gender_identity,total,population,start_date,end_date,question,household_type,count
Male,54,chronically_homeless,2017-12-01,2017-12-31,Q26c,without_children,49
Male,54,chronically_homeless,2017-12-01,2017-12-31,Q26c,with_children_and_adults,4
Male,54,chronically_homeless,2017-12-01,2017-12-31,Q26c,with_only_children,1
Male,54,chronically_homeless,2017-12-01,2017-12-31,Q26c,unknown_household_type,0
Female,14,chronically_homeless,2017-12-01,2017-12-31,Q26c,without_children,11
Female,14,chronically_homeless,2017-12-01,2017-12-31,Q26c,with_children_and_adults,3
Female,14,chronically_homeless,2017-12-01,2017-12-31,Q26c,with_only_children,0
Female,14,chronically_homeless,2017-12-01,2017-12-31,Q26c,unknown_household_type,0
No Single Gender,0,chronically_homeless,2017-12-01,2017-12-31,Q26c,without_children,0
No Single Gender,0,chronically_homeless,2017-12-01,2017-12-31,Q26c,with_children_and_adults,0
No Single Gender,0,chronically_homeless,2017-12-01,2017-12-31,Q26c,with_only_children,0
No Single Gender,0,chronically_homeless,2017-12-01,2017-12-31,Q26c,unknown_household_type,0
Questioning,0,chronically_homeless,2017-12-01,2017-12-31,Q26c,without_children,0
Questioning,0,chronically_homeless,2017-12-01,2017-12-31,Q26c,with_children_and_adults,0
Questioning,0,chronically_homeless,2017-12-01,2017-12-31,Q26c,with_only_children,0
Questioning,0,chronically_homeless,2017-12-01,2017-12-31,Q26c,unknown_household_type,0
Transgender,0,chronically_homeless,2017-12-01,2017-12-31,Q26c,without_children,0
Transgender,0,chronically_homeless,2017-12-01,2017-12-31,Q26c,with_children_and_adults,0
Transgender,0,chronically_homeless,2017-12-01,2017-12-31,Q26c,with_only_children,0
Transgender,0,chronically_homeless,2017-12-01,2017-12-31,Q26c,unknown_household_type,0
Client Doesn't Know/Client Refused,0,chronically_homeless,2017-12-01,2017-12-31,Q26c,without_children,0
Client Doesn't Know/Client Refused,0,chronically_homeless,2017-12-01,2017-12-31,Q26c,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,chronically_homeless,2017-12-01,2017-12-31,Q26c,with_only_children,0
Client Doesn't Know/Client Refused,0,chronically_homeless,2017-12-01,2017-12-31,Q26c,unknown_household_type,0
Data Not Collected,0,chronically_homeless,2017-12-01,2017-12-31,Q26c,without_children,0
Data Not Collected,0,chronically_homeless,2017-12-01,2017-12-31,Q26c,with_children_and_adults,0
Data Not Collected,0,chronically_homeless,2017-12-01,2017-12-31,Q26c,with_only_children,0
Data Not Collected,0,chronically_homeless,2017-12-01,2017-12-31,Q26c,unknown_household_type,0
