count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,169,41,75,stayers,2017-12-01,2017-12-31,Q13c2,without_children,43
None,169,41,75,stayers,2017-12-01,2017-12-31,Q13c2,with_only_children,10
None,169,41,75,stayers,2017-12-01,2017-12-31,Q13c2,unknown_household_type,0
1 Condition,135,12,13,stayers,2017-12-01,2017-12-31,Q13c2,without_children,110
1 Condition,135,12,13,stayers,2017-12-01,2017-12-31,Q13c2,with_only_children,0
1 Condition,135,12,13,stayers,2017-12-01,2017-12-31,Q13c2,unknown_household_type,0
2 Conditions,58,6,4,stayers,2017-12-01,2017-12-31,Q13c2,without_children,48
2 Conditions,58,6,4,stayers,2017-12-01,2017-12-31,Q13c2,with_only_children,0
2 Conditions,58,6,4,stayers,2017-12-01,2017-12-31,Q13c2,unknown_household_type,0
3+ Conditions,37,3,0,stayers,2017-12-01,2017-12-31,Q13c2,without_children,33
3+ Conditions,37,3,0,stayers,2017-12-01,2017-12-31,Q13c2,with_only_children,1
3+ Conditions,37,3,0,stayers,2017-12-01,2017-12-31,Q13c2,unknown_household_type,0
Condition Unknown,3,0,1,stayers,2017-12-01,2017-12-31,Q13c2,without_children,2
Condition Unknown,3,0,1,stayers,2017-12-01,2017-12-31,Q13c2,with_only_children,0
Condition Unknown,3,0,1,stayers,2017-12-01,2017-12-31,Q13c2,unknown_household_type,0
Client Doesn't Know/Client Refused,0,0,0,stayers,2017-12-01,2017-12-31,Q13c2,without_children,0
Client Doesn't Know/Client Refused,0,0,0,stayers,2017-12-01,2017-12-31,Q13c2,with_only_children,0
Client Doesn't Know/Client Refused,0,0,0,stayers,2017-12-01,2017-12-31,Q13c2,unknown_household_type,0
Data Not Collected,12,2,1,stayers,2017-12-01,2017-12-31,Q13c2,without_children,5
Data Not Collected,12,2,1,stayers,2017-12-01,2017-12-31,Q13c2,with_only_children,1
Data Not Collected,12,2,1,stayers,2017-12-01,2017-12-31,Q13c2,unknown_household_type,3
