count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,278,62,115,start,2017-12-01,2017-12-31,Q13a2,without_children,91
None,278,62,115,start,2017-12-01,2017-12-31,Q13a2,with_only_children,10
None,278,62,115,start,2017-12-01,2017-12-31,Q13a2,unknown_household_type,0
1 Condition,170,15,16,start,2017-12-01,2017-12-31,Q13a2,without_children,139
1 Condition,170,15,16,start,2017-12-01,2017-12-31,Q13a2,with_only_children,0
1 Condition,170,15,16,start,2017-12-01,2017-12-31,Q13a2,unknown_household_type,0
2 Conditions,66,8,4,start,2017-12-01,2017-12-31,Q13a2,without_children,54
2 Conditions,66,8,4,start,2017-12-01,2017-12-31,Q13a2,with_only_children,0
2 Conditions,66,8,4,start,2017-12-01,2017-12-31,Q13a2,unknown_household_type,0
3+ Conditions,42,3,0,start,2017-12-01,2017-12-31,Q13a2,without_children,38
3+ Conditions,42,3,0,start,2017-12-01,2017-12-31,Q13a2,with_only_children,1
3+ Conditions,42,3,0,start,2017-12-01,2017-12-31,Q13a2,unknown_household_type,0
Condition Unknown,3,0,1,start,2017-12-01,2017-12-31,Q13a2,without_children,2
Condition Unknown,3,0,1,start,2017-12-01,2017-12-31,Q13a2,with_only_children,0
Condition Unknown,3,0,1,start,2017-12-01,2017-12-31,Q13a2,unknown_household_type,0
Client Doesn't Know/Client Refused,0,0,0,start,2017-12-01,2017-12-31,Q13a2,without_children,0
Client Doesn't Know/Client Refused,0,0,0,start,2017-12-01,2017-12-31,Q13a2,with_only_children,0
Client Doesn't Know/Client Refused,0,0,0,start,2017-12-01,2017-12-31,Q13a2,unknown_household_type,0
Data Not Collected,19,3,3,start,2017-12-01,2017-12-31,Q13a2,without_children,9
Data Not Collected,19,3,3,start,2017-12-01,2017-12-31,Q13a2,with_only_children,1
Data Not Collected,19,3,3,start,2017-12-01,2017-12-31,Q13a2,unknown_household_type,3
