conditions,population,start_date,end_date,question,status,count
Mental Health Disorder,chronically_homeless,2021-11-01,2021-11-30,Q26e,conditions_at_start,96
Mental Health Disorder,chronically_homeless,2021-11-01,2021-11-30,Q26e,conditions_at_latest_assessment_for_stayers,85
Mental Health Disorder,chronically_homeless,2021-11-01,2021-11-30,Q26e,conditions_at_exit_for_leavers,11
Alcohol Use Disorder,chronically_homeless,2021-11-01,2021-11-30,Q26e,conditions_at_start,26
Alcohol Use Disorder,chronically_homeless,2021-11-01,2021-11-30,Q26e,conditions_at_latest_assessment_for_stayers,24
Alcohol Use Disorder,chronically_homeless,2021-11-01,2021-11-30,Q26e,conditions_at_exit_for_leavers,2
Drug Use Disorder,chronically_homeless,2021-11-01,2021-11-30,Q26e,conditions_at_start,10
Drug Use Disorder,chronically_homeless,2021-11-01,2021-11-30,Q26e,conditions_at_latest_assessment_for_stayers,9
Drug Use Disorder,chronically_homeless,2021-11-01,2021-11-30,Q26e,conditions_at_exit_for_leavers,1
Both Alcohol and Drug Use Disorders,chronically_homeless,2021-11-01,2021-11-30,Q26e,conditions_at_start,27
Both Alcohol and Drug Use Disorders,chronically_homeless,2021-11-01,2021-11-30,Q26e,conditions_at_latest_assessment_for_stayers,24
Both Alcohol and Drug Use Disorders,chronically_homeless,2021-11-01,2021-11-30,Q26e,conditions_at_exit_for_leavers,3
Chronic Health Condition,chronically_homeless,2021-11-01,2021-11-30,Q26e,conditions_at_start,55
Chronic Health Condition,chronically_homeless,2021-11-01,2021-11-30,Q26e,conditions_at_latest_assessment_for_stayers,47
Chronic Health Condition,chronically_homeless,2021-11-01,2021-11-30,Q26e,conditions_at_exit_for_leavers,8
HIV/AIDS,chronically_homeless,2021-11-01,2021-11-30,Q26e,conditions_at_start,3
HIV/AIDS,chronically_homeless,2021-11-01,2021-11-30,Q26e,conditions_at_latest_assessment_for_stayers,3
HIV/AIDS,chronically_homeless,2021-11-01,2021-11-30,Q26e,conditions_at_exit_for_leavers,0
Development Disability,chronically_homeless,2021-11-01,2021-11-30,Q26e,conditions_at_start,21
Development Disability,chronically_homeless,2021-11-01,2021-11-30,Q26e,conditions_at_latest_assessment_for_stayers,18
Development Disability,chronically_homeless,2021-11-01,2021-11-30,Q26e,conditions_at_exit_for_leavers,3
Physical Disability,chronically_homeless,2021-11-01,2021-11-30,Q26e,conditions_at_start,55
Physical Disability,chronically_homeless,2021-11-01,2021-11-30,Q26e,conditions_at_latest_assessment_for_stayers,48
Physical Disability,chronically_homeless,2021-11-01,2021-11-30,Q26e,conditions_at_exit_for_leavers,7
