count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,665,149,216,stayers,2021-11-01,2021-11-30,Q13c2,without_children,271
None,665,149,216,stayers,2021-11-01,2021-11-30,Q13c2,with_only_children,19
None,665,149,216,stayers,2021-11-01,2021-11-30,Q13c2,unknown_household_type,10
1 Condition,294,25,10,stayers,2021-11-01,2021-11-30,Q13c2,without_children,258
1 Condition,294,25,10,stayers,2021-11-01,2021-11-30,Q13c2,with_only_children,0
1 Condition,294,25,10,stayers,2021-11-01,2021-11-30,Q13c2,unknown_household_type,1
2 Conditions,123,4,1,stayers,2021-11-01,2021-11-30,Q13c2,without_children,118
2 Conditions,123,4,1,stayers,2021-11-01,2021-11-30,Q13c2,with_only_children,0
2 Conditions,123,4,1,stayers,2021-11-01,2021-11-30,Q13c2,unknown_household_type,0
3+ Conditions,102,1,0,stayers,2021-11-01,2021-11-30,Q13c2,without_children,101
3+ Conditions,102,1,0,stayers,2021-11-01,2021-11-30,Q13c2,with_only_children,0
3+ Conditions,102,1,0,stayers,2021-11-01,2021-11-30,Q13c2,unknown_household_type,0
Condition Unknown,61,2,3,stayers,2021-11-01,2021-11-30,Q13c2,without_children,55
Condition Unknown,61,2,3,stayers,2021-11-01,2021-11-30,Q13c2,with_only_children,1
Condition Unknown,61,2,3,stayers,2021-11-01,2021-11-30,Q13c2,unknown_household_type,0
Client Doesn't Know/Client Refused,3,0,0,stayers,2021-11-01,2021-11-30,Q13c2,without_children,3
Client Doesn't Know/Client Refused,3,0,0,stayers,2021-11-01,2021-11-30,Q13c2,with_only_children,0
Client Doesn't Know/Client Refused,3,0,0,stayers,2021-11-01,2021-11-30,Q13c2,unknown_household_type,0
Data Not Collected,101,18,46,stayers,2021-11-01,2021-11-30,Q13c2,without_children,23
Data Not Collected,101,18,46,stayers,2021-11-01,2021-11-30,Q13c2,with_only_children,9
Data Not Collected,101,18,46,stayers,2021-11-01,2021-11-30,Q13c2,unknown_household_type,5
