age_group,total,population,start_date,end_date,question,household_type,count
Under 5,88,all_persons,2021-11-01,2021-11-30,Q11,without_children,0
Under 5,88,all_persons,2021-11-01,2021-11-30,Q11,with_children_and_adults,76
Under 5,88,all_persons,2021-11-01,2021-11-30,Q11,with_only_children,12
Under 5,88,all_persons,2021-11-01,2021-11-30,Q11,unknown_household_type,0
5 -  12,168,all_persons,2021-11-01,2021-11-30,Q11,without_children,0
5 -  12,168,all_persons,2021-11-01,2021-11-30,Q11,with_children_and_adults,159
5 -  12,168,all_persons,2021-11-01,2021-11-30,Q11,with_only_children,9
5 -  12,168,all_persons,2021-11-01,2021-11-30,Q11,unknown_household_type,0
13 - 17,81,all_persons,2021-11-01,2021-11-30,Q11,without_children,0
13 - 17,81,all_persons,2021-11-01,2021-11-30,Q11,with_children_and_adults,73
13 - 17,81,all_persons,2021-11-01,2021-11-30,Q11,with_only_children,8
13 - 17,81,all_persons,2021-11-01,2021-11-30,Q11,unknown_household_type,0
18 - 24,117,all_persons,2021-11-01,2021-11-30,Q11,without_children,74
18 - 24,117,all_persons,2021-11-01,2021-11-30,Q11,with_children_and_adults,43
18 - 24,117,all_persons,2021-11-01,2021-11-30,Q11,with_only_children,0
18 - 24,117,all_persons,2021-11-01,2021-11-30,Q11,unknown_household_type,0
25 - 34,276,all_persons,2021-11-01,2021-11-30,Q11,without_children,190
25 - 34,276,all_persons,2021-11-01,2021-11-30,Q11,with_children_and_adults,86
25 - 34,276,all_persons,2021-11-01,2021-11-30,Q11,with_only_children,0
25 - 34,276,all_persons,2021-11-01,2021-11-30,Q11,unknown_household_type,0
35 - 44,267,all_persons,2021-11-01,2021-11-30,Q11,without_children,203
35 - 44,267,all_persons,2021-11-01,2021-11-30,Q11,with_children_and_adults,61
35 - 44,267,all_persons,2021-11-01,2021-11-30,Q11,with_only_children,0
35 - 44,267,all_persons,2021-11-01,2021-11-30,Q11,unknown_household_type,3
45 - 54,234,all_persons,2021-11-01,2021-11-30,Q11,without_children,211
45 - 54,234,all_persons,2021-11-01,2021-11-30,Q11,with_children_and_adults,22
45 - 54,234,all_persons,2021-11-01,2021-11-30,Q11,with_only_children,0
45 - 54,234,all_persons,2021-11-01,2021-11-30,Q11,unknown_household_type,1
55 - 61,176,all_persons,2021-11-01,2021-11-30,Q11,without_children,171
55 - 61,176,all_persons,2021-11-01,2021-11-30,Q11,with_children_and_adults,5
55 - 61,176,all_persons,2021-11-01,2021-11-30,Q11,with_only_children,0
55 - 61,176,all_persons,2021-11-01,2021-11-30,Q11,unknown_household_type,0
62 +,133,all_persons,2021-11-01,2021-11-30,Q11,without_children,129
62 +,133,all_persons,2021-11-01,2021-11-30,Q11,with_children_and_adults,3
62 +,133,all_persons,2021-11-01,2021-11-30,Q11,with_only_children,0
62 +,133,all_persons,2021-11-01,2021-11-30,Q11,unknown_household_type,1
Client Doesn't Know/Client Refused,2,all_persons,2021-11-01,2021-11-30,Q11,without_children,0
Client Doesn't Know/Client Refused,2,all_persons,2021-11-01,2021-11-30,Q11,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_persons,2021-11-01,2021-11-30,Q11,with_only_children,0
Client Doesn't Know/Client Refused,2,all_persons,2021-11-01,2021-11-30,Q11,unknown_household_type,2
Data Not Collected,9,all_persons,2021-11-01,2021-11-30,Q11,without_children,0
Data Not Collected,9,all_persons,2021-11-01,2021-11-30,Q11,with_children_and_adults,0
Data Not Collected,9,all_persons,2021-11-01,2021-11-30,Q11,with_only_children,0
Data Not Collected,9,all_persons,2021-11-01,2021-11-30,Q11,unknown_household_type,9
