gender_identity,total,population,start_date,end_date,question,household_type,count
Male,179,children,2021-11-01,2021-11-30,Q10b,with_children_and_adults,168
Male,179,children,2021-11-01,2021-11-30,Q10b,with_only_children,11
Male,179,children,2021-11-01,2021-11-30,Q10b,unknown_household_type,0
Female,155,children,2021-11-01,2021-11-30,Q10b,with_children_and_adults,138
Female,155,children,2021-11-01,2021-11-30,Q10b,with_only_children,17
Female,155,children,2021-11-01,2021-11-30,Q10b,unknown_household_type,0
No Single Gender,0,children,2021-11-01,2021-11-30,Q10b,with_children_and_adults,0
No Single Gender,0,children,2021-11-01,2021-11-30,Q10b,with_only_children,0
No Single Gender,0,children,2021-11-01,2021-11-30,Q10b,unknown_household_type,0
Questioning,0,children,2021-11-01,2021-11-30,Q10b,with_children_and_adults,0
Questioning,0,children,2021-11-01,2021-11-30,Q10b,with_only_children,0
Questioning,0,children,2021-11-01,2021-11-30,Q10b,unknown_household_type,0
Transgender,0,children,2021-11-01,2021-11-30,Q10b,with_children_and_adults,0
Transgender,0,children,2021-11-01,2021-11-30,Q10b,with_only_children,0
Transgender,0,children,2021-11-01,2021-11-30,Q10b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,children,2021-11-01,2021-11-30,Q10b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,children,2021-11-01,2021-11-30,Q10b,with_only_children,0
Client Doesn't Know/Client Refused,0,children,2021-11-01,2021-11-30,Q10b,unknown_household_type,0
Data Not Collected,3,children,2021-11-01,2021-11-30,Q10b,with_children_and_adults,2
Data Not Collected,3,children,2021-11-01,2021-11-30,Q10b,with_only_children,1
Data Not Collected,3,children,2021-11-01,2021-11-30,Q10b,unknown_household_type,0
