income_sources,population,start_date,end_date,question,status,count
Earned Income,adults,2021-11-01,2021-11-30,Q17,income_at_start,243
Earned Income,adults,2021-11-01,2021-11-30,Q17,income_at_latest_annual_assessment_for_stayers,8
Earned Income,adults,2021-11-01,2021-11-30,Q17,income_at_exit_for_leavers,29
Unemployment Insurance,adults,2021-11-01,2021-11-30,Q17,income_at_start,5
Unemployment Insurance,adults,2021-11-01,2021-11-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Unemployment Insurance,adults,2021-11-01,2021-11-30,Q17,income_at_exit_for_leavers,1
Supplemental Security Income (SSI),adults,2021-11-01,2021-11-30,Q17,income_at_start,125
Supplemental Security Income (SSI),adults,2021-11-01,2021-11-30,Q17,income_at_latest_annual_assessment_for_stayers,21
Supplemental Security Income (SSI),adults,2021-11-01,2021-11-30,Q17,income_at_exit_for_leavers,11
Social Security Disability Insurance (SSDI),adults,2021-11-01,2021-11-30,Q17,income_at_start,100
Social Security Disability Insurance (SSDI),adults,2021-11-01,2021-11-30,Q17,income_at_latest_annual_assessment_for_stayers,14
Social Security Disability Insurance (SSDI),adults,2021-11-01,2021-11-30,Q17,income_at_exit_for_leavers,15
VA Service - Connected Disability Compensation,adults,2021-11-01,2021-11-30,Q17,income_at_start,7
VA Service - Connected Disability Compensation,adults,2021-11-01,2021-11-30,Q17,income_at_latest_annual_assessment_for_stayers,2
VA Service - Connected Disability Compensation,adults,2021-11-01,2021-11-30,Q17,income_at_exit_for_leavers,1
VA Non-Service Connected Disability Pension,adults,2021-11-01,2021-11-30,Q17,income_at_start,5
VA Non-Service Connected Disability Pension,adults,2021-11-01,2021-11-30,Q17,income_at_latest_annual_assessment_for_stayers,4
VA Non-Service Connected Disability Pension,adults,2021-11-01,2021-11-30,Q17,income_at_exit_for_leavers,1
Private Disability Insurance,adults,2021-11-01,2021-11-30,Q17,income_at_start,0
Private Disability Insurance,adults,2021-11-01,2021-11-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Private Disability Insurance,adults,2021-11-01,2021-11-30,Q17,income_at_exit_for_leavers,0
Worker's Compensation,adults,2021-11-01,2021-11-30,Q17,income_at_start,0
Worker's Compensation,adults,2021-11-01,2021-11-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Worker's Compensation,adults,2021-11-01,2021-11-30,Q17,income_at_exit_for_leavers,0
Temporary Assistance for Needy Families (TANF),adults,2021-11-01,2021-11-30,Q17,income_at_start,17
Temporary Assistance for Needy Families (TANF),adults,2021-11-01,2021-11-30,Q17,income_at_latest_annual_assessment_for_stayers,1
Temporary Assistance for Needy Families (TANF),adults,2021-11-01,2021-11-30,Q17,income_at_exit_for_leavers,1
General Assistance (GA),adults,2021-11-01,2021-11-30,Q17,income_at_start,0
General Assistance (GA),adults,2021-11-01,2021-11-30,Q17,income_at_latest_annual_assessment_for_stayers,0
General Assistance (GA),adults,2021-11-01,2021-11-30,Q17,income_at_exit_for_leavers,0
Retirement Income from Social Security,adults,2021-11-01,2021-11-30,Q17,income_at_start,18
Retirement Income from Social Security,adults,2021-11-01,2021-11-30,Q17,income_at_latest_annual_assessment_for_stayers,3
Retirement Income from Social Security,adults,2021-11-01,2021-11-30,Q17,income_at_exit_for_leavers,0
Pension or retirement income from a former job,adults,2021-11-01,2021-11-30,Q17,income_at_start,7
Pension or retirement income from a former job,adults,2021-11-01,2021-11-30,Q17,income_at_latest_annual_assessment_for_stayers,1
Pension or retirement income from a former job,adults,2021-11-01,2021-11-30,Q17,income_at_exit_for_leavers,0
Child Support,adults,2021-11-01,2021-11-30,Q17,income_at_start,11
Child Support,adults,2021-11-01,2021-11-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Child Support,adults,2021-11-01,2021-11-30,Q17,income_at_exit_for_leavers,1
Alimony and other spousal support,adults,2021-11-01,2021-11-30,Q17,income_at_start,0
Alimony and other spousal support,adults,2021-11-01,2021-11-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Alimony and other spousal support,adults,2021-11-01,2021-11-30,Q17,income_at_exit_for_leavers,1
Other Source,adults,2021-11-01,2021-11-30,Q17,income_at_start,6
Other Source,adults,2021-11-01,2021-11-30,Q17,income_at_latest_annual_assessment_for_stayers,1
Other Source,adults,2021-11-01,2021-11-30,Q17,income_at_exit_for_leavers,1
Adults with Income Information at Start and Annual Assessment/Exit,adults,2021-11-01,2021-11-30,Q17,income_at_start,0
Adults with Income Information at Start and Annual Assessment/Exit,adults,2021-11-01,2021-11-30,Q17,income_at_latest_annual_assessment_for_stayers,60
Adults with Income Information at Start and Annual Assessment/Exit,adults,2021-11-01,2021-11-30,Q17,income_at_exit_for_leavers,0
