conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,260,14,2,all_persons,2021-11-01,2021-11-30,Q13c1,without_children,244
Mental Health Disorder,260,14,2,all_persons,2021-11-01,2021-11-30,Q13c1,with_only_children,0
Mental Health Disorder,260,14,2,all_persons,2021-11-01,2021-11-30,Q13c1,unknown_household_type,0
Alcohol Use Disorder,52,0,0,all_persons,2021-11-01,2021-11-30,Q13c1,without_children,52
Alcohol Use Disorder,52,0,0,all_persons,2021-11-01,2021-11-30,Q13c1,with_only_children,0
Alcohol Use Disorder,52,0,0,all_persons,2021-11-01,2021-11-30,Q13c1,unknown_household_type,0
Drug Use Disorder,38,2,0,all_persons,2021-11-01,2021-11-30,Q13c1,without_children,36
Drug Use Disorder,38,2,0,all_persons,2021-11-01,2021-11-30,Q13c1,with_only_children,0
Drug Use Disorder,38,2,0,all_persons,2021-11-01,2021-11-30,Q13c1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,54,0,0,all_persons,2021-11-01,2021-11-30,Q13c1,without_children,54
Both Alcohol and Drug Use Disorders,54,0,0,all_persons,2021-11-01,2021-11-30,Q13c1,with_only_children,0
Both Alcohol and Drug Use Disorders,54,0,0,all_persons,2021-11-01,2021-11-30,Q13c1,unknown_household_type,0
Chronic Health Condition,129,6,1,all_persons,2021-11-01,2021-11-30,Q13c1,without_children,122
Chronic Health Condition,129,6,1,all_persons,2021-11-01,2021-11-30,Q13c1,with_only_children,0
Chronic Health Condition,129,6,1,all_persons,2021-11-01,2021-11-30,Q13c1,unknown_household_type,0
HIV/AIDS,99,7,0,all_persons,2021-11-01,2021-11-30,Q13c1,without_children,92
HIV/AIDS,99,7,0,all_persons,2021-11-01,2021-11-30,Q13c1,with_only_children,0
HIV/AIDS,99,7,0,all_persons,2021-11-01,2021-11-30,Q13c1,unknown_household_type,0
Development Disability,53,1,9,all_persons,2021-11-01,2021-11-30,Q13c1,without_children,42
Development Disability,53,1,9,all_persons,2021-11-01,2021-11-30,Q13c1,with_only_children,0
Development Disability,53,1,9,all_persons,2021-11-01,2021-11-30,Q13c1,unknown_household_type,1
Physical Disability,157,7,0,all_persons,2021-11-01,2021-11-30,Q13c1,without_children,150
Physical Disability,157,7,0,all_persons,2021-11-01,2021-11-30,Q13c1,with_only_children,0
Physical Disability,157,7,0,all_persons,2021-11-01,2021-11-30,Q13c1,unknown_household_type,0
