conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,98,13,5,start,2015-07-01,2015-07-31,Q13a1,without_children,80
Mental Health Disorder,98,13,5,start,2015-07-01,2015-07-31,Q13a1,with_only_children,0
Mental Health Disorder,98,13,5,start,2015-07-01,2015-07-31,Q13a1,unknown_household_type,0
Alcohol Use Disorder,16,0,0,start,2015-07-01,2015-07-31,Q13a1,without_children,16
Alcohol Use Disorder,16,0,0,start,2015-07-01,2015-07-31,Q13a1,with_only_children,0
Alcohol Use Disorder,16,0,0,start,2015-07-01,2015-07-31,Q13a1,unknown_household_type,0
Drug Use Disorder,5,2,0,start,2015-07-01,2015-07-31,Q13a1,without_children,3
Drug Use Disorder,5,2,0,start,2015-07-01,2015-07-31,Q13a1,with_only_children,0
Drug Use Disorder,5,2,0,start,2015-07-01,2015-07-31,Q13a1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,13,0,0,start,2015-07-01,2015-07-31,Q13a1,without_children,13
Both Alcohol and Drug Use Disorders,13,0,0,start,2015-07-01,2015-07-31,Q13a1,with_only_children,0
Both Alcohol and Drug Use Disorders,13,0,0,start,2015-07-01,2015-07-31,Q13a1,unknown_household_type,0
Chronic Health Condition,48,7,2,start,2015-07-01,2015-07-31,Q13a1,without_children,39
Chronic Health Condition,48,7,2,start,2015-07-01,2015-07-31,Q13a1,with_only_children,0
Chronic Health Condition,48,7,2,start,2015-07-01,2015-07-31,Q13a1,unknown_household_type,0
HIV/AIDS,80,3,0,start,2015-07-01,2015-07-31,Q13a1,without_children,77
HIV/AIDS,80,3,0,start,2015-07-01,2015-07-31,Q13a1,with_only_children,0
HIV/AIDS,80,3,0,start,2015-07-01,2015-07-31,Q13a1,unknown_household_type,0
Development Disability,20,5,8,start,2015-07-01,2015-07-31,Q13a1,without_children,7
Development Disability,20,5,8,start,2015-07-01,2015-07-31,Q13a1,with_only_children,0
Development Disability,20,5,8,start,2015-07-01,2015-07-31,Q13a1,unknown_household_type,0
Physical Disability,56,5,4,start,2015-07-01,2015-07-31,Q13a1,without_children,47
Physical Disability,56,5,4,start,2015-07-01,2015-07-31,Q13a1,with_only_children,0
Physical Disability,56,5,4,start,2015-07-01,2015-07-31,Q13a1,unknown_household_type,0
