time_prior_to_housing,total,population,start_date,end_date,question,household_type,count
7 days or less,19,all_persons,2015-07-01,2015-07-31,Q22e,without_children,14
7 days or less,19,all_persons,2015-07-01,2015-07-31,Q22e,with_children_and_adults,5
7 days or less,19,all_persons,2015-07-01,2015-07-31,Q22e,with_only_children,0
7 days or less,19,all_persons,2015-07-01,2015-07-31,Q22e,unknown_household_type,0
8 to 14 days,6,all_persons,2015-07-01,2015-07-31,Q22e,without_children,2
8 to 14 days,6,all_persons,2015-07-01,2015-07-31,Q22e,with_children_and_adults,4
8 to 14 days,6,all_persons,2015-07-01,2015-07-31,Q22e,with_only_children,0
8 to 14 days,6,all_persons,2015-07-01,2015-07-31,Q22e,unknown_household_type,0
15 to 21 days,0,all_persons,2015-07-01,2015-07-31,Q22e,without_children,0
15 to 21 days,0,all_persons,2015-07-01,2015-07-31,Q22e,with_children_and_adults,0
15 to 21 days,0,all_persons,2015-07-01,2015-07-31,Q22e,with_only_children,0
15 to 21 days,0,all_persons,2015-07-01,2015-07-31,Q22e,unknown_household_type,0
22 to 30 days,8,all_persons,2015-07-01,2015-07-31,Q22e,without_children,3
22 to 30 days,8,all_persons,2015-07-01,2015-07-31,Q22e,with_children_and_adults,5
22 to 30 days,8,all_persons,2015-07-01,2015-07-31,Q22e,with_only_children,0
22 to 30 days,8,all_persons,2015-07-01,2015-07-31,Q22e,unknown_household_type,0
31 to 60 days,16,all_persons,2015-07-01,2015-07-31,Q22e,without_children,8
31 to 60 days,16,all_persons,2015-07-01,2015-07-31,Q22e,with_children_and_adults,8
31 to 60 days,16,all_persons,2015-07-01,2015-07-31,Q22e,with_only_children,0
31 to 60 days,16,all_persons,2015-07-01,2015-07-31,Q22e,unknown_household_type,0
61 to 180 days,53,all_persons,2015-07-01,2015-07-31,Q22e,without_children,24
61 to 180 days,53,all_persons,2015-07-01,2015-07-31,Q22e,with_children_and_adults,29
61 to 180 days,53,all_persons,2015-07-01,2015-07-31,Q22e,with_only_children,0
61 to 180 days,53,all_persons,2015-07-01,2015-07-31,Q22e,unknown_household_type,0
181 to 365 days,20,all_persons,2015-07-01,2015-07-31,Q22e,without_children,13
181 to 365 days,20,all_persons,2015-07-01,2015-07-31,Q22e,with_children_and_adults,7
181 to 365 days,20,all_persons,2015-07-01,2015-07-31,Q22e,with_only_children,0
181 to 365 days,20,all_persons,2015-07-01,2015-07-31,Q22e,unknown_household_type,0
366-730 days (1-2 years),13,all_persons,2015-07-01,2015-07-31,Q22e,without_children,13
366-730 days (1-2 years),13,all_persons,2015-07-01,2015-07-31,Q22e,with_children_and_adults,0
366-730 days (1-2 years),13,all_persons,2015-07-01,2015-07-31,Q22e,with_only_children,0
366-730 days (1-2 years),13,all_persons,2015-07-01,2015-07-31,Q22e,unknown_household_type,0
731 days or more,7,all_persons,2015-07-01,2015-07-31,Q22e,without_children,7
731 days or more,7,all_persons,2015-07-01,2015-07-31,Q22e,with_children_and_adults,0
731 days or more,7,all_persons,2015-07-01,2015-07-31,Q22e,with_only_children,0
731 days or more,7,all_persons,2015-07-01,2015-07-31,Q22e,unknown_household_type,0
Total (persons moved into housing),142,all_persons,2015-07-01,2015-07-31,Q22e,without_children,84
Total (persons moved into housing),142,all_persons,2015-07-01,2015-07-31,Q22e,with_children_and_adults,58
Total (persons moved into housing),142,all_persons,2015-07-01,2015-07-31,Q22e,with_only_children,0
Total (persons moved into housing),142,all_persons,2015-07-01,2015-07-31,Q22e,unknown_household_type,0
Not yet moved into housing,20,all_persons,2015-07-01,2015-07-31,Q22e,without_children,4
Not yet moved into housing,20,all_persons,2015-07-01,2015-07-31,Q22e,with_children_and_adults,16
Not yet moved into housing,20,all_persons,2015-07-01,2015-07-31,Q22e,with_only_children,0
Not yet moved into housing,20,all_persons,2015-07-01,2015-07-31,Q22e,unknown_household_type,0
Data not collected,90,all_persons,2015-07-01,2015-07-31,Q22e,without_children,49
Data not collected,90,all_persons,2015-07-01,2015-07-31,Q22e,with_children_and_adults,41
Data not collected,90,all_persons,2015-07-01,2015-07-31,Q22e,with_only_children,0
Data not collected,90,all_persons,2015-07-01,2015-07-31,Q22e,unknown_household_type,0
Total persons,252,all_persons,2015-07-01,2015-07-31,Q22e,without_children,137
Total persons,252,all_persons,2015-07-01,2015-07-31,Q22e,with_children_and_adults,115
Total persons,252,all_persons,2015-07-01,2015-07-31,Q22e,with_only_children,0
Total persons,252,all_persons,2015-07-01,2015-07-31,Q22e,unknown_household_type,0
