count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,215,53,98,all_persons,2015-07-01,2015-07-31,Q13c2,without_children,62
None,215,53,98,all_persons,2015-07-01,2015-07-31,Q13c2,with_only_children,2
None,215,53,98,all_persons,2015-07-01,2015-07-31,Q13c2,unknown_household_type,0
1 Condition,86,12,7,all_persons,2015-07-01,2015-07-31,Q13c2,without_children,67
1 Condition,86,12,7,all_persons,2015-07-01,2015-07-31,Q13c2,with_only_children,0
1 Condition,86,12,7,all_persons,2015-07-01,2015-07-31,Q13c2,unknown_household_type,0
2 Conditions,56,6,4,all_persons,2015-07-01,2015-07-31,Q13c2,without_children,46
2 Conditions,56,6,4,all_persons,2015-07-01,2015-07-31,Q13c2,with_only_children,0
2 Conditions,56,6,4,all_persons,2015-07-01,2015-07-31,Q13c2,unknown_household_type,0
3+ Conditions,30,2,1,all_persons,2015-07-01,2015-07-31,Q13c2,without_children,27
3+ Conditions,30,2,1,all_persons,2015-07-01,2015-07-31,Q13c2,with_only_children,0
3+ Conditions,30,2,1,all_persons,2015-07-01,2015-07-31,Q13c2,unknown_household_type,0
Condition Unknown,4,1,0,all_persons,2015-07-01,2015-07-31,Q13c2,without_children,3
Condition Unknown,4,1,0,all_persons,2015-07-01,2015-07-31,Q13c2,with_only_children,0
Condition Unknown,4,1,0,all_persons,2015-07-01,2015-07-31,Q13c2,unknown_household_type,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2015-07-01,2015-07-31,Q13c2,without_children,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2015-07-01,2015-07-31,Q13c2,with_only_children,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2015-07-01,2015-07-31,Q13c2,unknown_household_type,0
Data Not Collected,5,0,1,all_persons,2015-07-01,2015-07-31,Q13c2,without_children,2
Data Not Collected,5,0,1,all_persons,2015-07-01,2015-07-31,Q13c2,with_only_children,0
Data Not Collected,5,0,1,all_persons,2015-07-01,2015-07-31,Q13c2,unknown_household_type,2
