health_insurance,population,start_date,end_date,question,status,count
MEDICAID,all_persons,2021-07-01,2021-07-31,Q21,at_start,577
MEDICAID,all_persons,2021-07-01,2021-07-31,Q21,at_annual_assessment_for_stayers,41
MEDICAID,all_persons,2021-07-01,2021-07-31,Q21,at_exit_for_leavers,73
MEDICARE,all_persons,2021-07-01,2021-07-31,Q21,at_start,100
MEDICARE,all_persons,2021-07-01,2021-07-31,Q21,at_annual_assessment_for_stayers,15
MEDICARE,all_persons,2021-07-01,2021-07-31,Q21,at_exit_for_leavers,18
State Children's Health Insurance Program,all_persons,2021-07-01,2021-07-31,Q21,at_start,6
State Children's Health Insurance Program,all_persons,2021-07-01,2021-07-31,Q21,at_annual_assessment_for_stayers,0
State Children's Health Insurance Program,all_persons,2021-07-01,2021-07-31,Q21,at_exit_for_leavers,0
Veteran's Administration (VA) Medical Services,all_persons,2021-07-01,2021-07-31,Q21,at_start,17
Veteran's Administration (VA) Medical Services,all_persons,2021-07-01,2021-07-31,Q21,at_annual_assessment_for_stayers,12
Veteran's Administration (VA) Medical Services,all_persons,2021-07-01,2021-07-31,Q21,at_exit_for_leavers,2
Employer - Provided Health Insurance,all_persons,2021-07-01,2021-07-31,Q21,at_start,34
Employer - Provided Health Insurance,all_persons,2021-07-01,2021-07-31,Q21,at_annual_assessment_for_stayers,0
Employer - Provided Health Insurance,all_persons,2021-07-01,2021-07-31,Q21,at_exit_for_leavers,2
Health Insurance obtained through COBRA,all_persons,2021-07-01,2021-07-31,Q21,at_start,1
Health Insurance obtained through COBRA,all_persons,2021-07-01,2021-07-31,Q21,at_annual_assessment_for_stayers,0
Health Insurance obtained through COBRA,all_persons,2021-07-01,2021-07-31,Q21,at_exit_for_leavers,0
Private Pay Health Insurance,all_persons,2021-07-01,2021-07-31,Q21,at_start,37
Private Pay Health Insurance,all_persons,2021-07-01,2021-07-31,Q21,at_annual_assessment_for_stayers,1
Private Pay Health Insurance,all_persons,2021-07-01,2021-07-31,Q21,at_exit_for_leavers,2
State Health Insurance for Adults,all_persons,2021-07-01,2021-07-31,Q21,at_start,4
State Health Insurance for Adults,all_persons,2021-07-01,2021-07-31,Q21,at_annual_assessment_for_stayers,0
State Health Insurance for Adults,all_persons,2021-07-01,2021-07-31,Q21,at_exit_for_leavers,1
Indian Health Services Program,all_persons,2021-07-01,2021-07-31,Q21,at_start,2
Indian Health Services Program,all_persons,2021-07-01,2021-07-31,Q21,at_annual_assessment_for_stayers,0
Indian Health Services Program,all_persons,2021-07-01,2021-07-31,Q21,at_exit_for_leavers,0
Other,all_persons,2021-07-01,2021-07-31,Q21,at_start,7
Other,all_persons,2021-07-01,2021-07-31,Q21,at_annual_assessment_for_stayers,0
Other,all_persons,2021-07-01,2021-07-31,Q21,at_exit_for_leavers,0
No Health Insurance,all_persons,2021-07-01,2021-07-31,Q21,at_start,315
No Health Insurance,all_persons,2021-07-01,2021-07-31,Q21,at_annual_assessment_for_stayers,12
No Health Insurance,all_persons,2021-07-01,2021-07-31,Q21,at_exit_for_leavers,38
Client Doesn't Know/Client Refused,all_persons,2021-07-01,2021-07-31,Q21,at_start,3
Client Doesn't Know/Client Refused,all_persons,2021-07-01,2021-07-31,Q21,at_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2021-07-01,2021-07-31,Q21,at_exit_for_leavers,0
Data Not Collected,all_persons,2021-07-01,2021-07-31,Q21,at_start,99
Data Not Collected,all_persons,2021-07-01,2021-07-31,Q21,at_annual_assessment_for_stayers,474
Data Not Collected,all_persons,2021-07-01,2021-07-31,Q21,at_exit_for_leavers,8
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2021-07-01,2021-07-31,Q21,at_start,0
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2021-07-01,2021-07-31,Q21,at_annual_assessment_for_stayers,455
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2021-07-01,2021-07-31,Q21,at_exit_for_leavers,0
1 Source of Health Insurance,all_persons,2021-07-01,2021-07-31,Q21,at_start,606
1 Source of Health Insurance,all_persons,2021-07-01,2021-07-31,Q21,at_annual_assessment_for_stayers,43
1 Source of Health Insurance,all_persons,2021-07-01,2021-07-31,Q21,at_exit_for_leavers,76
More than 1 Source of Health Insurance,all_persons,2021-07-01,2021-07-31,Q21,at_start,87
More than 1 Source of Health Insurance,all_persons,2021-07-01,2021-07-31,Q21,at_annual_assessment_for_stayers,13
More than 1 Source of Health Insurance,all_persons,2021-07-01,2021-07-31,Q21,at_exit_for_leavers,11
