conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,28,0,0,exit,2021-07-01,2021-07-31,Q13b1,without_children,28
Mental Health Disorder,28,0,0,exit,2021-07-01,2021-07-31,Q13b1,with_only_children,0
Mental Health Disorder,28,0,0,exit,2021-07-01,2021-07-31,Q13b1,unknown_household_type,0
Alcohol Use Disorder,9,0,0,exit,2021-07-01,2021-07-31,Q13b1,without_children,9
Alcohol Use Disorder,9,0,0,exit,2021-07-01,2021-07-31,Q13b1,with_only_children,0
Alcohol Use Disorder,9,0,0,exit,2021-07-01,2021-07-31,Q13b1,unknown_household_type,0
Drug Use Disorder,6,0,0,exit,2021-07-01,2021-07-31,Q13b1,without_children,6
Drug Use Disorder,6,0,0,exit,2021-07-01,2021-07-31,Q13b1,with_only_children,0
Drug Use Disorder,6,0,0,exit,2021-07-01,2021-07-31,Q13b1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,6,0,0,exit,2021-07-01,2021-07-31,Q13b1,without_children,6
Both Alcohol and Drug Use Disorders,6,0,0,exit,2021-07-01,2021-07-31,Q13b1,with_only_children,0
Both Alcohol and Drug Use Disorders,6,0,0,exit,2021-07-01,2021-07-31,Q13b1,unknown_household_type,0
Chronic Health Condition,20,2,0,exit,2021-07-01,2021-07-31,Q13b1,without_children,18
Chronic Health Condition,20,2,0,exit,2021-07-01,2021-07-31,Q13b1,with_only_children,0
Chronic Health Condition,20,2,0,exit,2021-07-01,2021-07-31,Q13b1,unknown_household_type,0
HIV/AIDS,4,0,0,exit,2021-07-01,2021-07-31,Q13b1,without_children,4
HIV/AIDS,4,0,0,exit,2021-07-01,2021-07-31,Q13b1,with_only_children,0
HIV/AIDS,4,0,0,exit,2021-07-01,2021-07-31,Q13b1,unknown_household_type,0
Development Disability,9,0,4,exit,2021-07-01,2021-07-31,Q13b1,without_children,5
Development Disability,9,0,4,exit,2021-07-01,2021-07-31,Q13b1,with_only_children,0
Development Disability,9,0,4,exit,2021-07-01,2021-07-31,Q13b1,unknown_household_type,0
Physical Disability,17,0,0,exit,2021-07-01,2021-07-31,Q13b1,without_children,17
Physical Disability,17,0,0,exit,2021-07-01,2021-07-31,Q13b1,with_only_children,0
Physical Disability,17,0,0,exit,2021-07-01,2021-07-31,Q13b1,unknown_household_type,0
