income_sources,population,start_date,end_date,question,status,count
Earned Income,adults,2021-07-01,2021-07-31,Q17,income_at_start,193
Earned Income,adults,2021-07-01,2021-07-31,Q17,income_at_latest_annual_assessment_for_stayers,6
Earned Income,adults,2021-07-01,2021-07-31,Q17,income_at_exit_for_leavers,24
Unemployment Insurance,adults,2021-07-01,2021-07-31,Q17,income_at_start,3
Unemployment Insurance,adults,2021-07-01,2021-07-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Unemployment Insurance,adults,2021-07-01,2021-07-31,Q17,income_at_exit_for_leavers,1
Supplemental Security Income (SSI),adults,2021-07-01,2021-07-31,Q17,income_at_start,118
Supplemental Security Income (SSI),adults,2021-07-01,2021-07-31,Q17,income_at_latest_annual_assessment_for_stayers,22
Supplemental Security Income (SSI),adults,2021-07-01,2021-07-31,Q17,income_at_exit_for_leavers,15
Social Security Disability Insurance (SSDI),adults,2021-07-01,2021-07-31,Q17,income_at_start,84
Social Security Disability Insurance (SSDI),adults,2021-07-01,2021-07-31,Q17,income_at_latest_annual_assessment_for_stayers,13
Social Security Disability Insurance (SSDI),adults,2021-07-01,2021-07-31,Q17,income_at_exit_for_leavers,8
VA Service - Connected Disability Compensation,adults,2021-07-01,2021-07-31,Q17,income_at_start,3
VA Service - Connected Disability Compensation,adults,2021-07-01,2021-07-31,Q17,income_at_latest_annual_assessment_for_stayers,2
VA Service - Connected Disability Compensation,adults,2021-07-01,2021-07-31,Q17,income_at_exit_for_leavers,0
VA Non-Service Connected Disability Pension,adults,2021-07-01,2021-07-31,Q17,income_at_start,3
VA Non-Service Connected Disability Pension,adults,2021-07-01,2021-07-31,Q17,income_at_latest_annual_assessment_for_stayers,4
VA Non-Service Connected Disability Pension,adults,2021-07-01,2021-07-31,Q17,income_at_exit_for_leavers,0
Private Disability Insurance,adults,2021-07-01,2021-07-31,Q17,income_at_start,1
Private Disability Insurance,adults,2021-07-01,2021-07-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Private Disability Insurance,adults,2021-07-01,2021-07-31,Q17,income_at_exit_for_leavers,1
Worker's Compensation,adults,2021-07-01,2021-07-31,Q17,income_at_start,1
Worker's Compensation,adults,2021-07-01,2021-07-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Worker's Compensation,adults,2021-07-01,2021-07-31,Q17,income_at_exit_for_leavers,1
Temporary Assistance for Needy Families (TANF),adults,2021-07-01,2021-07-31,Q17,income_at_start,14
Temporary Assistance for Needy Families (TANF),adults,2021-07-01,2021-07-31,Q17,income_at_latest_annual_assessment_for_stayers,1
Temporary Assistance for Needy Families (TANF),adults,2021-07-01,2021-07-31,Q17,income_at_exit_for_leavers,1
General Assistance (GA),adults,2021-07-01,2021-07-31,Q17,income_at_start,0
General Assistance (GA),adults,2021-07-01,2021-07-31,Q17,income_at_latest_annual_assessment_for_stayers,0
General Assistance (GA),adults,2021-07-01,2021-07-31,Q17,income_at_exit_for_leavers,0
Retirement Income from Social Security,adults,2021-07-01,2021-07-31,Q17,income_at_start,21
Retirement Income from Social Security,adults,2021-07-01,2021-07-31,Q17,income_at_latest_annual_assessment_for_stayers,3
Retirement Income from Social Security,adults,2021-07-01,2021-07-31,Q17,income_at_exit_for_leavers,6
Pension or retirement income from a former job,adults,2021-07-01,2021-07-31,Q17,income_at_start,6
Pension or retirement income from a former job,adults,2021-07-01,2021-07-31,Q17,income_at_latest_annual_assessment_for_stayers,1
Pension or retirement income from a former job,adults,2021-07-01,2021-07-31,Q17,income_at_exit_for_leavers,0
Child Support,adults,2021-07-01,2021-07-31,Q17,income_at_start,7
Child Support,adults,2021-07-01,2021-07-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Child Support,adults,2021-07-01,2021-07-31,Q17,income_at_exit_for_leavers,0
Alimony and other spousal support,adults,2021-07-01,2021-07-31,Q17,income_at_start,0
Alimony and other spousal support,adults,2021-07-01,2021-07-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Alimony and other spousal support,adults,2021-07-01,2021-07-31,Q17,income_at_exit_for_leavers,0
Other Source,adults,2021-07-01,2021-07-31,Q17,income_at_start,8
Other Source,adults,2021-07-01,2021-07-31,Q17,income_at_latest_annual_assessment_for_stayers,1
Other Source,adults,2021-07-01,2021-07-31,Q17,income_at_exit_for_leavers,2
Adults with Income Information at Start and Annual Assessment/Exit,adults,2021-07-01,2021-07-31,Q17,income_at_start,0
Adults with Income Information at Start and Annual Assessment/Exit,adults,2021-07-01,2021-07-31,Q17,income_at_latest_annual_assessment_for_stayers,58
Adults with Income Information at Start and Annual Assessment/Exit,adults,2021-07-01,2021-07-31,Q17,income_at_exit_for_leavers,0
