income_range,population,start_date,end_date,question,status,count
No Income,adults,2021-07-01,2021-07-31,Q16,income_at_start,375
No Income,adults,2021-07-01,2021-07-31,Q16,income_at_latest_annual_assessment_for_stayers,10
No Income,adults,2021-07-01,2021-07-31,Q16,income_at_exit_for_leavers,48
$1 -  $150,adults,2021-07-01,2021-07-31,Q16,income_at_start,3
$1 -  $150,adults,2021-07-01,2021-07-31,Q16,income_at_latest_annual_assessment_for_stayers,0
$1 -  $150,adults,2021-07-01,2021-07-31,Q16,income_at_exit_for_leavers,0
$151 - $250,adults,2021-07-01,2021-07-31,Q16,income_at_start,6
$151 - $250,adults,2021-07-01,2021-07-31,Q16,income_at_latest_annual_assessment_for_stayers,0
$151 - $250,adults,2021-07-01,2021-07-31,Q16,income_at_exit_for_leavers,0
$251 - $500,adults,2021-07-01,2021-07-31,Q16,income_at_start,22
$251 - $500,adults,2021-07-01,2021-07-31,Q16,income_at_latest_annual_assessment_for_stayers,2
$251 - $500,adults,2021-07-01,2021-07-31,Q16,income_at_exit_for_leavers,3
$501 - $1000,adults,2021-07-01,2021-07-31,Q16,income_at_start,133
$501 - $1000,adults,2021-07-01,2021-07-31,Q16,income_at_latest_annual_assessment_for_stayers,18
$501 - $1000,adults,2021-07-01,2021-07-31,Q16,income_at_exit_for_leavers,17
$1001 - $1500,adults,2021-07-01,2021-07-31,Q16,income_at_start,76
$1001 - $1500,adults,2021-07-01,2021-07-31,Q16,income_at_latest_annual_assessment_for_stayers,15
$1001 - $1500,adults,2021-07-01,2021-07-31,Q16,income_at_exit_for_leavers,5
$1501 - $2000,adults,2021-07-01,2021-07-31,Q16,income_at_start,70
$1501 - $2000,adults,2021-07-01,2021-07-31,Q16,income_at_latest_annual_assessment_for_stayers,6
$1501 - $2000,adults,2021-07-01,2021-07-31,Q16,income_at_exit_for_leavers,11
$2001+,adults,2021-07-01,2021-07-31,Q16,income_at_start,72
$2001+,adults,2021-07-01,2021-07-31,Q16,income_at_latest_annual_assessment_for_stayers,4
$2001+,adults,2021-07-01,2021-07-31,Q16,income_at_exit_for_leavers,11
Client Doesn't Know/Client Refused,adults,2021-07-01,2021-07-31,Q16,income_at_start,1
Client Doesn't Know/Client Refused,adults,2021-07-01,2021-07-31,Q16,income_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,adults,2021-07-01,2021-07-31,Q16,income_at_exit_for_leavers,0
Data Not Collected,adults,2021-07-01,2021-07-31,Q16,income_at_start,164
Data Not Collected,adults,2021-07-01,2021-07-31,Q16,income_at_latest_annual_assessment_for_stayers,3
Data Not Collected,adults,2021-07-01,2021-07-31,Q16,income_at_exit_for_leavers,49
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2021-07-01,2021-07-31,Q16,income_at_start,0
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2021-07-01,2021-07-31,Q16,income_at_latest_annual_assessment_for_stayers,401
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2021-07-01,2021-07-31,Q16,income_at_exit_for_leavers,0
Number of Adult Stayers without Required Annual Assessment,adults,2021-07-01,2021-07-31,Q16,income_at_start,0
Number of Adult Stayers without Required Annual Assessment,adults,2021-07-01,2021-07-31,Q16,income_at_latest_annual_assessment_for_stayers,319
Number of Adult Stayers without Required Annual Assessment,adults,2021-07-01,2021-07-31,Q16,income_at_exit_for_leavers,0
Total Adults,adults,2021-07-01,2021-07-31,Q16,income_at_start,922
Total Adults,adults,2021-07-01,2021-07-31,Q16,income_at_latest_annual_assessment_for_stayers,778
Total Adults,adults,2021-07-01,2021-07-31,Q16,income_at_exit_for_leavers,144
