health_insurance,population,start_date,end_date,question,status,count
MEDICAID,all_persons,2022-04-01,2022-04-30,Q21,at_start,874
MEDICAID,all_persons,2022-04-01,2022-04-30,Q21,at_annual_assessment_for_stayers,36
MEDICAID,all_persons,2022-04-01,2022-04-30,Q21,at_exit_for_leavers,128
MEDICARE,all_persons,2022-04-01,2022-04-30,Q21,at_start,156
MEDICARE,all_persons,2022-04-01,2022-04-30,Q21,at_annual_assessment_for_stayers,14
MEDICARE,all_persons,2022-04-01,2022-04-30,Q21,at_exit_for_leavers,17
State Children's Health Insurance Program,all_persons,2022-04-01,2022-04-30,Q21,at_start,8
State Children's Health Insurance Program,all_persons,2022-04-01,2022-04-30,Q21,at_annual_assessment_for_stayers,0
State Children's Health Insurance Program,all_persons,2022-04-01,2022-04-30,Q21,at_exit_for_leavers,1
Veteran's Administration (VA) Medical Services,all_persons,2022-04-01,2022-04-30,Q21,at_start,28
Veteran's Administration (VA) Medical Services,all_persons,2022-04-01,2022-04-30,Q21,at_annual_assessment_for_stayers,11
Veteran's Administration (VA) Medical Services,all_persons,2022-04-01,2022-04-30,Q21,at_exit_for_leavers,3
Employer - Provided Health Insurance,all_persons,2022-04-01,2022-04-30,Q21,at_start,39
Employer - Provided Health Insurance,all_persons,2022-04-01,2022-04-30,Q21,at_annual_assessment_for_stayers,0
Employer - Provided Health Insurance,all_persons,2022-04-01,2022-04-30,Q21,at_exit_for_leavers,4
Health Insurance obtained through COBRA,all_persons,2022-04-01,2022-04-30,Q21,at_start,2
Health Insurance obtained through COBRA,all_persons,2022-04-01,2022-04-30,Q21,at_annual_assessment_for_stayers,0
Health Insurance obtained through COBRA,all_persons,2022-04-01,2022-04-30,Q21,at_exit_for_leavers,0
Private Pay Health Insurance,all_persons,2022-04-01,2022-04-30,Q21,at_start,44
Private Pay Health Insurance,all_persons,2022-04-01,2022-04-30,Q21,at_annual_assessment_for_stayers,1
Private Pay Health Insurance,all_persons,2022-04-01,2022-04-30,Q21,at_exit_for_leavers,2
State Health Insurance for Adults,all_persons,2022-04-01,2022-04-30,Q21,at_start,9
State Health Insurance for Adults,all_persons,2022-04-01,2022-04-30,Q21,at_annual_assessment_for_stayers,0
State Health Insurance for Adults,all_persons,2022-04-01,2022-04-30,Q21,at_exit_for_leavers,0
Indian Health Services Program,all_persons,2022-04-01,2022-04-30,Q21,at_start,3
Indian Health Services Program,all_persons,2022-04-01,2022-04-30,Q21,at_annual_assessment_for_stayers,0
Indian Health Services Program,all_persons,2022-04-01,2022-04-30,Q21,at_exit_for_leavers,0
Other,all_persons,2022-04-01,2022-04-30,Q21,at_start,9
Other,all_persons,2022-04-01,2022-04-30,Q21,at_annual_assessment_for_stayers,0
Other,all_persons,2022-04-01,2022-04-30,Q21,at_exit_for_leavers,0
No Health Insurance,all_persons,2022-04-01,2022-04-30,Q21,at_start,452
No Health Insurance,all_persons,2022-04-01,2022-04-30,Q21,at_annual_assessment_for_stayers,12
No Health Insurance,all_persons,2022-04-01,2022-04-30,Q21,at_exit_for_leavers,61
Client Doesn't Know/Client Refused,all_persons,2022-04-01,2022-04-30,Q21,at_start,9
Client Doesn't Know/Client Refused,all_persons,2022-04-01,2022-04-30,Q21,at_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2022-04-01,2022-04-30,Q21,at_exit_for_leavers,0
Data Not Collected,all_persons,2022-04-01,2022-04-30,Q21,at_start,245
Data Not Collected,all_persons,2022-04-01,2022-04-30,Q21,at_annual_assessment_for_stayers,570
Data Not Collected,all_persons,2022-04-01,2022-04-30,Q21,at_exit_for_leavers,47
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2022-04-01,2022-04-30,Q21,at_start,0
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2022-04-01,2022-04-30,Q21,at_annual_assessment_for_stayers,939
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2022-04-01,2022-04-30,Q21,at_exit_for_leavers,0
1 Source of Health Insurance,all_persons,2022-04-01,2022-04-30,Q21,at_start,892
1 Source of Health Insurance,all_persons,2022-04-01,2022-04-30,Q21,at_annual_assessment_for_stayers,38
1 Source of Health Insurance,all_persons,2022-04-01,2022-04-30,Q21,at_exit_for_leavers,129
More than 1 Source of Health Insurance,all_persons,2022-04-01,2022-04-30,Q21,at_start,134
More than 1 Source of Health Insurance,all_persons,2022-04-01,2022-04-30,Q21,at_annual_assessment_for_stayers,12
More than 1 Source of Health Insurance,all_persons,2022-04-01,2022-04-30,Q21,at_exit_for_leavers,13
