conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,342,22,3,start,2022-04-01,2022-04-30,Q13a1,without_children,316
Mental Health Disorder,342,22,3,start,2022-04-01,2022-04-30,Q13a1,with_only_children,0
Mental Health Disorder,342,22,3,start,2022-04-01,2022-04-30,Q13a1,unknown_household_type,1
Alcohol Use Disorder,61,0,0,start,2022-04-01,2022-04-30,Q13a1,without_children,61
Alcohol Use Disorder,61,0,0,start,2022-04-01,2022-04-30,Q13a1,with_only_children,0
Alcohol Use Disorder,61,0,0,start,2022-04-01,2022-04-30,Q13a1,unknown_household_type,0
Drug Use Disorder,56,4,0,start,2022-04-01,2022-04-30,Q13a1,without_children,52
Drug Use Disorder,56,4,0,start,2022-04-01,2022-04-30,Q13a1,with_only_children,0
Drug Use Disorder,56,4,0,start,2022-04-01,2022-04-30,Q13a1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,65,0,0,start,2022-04-01,2022-04-30,Q13a1,without_children,65
Both Alcohol and Drug Use Disorders,65,0,0,start,2022-04-01,2022-04-30,Q13a1,with_only_children,0
Both Alcohol and Drug Use Disorders,65,0,0,start,2022-04-01,2022-04-30,Q13a1,unknown_household_type,0
Chronic Health Condition,189,11,1,start,2022-04-01,2022-04-30,Q13a1,without_children,177
Chronic Health Condition,189,11,1,start,2022-04-01,2022-04-30,Q13a1,with_only_children,0
Chronic Health Condition,189,11,1,start,2022-04-01,2022-04-30,Q13a1,unknown_household_type,0
HIV/AIDS,104,7,0,start,2022-04-01,2022-04-30,Q13a1,without_children,97
HIV/AIDS,104,7,0,start,2022-04-01,2022-04-30,Q13a1,with_only_children,0
HIV/AIDS,104,7,0,start,2022-04-01,2022-04-30,Q13a1,unknown_household_type,0
Development Disability,67,3,13,start,2022-04-01,2022-04-30,Q13a1,without_children,50
Development Disability,67,3,13,start,2022-04-01,2022-04-30,Q13a1,with_only_children,0
Development Disability,67,3,13,start,2022-04-01,2022-04-30,Q13a1,unknown_household_type,1
Physical Disability,224,10,0,start,2022-04-01,2022-04-30,Q13a1,without_children,214
Physical Disability,224,10,0,start,2022-04-01,2022-04-30,Q13a1,with_only_children,0
Physical Disability,224,10,0,start,2022-04-01,2022-04-30,Q13a1,unknown_household_type,0
