conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,294,20,1,all_persons,2022-04-01,2022-04-30,Q13c1,without_children,272
Mental Health Disorder,294,20,1,all_persons,2022-04-01,2022-04-30,Q13c1,with_only_children,0
Mental Health Disorder,294,20,1,all_persons,2022-04-01,2022-04-30,Q13c1,unknown_household_type,1
Alcohol Use Disorder,55,0,0,all_persons,2022-04-01,2022-04-30,Q13c1,without_children,55
Alcohol Use Disorder,55,0,0,all_persons,2022-04-01,2022-04-30,Q13c1,with_only_children,0
Alcohol Use Disorder,55,0,0,all_persons,2022-04-01,2022-04-30,Q13c1,unknown_household_type,0
Drug Use Disorder,45,2,0,all_persons,2022-04-01,2022-04-30,Q13c1,without_children,43
Drug Use Disorder,45,2,0,all_persons,2022-04-01,2022-04-30,Q13c1,with_only_children,0
Drug Use Disorder,45,2,0,all_persons,2022-04-01,2022-04-30,Q13c1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,51,0,0,all_persons,2022-04-01,2022-04-30,Q13c1,without_children,51
Both Alcohol and Drug Use Disorders,51,0,0,all_persons,2022-04-01,2022-04-30,Q13c1,with_only_children,0
Both Alcohol and Drug Use Disorders,51,0,0,all_persons,2022-04-01,2022-04-30,Q13c1,unknown_household_type,0
Chronic Health Condition,157,5,1,all_persons,2022-04-01,2022-04-30,Q13c1,without_children,151
Chronic Health Condition,157,5,1,all_persons,2022-04-01,2022-04-30,Q13c1,with_only_children,0
Chronic Health Condition,157,5,1,all_persons,2022-04-01,2022-04-30,Q13c1,unknown_household_type,0
HIV/AIDS,104,7,0,all_persons,2022-04-01,2022-04-30,Q13c1,without_children,97
HIV/AIDS,104,7,0,all_persons,2022-04-01,2022-04-30,Q13c1,with_only_children,0
HIV/AIDS,104,7,0,all_persons,2022-04-01,2022-04-30,Q13c1,unknown_household_type,0
Development Disability,63,3,10,all_persons,2022-04-01,2022-04-30,Q13c1,without_children,49
Development Disability,63,3,10,all_persons,2022-04-01,2022-04-30,Q13c1,with_only_children,0
Development Disability,63,3,10,all_persons,2022-04-01,2022-04-30,Q13c1,unknown_household_type,1
Physical Disability,189,6,0,all_persons,2022-04-01,2022-04-30,Q13c1,without_children,183
Physical Disability,189,6,0,all_persons,2022-04-01,2022-04-30,Q13c1,with_only_children,0
Physical Disability,189,6,0,all_persons,2022-04-01,2022-04-30,Q13c1,unknown_household_type,0
