conditions,population,start_date,end_date,question,status,count
Mental Health Disorder,chronically_homeless,2022-04-01,2022-04-30,Q26e,conditions_at_start,108
Mental Health Disorder,chronically_homeless,2022-04-01,2022-04-30,Q26e,conditions_at_latest_assessment_for_stayers,95
Mental Health Disorder,chronically_homeless,2022-04-01,2022-04-30,Q26e,conditions_at_exit_for_leavers,14
Alcohol Use Disorder,chronically_homeless,2022-04-01,2022-04-30,Q26e,conditions_at_start,24
Alcohol Use Disorder,chronically_homeless,2022-04-01,2022-04-30,Q26e,conditions_at_latest_assessment_for_stayers,21
Alcohol Use Disorder,chronically_homeless,2022-04-01,2022-04-30,Q26e,conditions_at_exit_for_leavers,3
Drug Use Disorder,chronically_homeless,2022-04-01,2022-04-30,Q26e,conditions_at_start,14
Drug Use Disorder,chronically_homeless,2022-04-01,2022-04-30,Q26e,conditions_at_latest_assessment_for_stayers,13
Drug Use Disorder,chronically_homeless,2022-04-01,2022-04-30,Q26e,conditions_at_exit_for_leavers,1
Both Alcohol and Drug Use Disorders,chronically_homeless,2022-04-01,2022-04-30,Q26e,conditions_at_start,28
Both Alcohol and Drug Use Disorders,chronically_homeless,2022-04-01,2022-04-30,Q26e,conditions_at_latest_assessment_for_stayers,22
Both Alcohol and Drug Use Disorders,chronically_homeless,2022-04-01,2022-04-30,Q26e,conditions_at_exit_for_leavers,6
Chronic Health Condition,chronically_homeless,2022-04-01,2022-04-30,Q26e,conditions_at_start,60
Chronic Health Condition,chronically_homeless,2022-04-01,2022-04-30,Q26e,conditions_at_latest_assessment_for_stayers,52
Chronic Health Condition,chronically_homeless,2022-04-01,2022-04-30,Q26e,conditions_at_exit_for_leavers,8
HIV/AIDS,chronically_homeless,2022-04-01,2022-04-30,Q26e,conditions_at_start,4
HIV/AIDS,chronically_homeless,2022-04-01,2022-04-30,Q26e,conditions_at_latest_assessment_for_stayers,4
HIV/AIDS,chronically_homeless,2022-04-01,2022-04-30,Q26e,conditions_at_exit_for_leavers,0
Development Disability,chronically_homeless,2022-04-01,2022-04-30,Q26e,conditions_at_start,23
Development Disability,chronically_homeless,2022-04-01,2022-04-30,Q26e,conditions_at_latest_assessment_for_stayers,23
Development Disability,chronically_homeless,2022-04-01,2022-04-30,Q26e,conditions_at_exit_for_leavers,1
Physical Disability,chronically_homeless,2022-04-01,2022-04-30,Q26e,conditions_at_start,64
Physical Disability,chronically_homeless,2022-04-01,2022-04-30,Q26e,conditions_at_latest_assessment_for_stayers,56
Physical Disability,chronically_homeless,2022-04-01,2022-04-30,Q26e,conditions_at_exit_for_leavers,8
