income_sources,population,start_date,end_date,question,status,count
Earned Income,adults,2022-04-01,2022-04-30,Q17,income_at_start,266
Earned Income,adults,2022-04-01,2022-04-30,Q17,income_at_latest_annual_assessment_for_stayers,10
Earned Income,adults,2022-04-01,2022-04-30,Q17,income_at_exit_for_leavers,56
Unemployment Insurance,adults,2022-04-01,2022-04-30,Q17,income_at_start,4
Unemployment Insurance,adults,2022-04-01,2022-04-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Unemployment Insurance,adults,2022-04-01,2022-04-30,Q17,income_at_exit_for_leavers,0
Supplemental Security Income (SSI),adults,2022-04-01,2022-04-30,Q17,income_at_start,164
Supplemental Security Income (SSI),adults,2022-04-01,2022-04-30,Q17,income_at_latest_annual_assessment_for_stayers,20
Supplemental Security Income (SSI),adults,2022-04-01,2022-04-30,Q17,income_at_exit_for_leavers,30
Social Security Disability Insurance (SSDI),adults,2022-04-01,2022-04-30,Q17,income_at_start,110
Social Security Disability Insurance (SSDI),adults,2022-04-01,2022-04-30,Q17,income_at_latest_annual_assessment_for_stayers,13
Social Security Disability Insurance (SSDI),adults,2022-04-01,2022-04-30,Q17,income_at_exit_for_leavers,16
VA Service - Connected Disability Compensation,adults,2022-04-01,2022-04-30,Q17,income_at_start,10
VA Service - Connected Disability Compensation,adults,2022-04-01,2022-04-30,Q17,income_at_latest_annual_assessment_for_stayers,1
VA Service - Connected Disability Compensation,adults,2022-04-01,2022-04-30,Q17,income_at_exit_for_leavers,2
VA Non-Service Connected Disability Pension,adults,2022-04-01,2022-04-30,Q17,income_at_start,6
VA Non-Service Connected Disability Pension,adults,2022-04-01,2022-04-30,Q17,income_at_latest_annual_assessment_for_stayers,3
VA Non-Service Connected Disability Pension,adults,2022-04-01,2022-04-30,Q17,income_at_exit_for_leavers,0
Private Disability Insurance,adults,2022-04-01,2022-04-30,Q17,income_at_start,0
Private Disability Insurance,adults,2022-04-01,2022-04-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Private Disability Insurance,adults,2022-04-01,2022-04-30,Q17,income_at_exit_for_leavers,0
Worker's Compensation,adults,2022-04-01,2022-04-30,Q17,income_at_start,0
Worker's Compensation,adults,2022-04-01,2022-04-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Worker's Compensation,adults,2022-04-01,2022-04-30,Q17,income_at_exit_for_leavers,0
Temporary Assistance for Needy Families (TANF),adults,2022-04-01,2022-04-30,Q17,income_at_start,19
Temporary Assistance for Needy Families (TANF),adults,2022-04-01,2022-04-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Temporary Assistance for Needy Families (TANF),adults,2022-04-01,2022-04-30,Q17,income_at_exit_for_leavers,1
General Assistance (GA),adults,2022-04-01,2022-04-30,Q17,income_at_start,0
General Assistance (GA),adults,2022-04-01,2022-04-30,Q17,income_at_latest_annual_assessment_for_stayers,0
General Assistance (GA),adults,2022-04-01,2022-04-30,Q17,income_at_exit_for_leavers,0
Retirement Income from Social Security,adults,2022-04-01,2022-04-30,Q17,income_at_start,29
Retirement Income from Social Security,adults,2022-04-01,2022-04-30,Q17,income_at_latest_annual_assessment_for_stayers,5
Retirement Income from Social Security,adults,2022-04-01,2022-04-30,Q17,income_at_exit_for_leavers,7
Pension or retirement income from a former job,adults,2022-04-01,2022-04-30,Q17,income_at_start,6
Pension or retirement income from a former job,adults,2022-04-01,2022-04-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Pension or retirement income from a former job,adults,2022-04-01,2022-04-30,Q17,income_at_exit_for_leavers,0
Child Support,adults,2022-04-01,2022-04-30,Q17,income_at_start,16
Child Support,adults,2022-04-01,2022-04-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Child Support,adults,2022-04-01,2022-04-30,Q17,income_at_exit_for_leavers,4
Alimony and other spousal support,adults,2022-04-01,2022-04-30,Q17,income_at_start,0
Alimony and other spousal support,adults,2022-04-01,2022-04-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Alimony and other spousal support,adults,2022-04-01,2022-04-30,Q17,income_at_exit_for_leavers,0
Other Source,adults,2022-04-01,2022-04-30,Q17,income_at_start,12
Other Source,adults,2022-04-01,2022-04-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Other Source,adults,2022-04-01,2022-04-30,Q17,income_at_exit_for_leavers,2
Adults with Income Information at Start and Annual Assessment/Exit,adults,2022-04-01,2022-04-30,Q17,income_at_start,0
Adults with Income Information at Start and Annual Assessment/Exit,adults,2022-04-01,2022-04-30,Q17,income_at_latest_annual_assessment_for_stayers,55
Adults with Income Information at Start and Annual Assessment/Exit,adults,2022-04-01,2022-04-30,Q17,income_at_exit_for_leavers,0
