conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,111,15,4,all_persons,2016-01-01,2016-01-31,Q13c1,without_children,92
Mental Health Disorder,111,15,4,all_persons,2016-01-01,2016-01-31,Q13c1,with_only_children,0
Mental Health Disorder,111,15,4,all_persons,2016-01-01,2016-01-31,Q13c1,unknown_household_type,0
Alcohol Use Disorder,21,0,0,all_persons,2016-01-01,2016-01-31,Q13c1,without_children,21
Alcohol Use Disorder,21,0,0,all_persons,2016-01-01,2016-01-31,Q13c1,with_only_children,0
Alcohol Use Disorder,21,0,0,all_persons,2016-01-01,2016-01-31,Q13c1,unknown_household_type,0
Drug Use Disorder,7,1,0,all_persons,2016-01-01,2016-01-31,Q13c1,without_children,6
Drug Use Disorder,7,1,0,all_persons,2016-01-01,2016-01-31,Q13c1,with_only_children,0
Drug Use Disorder,7,1,0,all_persons,2016-01-01,2016-01-31,Q13c1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,18,2,0,all_persons,2016-01-01,2016-01-31,Q13c1,without_children,16
Both Alcohol and Drug Use Disorders,18,2,0,all_persons,2016-01-01,2016-01-31,Q13c1,with_only_children,0
Both Alcohol and Drug Use Disorders,18,2,0,all_persons,2016-01-01,2016-01-31,Q13c1,unknown_household_type,0
Chronic Health Condition,47,8,4,all_persons,2016-01-01,2016-01-31,Q13c1,without_children,35
Chronic Health Condition,47,8,4,all_persons,2016-01-01,2016-01-31,Q13c1,with_only_children,0
Chronic Health Condition,47,8,4,all_persons,2016-01-01,2016-01-31,Q13c1,unknown_household_type,0
HIV/AIDS,83,2,0,all_persons,2016-01-01,2016-01-31,Q13c1,without_children,81
HIV/AIDS,83,2,0,all_persons,2016-01-01,2016-01-31,Q13c1,with_only_children,0
HIV/AIDS,83,2,0,all_persons,2016-01-01,2016-01-31,Q13c1,unknown_household_type,0
Development Disability,25,4,10,all_persons,2016-01-01,2016-01-31,Q13c1,without_children,11
Development Disability,25,4,10,all_persons,2016-01-01,2016-01-31,Q13c1,with_only_children,0
Development Disability,25,4,10,all_persons,2016-01-01,2016-01-31,Q13c1,unknown_household_type,0
Physical Disability,58,3,1,all_persons,2016-01-01,2016-01-31,Q13c1,without_children,54
Physical Disability,58,3,1,all_persons,2016-01-01,2016-01-31,Q13c1,with_only_children,0
Physical Disability,58,3,1,all_persons,2016-01-01,2016-01-31,Q13c1,unknown_household_type,0
