ch_status_persons,total,population,start_date,end_date,question,household_type,count
Chronically Homeless ,42,all_persons,2016-01-01,2016-01-31,Q26b,without_children,39
Chronically Homeless ,42,all_persons,2016-01-01,2016-01-31,Q26b,with_children_and_adults,3
Chronically Homeless ,42,all_persons,2016-01-01,2016-01-31,Q26b,with_only_children,0
Chronically Homeless ,42,all_persons,2016-01-01,2016-01-31,Q26b,unknown_household_type,0
Not Chronically Homeless,445,all_persons,2016-01-01,2016-01-31,Q26b,without_children,196
Not Chronically Homeless,445,all_persons,2016-01-01,2016-01-31,Q26b,with_children_and_adults,247
Not Chronically Homeless,445,all_persons,2016-01-01,2016-01-31,Q26b,with_only_children,2
Not Chronically Homeless,445,all_persons,2016-01-01,2016-01-31,Q26b,unknown_household_type,0
Client Doesn't Know/Client Refused,3,all_persons,2016-01-01,2016-01-31,Q26b,without_children,3
Client Doesn't Know/Client Refused,3,all_persons,2016-01-01,2016-01-31,Q26b,with_children_and_adults,0
Client Doesn't Know/Client Refused,3,all_persons,2016-01-01,2016-01-31,Q26b,with_only_children,0
Client Doesn't Know/Client Refused,3,all_persons,2016-01-01,2016-01-31,Q26b,unknown_household_type,0
Data Not Collected,110,all_persons,2016-01-01,2016-01-31,Q26b,without_children,90
Data Not Collected,110,all_persons,2016-01-01,2016-01-31,Q26b,with_children_and_adults,18
Data Not Collected,110,all_persons,2016-01-01,2016-01-31,Q26b,with_only_children,0
Data Not Collected,110,all_persons,2016-01-01,2016-01-31,Q26b,unknown_household_type,2
