count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,223,58,92,stayers,2016-01-01,2016-01-31,Q13c2,without_children,71
None,223,58,92,stayers,2016-01-01,2016-01-31,Q13c2,with_only_children,2
None,223,58,92,stayers,2016-01-01,2016-01-31,Q13c2,unknown_household_type,0
1 Condition,121,15,12,stayers,2016-01-01,2016-01-31,Q13c2,without_children,94
1 Condition,121,15,12,stayers,2016-01-01,2016-01-31,Q13c2,with_only_children,0
1 Condition,121,15,12,stayers,2016-01-01,2016-01-31,Q13c2,unknown_household_type,0
2 Conditions,68,6,2,stayers,2016-01-01,2016-01-31,Q13c2,without_children,60
2 Conditions,68,6,2,stayers,2016-01-01,2016-01-31,Q13c2,with_only_children,0
2 Conditions,68,6,2,stayers,2016-01-01,2016-01-31,Q13c2,unknown_household_type,0
3+ Conditions,38,3,1,stayers,2016-01-01,2016-01-31,Q13c2,without_children,34
3+ Conditions,38,3,1,stayers,2016-01-01,2016-01-31,Q13c2,with_only_children,0
3+ Conditions,38,3,1,stayers,2016-01-01,2016-01-31,Q13c2,unknown_household_type,0
Condition Unknown,5,1,1,stayers,2016-01-01,2016-01-31,Q13c2,without_children,3
Condition Unknown,5,1,1,stayers,2016-01-01,2016-01-31,Q13c2,with_only_children,0
Condition Unknown,5,1,1,stayers,2016-01-01,2016-01-31,Q13c2,unknown_household_type,0
Client Doesn't Know/Client Refused,0,0,0,stayers,2016-01-01,2016-01-31,Q13c2,without_children,0
Client Doesn't Know/Client Refused,0,0,0,stayers,2016-01-01,2016-01-31,Q13c2,with_only_children,0
Client Doesn't Know/Client Refused,0,0,0,stayers,2016-01-01,2016-01-31,Q13c2,unknown_household_type,0
Data Not Collected,5,0,1,stayers,2016-01-01,2016-01-31,Q13c2,without_children,2
Data Not Collected,5,0,1,stayers,2016-01-01,2016-01-31,Q13c2,with_only_children,0
Data Not Collected,5,0,1,stayers,2016-01-01,2016-01-31,Q13c2,unknown_household_type,2
