gender_identity,total,population,start_date,end_date,question,household_type,count
Male,255,adults,2016-01-01,2016-01-31,Q10a,without_children,217
Male,255,adults,2016-01-01,2016-01-31,Q10a,with_children_and_adults,37
Male,255,adults,2016-01-01,2016-01-31,Q10a,unknown_household_type,1
Female,190,adults,2016-01-01,2016-01-31,Q10a,without_children,108
Female,190,adults,2016-01-01,2016-01-31,Q10a,with_children_and_adults,82
Female,190,adults,2016-01-01,2016-01-31,Q10a,unknown_household_type,0
No Single Gender,0,adults,2016-01-01,2016-01-31,Q10a,without_children,0
No Single Gender,0,adults,2016-01-01,2016-01-31,Q10a,with_children_and_adults,0
No Single Gender,0,adults,2016-01-01,2016-01-31,Q10a,unknown_household_type,0
Questioning,0,adults,2016-01-01,2016-01-31,Q10a,without_children,0
Questioning,0,adults,2016-01-01,2016-01-31,Q10a,with_children_and_adults,0
Questioning,0,adults,2016-01-01,2016-01-31,Q10a,unknown_household_type,0
Transgender,3,adults,2016-01-01,2016-01-31,Q10a,without_children,3
Transgender,3,adults,2016-01-01,2016-01-31,Q10a,with_children_and_adults,0
Transgender,3,adults,2016-01-01,2016-01-31,Q10a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,adults,2016-01-01,2016-01-31,Q10a,without_children,0
Client Doesn't Know/Client Refused,0,adults,2016-01-01,2016-01-31,Q10a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,adults,2016-01-01,2016-01-31,Q10a,unknown_household_type,0
Data Not Collected,0,adults,2016-01-01,2016-01-31,Q10a,without_children,0
Data Not Collected,0,adults,2016-01-01,2016-01-31,Q10a,with_children_and_adults,0
Data Not Collected,0,adults,2016-01-01,2016-01-31,Q10a,unknown_household_type,0
