time_prior_to_housing,total,population,start_date,end_date,question,household_type,count
7 days or less,23,all_persons,2016-01-01,2016-01-31,Q22e,without_children,9
7 days or less,23,all_persons,2016-01-01,2016-01-31,Q22e,with_children_and_adults,14
7 days or less,23,all_persons,2016-01-01,2016-01-31,Q22e,with_only_children,0
7 days or less,23,all_persons,2016-01-01,2016-01-31,Q22e,unknown_household_type,0
8 to 14 days,0,all_persons,2016-01-01,2016-01-31,Q22e,without_children,0
8 to 14 days,0,all_persons,2016-01-01,2016-01-31,Q22e,with_children_and_adults,0
8 to 14 days,0,all_persons,2016-01-01,2016-01-31,Q22e,with_only_children,0
8 to 14 days,0,all_persons,2016-01-01,2016-01-31,Q22e,unknown_household_type,0
15 to 21 days,1,all_persons,2016-01-01,2016-01-31,Q22e,without_children,1
15 to 21 days,1,all_persons,2016-01-01,2016-01-31,Q22e,with_children_and_adults,0
15 to 21 days,1,all_persons,2016-01-01,2016-01-31,Q22e,with_only_children,0
15 to 21 days,1,all_persons,2016-01-01,2016-01-31,Q22e,unknown_household_type,0
22 to 30 days,11,all_persons,2016-01-01,2016-01-31,Q22e,without_children,2
22 to 30 days,11,all_persons,2016-01-01,2016-01-31,Q22e,with_children_and_adults,9
22 to 30 days,11,all_persons,2016-01-01,2016-01-31,Q22e,with_only_children,0
22 to 30 days,11,all_persons,2016-01-01,2016-01-31,Q22e,unknown_household_type,0
31 to 60 days,25,all_persons,2016-01-01,2016-01-31,Q22e,without_children,10
31 to 60 days,25,all_persons,2016-01-01,2016-01-31,Q22e,with_children_and_adults,15
31 to 60 days,25,all_persons,2016-01-01,2016-01-31,Q22e,with_only_children,0
31 to 60 days,25,all_persons,2016-01-01,2016-01-31,Q22e,unknown_household_type,0
61 to 180 days,34,all_persons,2016-01-01,2016-01-31,Q22e,without_children,25
61 to 180 days,34,all_persons,2016-01-01,2016-01-31,Q22e,with_children_and_adults,9
61 to 180 days,34,all_persons,2016-01-01,2016-01-31,Q22e,with_only_children,0
61 to 180 days,34,all_persons,2016-01-01,2016-01-31,Q22e,unknown_household_type,0
181 to 365 days,18,all_persons,2016-01-01,2016-01-31,Q22e,without_children,14
181 to 365 days,18,all_persons,2016-01-01,2016-01-31,Q22e,with_children_and_adults,4
181 to 365 days,18,all_persons,2016-01-01,2016-01-31,Q22e,with_only_children,0
181 to 365 days,18,all_persons,2016-01-01,2016-01-31,Q22e,unknown_household_type,0
366-730 days (1-2 years),27,all_persons,2016-01-01,2016-01-31,Q22e,without_children,24
366-730 days (1-2 years),27,all_persons,2016-01-01,2016-01-31,Q22e,with_children_and_adults,3
366-730 days (1-2 years),27,all_persons,2016-01-01,2016-01-31,Q22e,with_only_children,0
366-730 days (1-2 years),27,all_persons,2016-01-01,2016-01-31,Q22e,unknown_household_type,0
731 days or more,21,all_persons,2016-01-01,2016-01-31,Q22e,without_children,21
731 days or more,21,all_persons,2016-01-01,2016-01-31,Q22e,with_children_and_adults,0
731 days or more,21,all_persons,2016-01-01,2016-01-31,Q22e,with_only_children,0
731 days or more,21,all_persons,2016-01-01,2016-01-31,Q22e,unknown_household_type,0
Total (persons moved into housing),160,all_persons,2016-01-01,2016-01-31,Q22e,without_children,106
Total (persons moved into housing),160,all_persons,2016-01-01,2016-01-31,Q22e,with_children_and_adults,54
Total (persons moved into housing),160,all_persons,2016-01-01,2016-01-31,Q22e,with_only_children,0
Total (persons moved into housing),160,all_persons,2016-01-01,2016-01-31,Q22e,unknown_household_type,0
Not yet moved into housing,37,all_persons,2016-01-01,2016-01-31,Q22e,without_children,16
Not yet moved into housing,37,all_persons,2016-01-01,2016-01-31,Q22e,with_children_and_adults,21
Not yet moved into housing,37,all_persons,2016-01-01,2016-01-31,Q22e,with_only_children,0
Not yet moved into housing,37,all_persons,2016-01-01,2016-01-31,Q22e,unknown_household_type,0
Data not collected,132,all_persons,2016-01-01,2016-01-31,Q22e,without_children,84
Data not collected,132,all_persons,2016-01-01,2016-01-31,Q22e,with_children_and_adults,48
Data not collected,132,all_persons,2016-01-01,2016-01-31,Q22e,with_only_children,0
Data not collected,132,all_persons,2016-01-01,2016-01-31,Q22e,unknown_household_type,0
Total persons,329,all_persons,2016-01-01,2016-01-31,Q22e,without_children,206
Total persons,329,all_persons,2016-01-01,2016-01-31,Q22e,with_children_and_adults,123
Total persons,329,all_persons,2016-01-01,2016-01-31,Q22e,with_only_children,0
Total persons,329,all_persons,2016-01-01,2016-01-31,Q22e,unknown_household_type,0
