income_sources,population,start_date,end_date,question,status,count
Earned Income,adults,2017-08-01,2017-08-31,Q17,income_at_start,135
Earned Income,adults,2017-08-01,2017-08-31,Q17,income_at_latest_annual_assessment_for_stayers,8
Earned Income,adults,2017-08-01,2017-08-31,Q17,income_at_exit_for_leavers,39
Unemployment Insurance,adults,2017-08-01,2017-08-31,Q17,income_at_start,2
Unemployment Insurance,adults,2017-08-01,2017-08-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Unemployment Insurance,adults,2017-08-01,2017-08-31,Q17,income_at_exit_for_leavers,1
Supplemental Security Income (SSI),adults,2017-08-01,2017-08-31,Q17,income_at_start,70
Supplemental Security Income (SSI),adults,2017-08-01,2017-08-31,Q17,income_at_latest_annual_assessment_for_stayers,19
Supplemental Security Income (SSI),adults,2017-08-01,2017-08-31,Q17,income_at_exit_for_leavers,9
Social Security Disability Insurance (SSDI),adults,2017-08-01,2017-08-31,Q17,income_at_start,56
Social Security Disability Insurance (SSDI),adults,2017-08-01,2017-08-31,Q17,income_at_latest_annual_assessment_for_stayers,11
Social Security Disability Insurance (SSDI),adults,2017-08-01,2017-08-31,Q17,income_at_exit_for_leavers,9
VA Service - Connected Disability Compensation,adults,2017-08-01,2017-08-31,Q17,income_at_start,6
VA Service - Connected Disability Compensation,adults,2017-08-01,2017-08-31,Q17,income_at_latest_annual_assessment_for_stayers,2
VA Service - Connected Disability Compensation,adults,2017-08-01,2017-08-31,Q17,income_at_exit_for_leavers,0
VA Non-Service Connected Disability Pension,adults,2017-08-01,2017-08-31,Q17,income_at_start,2
VA Non-Service Connected Disability Pension,adults,2017-08-01,2017-08-31,Q17,income_at_latest_annual_assessment_for_stayers,0
VA Non-Service Connected Disability Pension,adults,2017-08-01,2017-08-31,Q17,income_at_exit_for_leavers,0
Private Disability Insurance,adults,2017-08-01,2017-08-31,Q17,income_at_start,0
Private Disability Insurance,adults,2017-08-01,2017-08-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Private Disability Insurance,adults,2017-08-01,2017-08-31,Q17,income_at_exit_for_leavers,0
Worker's Compensation,adults,2017-08-01,2017-08-31,Q17,income_at_start,0
Worker's Compensation,adults,2017-08-01,2017-08-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Worker's Compensation,adults,2017-08-01,2017-08-31,Q17,income_at_exit_for_leavers,0
Temporary Assistance for Needy Families (TANF),adults,2017-08-01,2017-08-31,Q17,income_at_start,12
Temporary Assistance for Needy Families (TANF),adults,2017-08-01,2017-08-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Temporary Assistance for Needy Families (TANF),adults,2017-08-01,2017-08-31,Q17,income_at_exit_for_leavers,5
General Assistance (GA),adults,2017-08-01,2017-08-31,Q17,income_at_start,0
General Assistance (GA),adults,2017-08-01,2017-08-31,Q17,income_at_latest_annual_assessment_for_stayers,0
General Assistance (GA),adults,2017-08-01,2017-08-31,Q17,income_at_exit_for_leavers,0
Retirement Income from Social Security,adults,2017-08-01,2017-08-31,Q17,income_at_start,7
Retirement Income from Social Security,adults,2017-08-01,2017-08-31,Q17,income_at_latest_annual_assessment_for_stayers,1
Retirement Income from Social Security,adults,2017-08-01,2017-08-31,Q17,income_at_exit_for_leavers,3
Pension or retirement income from a former job,adults,2017-08-01,2017-08-31,Q17,income_at_start,2
Pension or retirement income from a former job,adults,2017-08-01,2017-08-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Pension or retirement income from a former job,adults,2017-08-01,2017-08-31,Q17,income_at_exit_for_leavers,1
Child Support,adults,2017-08-01,2017-08-31,Q17,income_at_start,18
Child Support,adults,2017-08-01,2017-08-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Child Support,adults,2017-08-01,2017-08-31,Q17,income_at_exit_for_leavers,4
Alimony and other spousal support,adults,2017-08-01,2017-08-31,Q17,income_at_start,0
Alimony and other spousal support,adults,2017-08-01,2017-08-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Alimony and other spousal support,adults,2017-08-01,2017-08-31,Q17,income_at_exit_for_leavers,0
Other Source,adults,2017-08-01,2017-08-31,Q17,income_at_start,2
Other Source,adults,2017-08-01,2017-08-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Other Source,adults,2017-08-01,2017-08-31,Q17,income_at_exit_for_leavers,1
Adults with Income Information at Start and Annual Assessment/Exit,adults,2017-08-01,2017-08-31,Q17,income_at_start,0
Adults with Income Information at Start and Annual Assessment/Exit,adults,2017-08-01,2017-08-31,Q17,income_at_latest_annual_assessment_for_stayers,49
Adults with Income Information at Start and Annual Assessment/Exit,adults,2017-08-01,2017-08-31,Q17,income_at_exit_for_leavers,0
