count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,198,52,93,all_persons,2017-08-01,2017-08-31,Q13c2,without_children,45
None,198,52,93,all_persons,2017-08-01,2017-08-31,Q13c2,with_only_children,8
None,198,52,93,all_persons,2017-08-01,2017-08-31,Q13c2,unknown_household_type,0
1 Condition,144,23,18,all_persons,2017-08-01,2017-08-31,Q13c2,without_children,103
1 Condition,144,23,18,all_persons,2017-08-01,2017-08-31,Q13c2,with_only_children,0
1 Condition,144,23,18,all_persons,2017-08-01,2017-08-31,Q13c2,unknown_household_type,0
2 Conditions,68,12,2,all_persons,2017-08-01,2017-08-31,Q13c2,without_children,54
2 Conditions,68,12,2,all_persons,2017-08-01,2017-08-31,Q13c2,with_only_children,0
2 Conditions,68,12,2,all_persons,2017-08-01,2017-08-31,Q13c2,unknown_household_type,0
3+ Conditions,38,3,0,all_persons,2017-08-01,2017-08-31,Q13c2,without_children,34
3+ Conditions,38,3,0,all_persons,2017-08-01,2017-08-31,Q13c2,with_only_children,1
3+ Conditions,38,3,0,all_persons,2017-08-01,2017-08-31,Q13c2,unknown_household_type,0
Condition Unknown,2,1,0,all_persons,2017-08-01,2017-08-31,Q13c2,without_children,1
Condition Unknown,2,1,0,all_persons,2017-08-01,2017-08-31,Q13c2,with_only_children,0
Condition Unknown,2,1,0,all_persons,2017-08-01,2017-08-31,Q13c2,unknown_household_type,0
Client Doesn't Know/Client Refused,1,0,0,all_persons,2017-08-01,2017-08-31,Q13c2,without_children,1
Client Doesn't Know/Client Refused,1,0,0,all_persons,2017-08-01,2017-08-31,Q13c2,with_only_children,0
Client Doesn't Know/Client Refused,1,0,0,all_persons,2017-08-01,2017-08-31,Q13c2,unknown_household_type,0
Data Not Collected,18,2,4,all_persons,2017-08-01,2017-08-31,Q13c2,without_children,8
Data Not Collected,18,2,4,all_persons,2017-08-01,2017-08-31,Q13c2,with_only_children,1
Data Not Collected,18,2,4,all_persons,2017-08-01,2017-08-31,Q13c2,unknown_household_type,3
