conditions,population,start_date,end_date,question,status,count
Mental Health Disorder,veterans,2017-08-01,2017-08-31,Q25e,conditions_at_start,12
Mental Health Disorder,veterans,2017-08-01,2017-08-31,Q25e,conditions_at_latest_assessment_for_stayers,10
Mental Health Disorder,veterans,2017-08-01,2017-08-31,Q25e,conditions_at_exit_for_leavers,2
Alcohol Use Disorder,veterans,2017-08-01,2017-08-31,Q25e,conditions_at_start,3
Alcohol Use Disorder,veterans,2017-08-01,2017-08-31,Q25e,conditions_at_latest_assessment_for_stayers,3
Alcohol Use Disorder,veterans,2017-08-01,2017-08-31,Q25e,conditions_at_exit_for_leavers,0
Drug Use Disorder,veterans,2017-08-01,2017-08-31,Q25e,conditions_at_start,2
Drug Use Disorder,veterans,2017-08-01,2017-08-31,Q25e,conditions_at_latest_assessment_for_stayers,2
Drug Use Disorder,veterans,2017-08-01,2017-08-31,Q25e,conditions_at_exit_for_leavers,0
Both Alcohol and Drug Use Disorders,veterans,2017-08-01,2017-08-31,Q25e,conditions_at_start,1
Both Alcohol and Drug Use Disorders,veterans,2017-08-01,2017-08-31,Q25e,conditions_at_latest_assessment_for_stayers,1
Both Alcohol and Drug Use Disorders,veterans,2017-08-01,2017-08-31,Q25e,conditions_at_exit_for_leavers,0
Chronic Health Condition,veterans,2017-08-01,2017-08-31,Q25e,conditions_at_start,6
Chronic Health Condition,veterans,2017-08-01,2017-08-31,Q25e,conditions_at_latest_assessment_for_stayers,6
Chronic Health Condition,veterans,2017-08-01,2017-08-31,Q25e,conditions_at_exit_for_leavers,0
HIV/AIDS,veterans,2017-08-01,2017-08-31,Q25e,conditions_at_start,1
HIV/AIDS,veterans,2017-08-01,2017-08-31,Q25e,conditions_at_latest_assessment_for_stayers,1
HIV/AIDS,veterans,2017-08-01,2017-08-31,Q25e,conditions_at_exit_for_leavers,0
Development Disability,veterans,2017-08-01,2017-08-31,Q25e,conditions_at_start,1
Development Disability,veterans,2017-08-01,2017-08-31,Q25e,conditions_at_latest_assessment_for_stayers,1
Development Disability,veterans,2017-08-01,2017-08-31,Q25e,conditions_at_exit_for_leavers,0
Physical Disability,veterans,2017-08-01,2017-08-31,Q25e,conditions_at_start,9
Physical Disability,veterans,2017-08-01,2017-08-31,Q25e,conditions_at_latest_assessment_for_stayers,8
Physical Disability,veterans,2017-08-01,2017-08-31,Q25e,conditions_at_exit_for_leavers,1
