health_insurance,population,start_date,end_date,question,status,count
MEDICAID,all_persons,2019-07-01,2019-07-31,Q21,at_start,482
MEDICAID,all_persons,2019-07-01,2019-07-31,Q21,at_annual_assessment_for_stayers,36
MEDICAID,all_persons,2019-07-01,2019-07-31,Q21,at_exit_for_leavers,131
MEDICARE,all_persons,2019-07-01,2019-07-31,Q21,at_start,96
MEDICARE,all_persons,2019-07-01,2019-07-31,Q21,at_annual_assessment_for_stayers,16
MEDICARE,all_persons,2019-07-01,2019-07-31,Q21,at_exit_for_leavers,22
State Children's Health Insurance Program,all_persons,2019-07-01,2019-07-31,Q21,at_start,5
State Children's Health Insurance Program,all_persons,2019-07-01,2019-07-31,Q21,at_annual_assessment_for_stayers,0
State Children's Health Insurance Program,all_persons,2019-07-01,2019-07-31,Q21,at_exit_for_leavers,2
Veteran's Administration (VA) Medical Services,all_persons,2019-07-01,2019-07-31,Q21,at_start,17
Veteran's Administration (VA) Medical Services,all_persons,2019-07-01,2019-07-31,Q21,at_annual_assessment_for_stayers,15
Veteran's Administration (VA) Medical Services,all_persons,2019-07-01,2019-07-31,Q21,at_exit_for_leavers,2
Employer - Provided Health Insurance,all_persons,2019-07-01,2019-07-31,Q21,at_start,25
Employer - Provided Health Insurance,all_persons,2019-07-01,2019-07-31,Q21,at_annual_assessment_for_stayers,0
Employer - Provided Health Insurance,all_persons,2019-07-01,2019-07-31,Q21,at_exit_for_leavers,7
Health Insurance obtained through COBRA,all_persons,2019-07-01,2019-07-31,Q21,at_start,1
Health Insurance obtained through COBRA,all_persons,2019-07-01,2019-07-31,Q21,at_annual_assessment_for_stayers,0
Health Insurance obtained through COBRA,all_persons,2019-07-01,2019-07-31,Q21,at_exit_for_leavers,1
Private Pay Health Insurance,all_persons,2019-07-01,2019-07-31,Q21,at_start,37
Private Pay Health Insurance,all_persons,2019-07-01,2019-07-31,Q21,at_annual_assessment_for_stayers,2
Private Pay Health Insurance,all_persons,2019-07-01,2019-07-31,Q21,at_exit_for_leavers,6
State Health Insurance for Adults,all_persons,2019-07-01,2019-07-31,Q21,at_start,12
State Health Insurance for Adults,all_persons,2019-07-01,2019-07-31,Q21,at_annual_assessment_for_stayers,1
State Health Insurance for Adults,all_persons,2019-07-01,2019-07-31,Q21,at_exit_for_leavers,5
Indian Health Services Program,all_persons,2019-07-01,2019-07-31,Q21,at_start,3
Indian Health Services Program,all_persons,2019-07-01,2019-07-31,Q21,at_annual_assessment_for_stayers,0
Indian Health Services Program,all_persons,2019-07-01,2019-07-31,Q21,at_exit_for_leavers,0
Other,all_persons,2019-07-01,2019-07-31,Q21,at_start,5
Other,all_persons,2019-07-01,2019-07-31,Q21,at_annual_assessment_for_stayers,0
Other,all_persons,2019-07-01,2019-07-31,Q21,at_exit_for_leavers,1
No Health Insurance,all_persons,2019-07-01,2019-07-31,Q21,at_start,333
No Health Insurance,all_persons,2019-07-01,2019-07-31,Q21,at_annual_assessment_for_stayers,14
No Health Insurance,all_persons,2019-07-01,2019-07-31,Q21,at_exit_for_leavers,141
Client Doesn't Know/Client Refused,all_persons,2019-07-01,2019-07-31,Q21,at_start,0
Client Doesn't Know/Client Refused,all_persons,2019-07-01,2019-07-31,Q21,at_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2019-07-01,2019-07-31,Q21,at_exit_for_leavers,0
Data Not Collected,all_persons,2019-07-01,2019-07-31,Q21,at_start,57
Data Not Collected,all_persons,2019-07-01,2019-07-31,Q21,at_annual_assessment_for_stayers,95
Data Not Collected,all_persons,2019-07-01,2019-07-31,Q21,at_exit_for_leavers,16
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2019-07-01,2019-07-31,Q21,at_start,0
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2019-07-01,2019-07-31,Q21,at_annual_assessment_for_stayers,515
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2019-07-01,2019-07-31,Q21,at_exit_for_leavers,0
1 Source of Health Insurance,all_persons,2019-07-01,2019-07-31,Q21,at_start,508
1 Source of Health Insurance,all_persons,2019-07-01,2019-07-31,Q21,at_annual_assessment_for_stayers,44
1 Source of Health Insurance,all_persons,2019-07-01,2019-07-31,Q21,at_exit_for_leavers,133
More than 1 Source of Health Insurance,all_persons,2019-07-01,2019-07-31,Q21,at_start,78
More than 1 Source of Health Insurance,all_persons,2019-07-01,2019-07-31,Q21,at_annual_assessment_for_stayers,12
More than 1 Source of Health Insurance,all_persons,2019-07-01,2019-07-31,Q21,at_exit_for_leavers,19
