count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,612,135,253,all_persons,2019-07-01,2019-07-31,Q13a2,without_children,206
None,612,135,253,all_persons,2019-07-01,2019-07-31,Q13a2,with_only_children,13
None,612,135,253,all_persons,2019-07-01,2019-07-31,Q13a2,unknown_household_type,5
1 Condition,199,38,6,all_persons,2019-07-01,2019-07-31,Q13a2,without_children,155
1 Condition,199,38,6,all_persons,2019-07-01,2019-07-31,Q13a2,with_only_children,0
1 Condition,199,38,6,all_persons,2019-07-01,2019-07-31,Q13a2,unknown_household_type,0
2 Conditions,103,10,3,all_persons,2019-07-01,2019-07-31,Q13a2,without_children,90
2 Conditions,103,10,3,all_persons,2019-07-01,2019-07-31,Q13a2,with_only_children,0
2 Conditions,103,10,3,all_persons,2019-07-01,2019-07-31,Q13a2,unknown_household_type,0
3+ Conditions,70,6,0,all_persons,2019-07-01,2019-07-31,Q13a2,without_children,64
3+ Conditions,70,6,0,all_persons,2019-07-01,2019-07-31,Q13a2,with_only_children,0
3+ Conditions,70,6,0,all_persons,2019-07-01,2019-07-31,Q13a2,unknown_household_type,0
Condition Unknown,70,4,3,all_persons,2019-07-01,2019-07-31,Q13a2,without_children,63
Condition Unknown,70,4,3,all_persons,2019-07-01,2019-07-31,Q13a2,with_only_children,0
Condition Unknown,70,4,3,all_persons,2019-07-01,2019-07-31,Q13a2,unknown_household_type,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2019-07-01,2019-07-31,Q13a2,without_children,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2019-07-01,2019-07-31,Q13a2,with_only_children,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2019-07-01,2019-07-31,Q13a2,unknown_household_type,0
Data Not Collected,35,2,8,all_persons,2019-07-01,2019-07-31,Q13a2,without_children,22
Data Not Collected,35,2,8,all_persons,2019-07-01,2019-07-31,Q13a2,with_only_children,2
Data Not Collected,35,2,8,all_persons,2019-07-01,2019-07-31,Q13a2,unknown_household_type,1
