count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,377,92,168,stayers,2019-07-01,2019-07-31,Q13c2,without_children,99
None,377,92,168,stayers,2019-07-01,2019-07-31,Q13c2,with_only_children,13
None,377,92,168,stayers,2019-07-01,2019-07-31,Q13c2,unknown_household_type,5
1 Condition,159,31,6,stayers,2019-07-01,2019-07-31,Q13c2,without_children,122
1 Condition,159,31,6,stayers,2019-07-01,2019-07-31,Q13c2,with_only_children,0
1 Condition,159,31,6,stayers,2019-07-01,2019-07-31,Q13c2,unknown_household_type,0
2 Conditions,70,7,2,stayers,2019-07-01,2019-07-31,Q13c2,without_children,61
2 Conditions,70,7,2,stayers,2019-07-01,2019-07-31,Q13c2,with_only_children,0
2 Conditions,70,7,2,stayers,2019-07-01,2019-07-31,Q13c2,unknown_household_type,0
3+ Conditions,53,3,0,stayers,2019-07-01,2019-07-31,Q13c2,without_children,50
3+ Conditions,53,3,0,stayers,2019-07-01,2019-07-31,Q13c2,with_only_children,0
3+ Conditions,53,3,0,stayers,2019-07-01,2019-07-31,Q13c2,unknown_household_type,0
Condition Unknown,4,0,0,stayers,2019-07-01,2019-07-31,Q13c2,without_children,4
Condition Unknown,4,0,0,stayers,2019-07-01,2019-07-31,Q13c2,with_only_children,0
Condition Unknown,4,0,0,stayers,2019-07-01,2019-07-31,Q13c2,unknown_household_type,0
Client Doesn't Know/Client Refused,0,0,0,stayers,2019-07-01,2019-07-31,Q13c2,without_children,0
Client Doesn't Know/Client Refused,0,0,0,stayers,2019-07-01,2019-07-31,Q13c2,with_only_children,0
Client Doesn't Know/Client Refused,0,0,0,stayers,2019-07-01,2019-07-31,Q13c2,unknown_household_type,0
Data Not Collected,17,2,5,stayers,2019-07-01,2019-07-31,Q13c2,without_children,7
Data Not Collected,17,2,5,stayers,2019-07-01,2019-07-31,Q13c2,with_only_children,2
Data Not Collected,17,2,5,stayers,2019-07-01,2019-07-31,Q13c2,unknown_household_type,1
