conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,141,26,1,stayers,2019-07-01,2019-07-31,Q13c1,without_children,114
Mental Health Disorder,141,26,1,stayers,2019-07-01,2019-07-31,Q13c1,with_only_children,0
Mental Health Disorder,141,26,1,stayers,2019-07-01,2019-07-31,Q13c1,unknown_household_type,0
Alcohol Use Disorder,24,0,0,stayers,2019-07-01,2019-07-31,Q13c1,without_children,24
Alcohol Use Disorder,24,0,0,stayers,2019-07-01,2019-07-31,Q13c1,with_only_children,0
Alcohol Use Disorder,24,0,0,stayers,2019-07-01,2019-07-31,Q13c1,unknown_household_type,0
Drug Use Disorder,23,3,0,stayers,2019-07-01,2019-07-31,Q13c1,without_children,20
Drug Use Disorder,23,3,0,stayers,2019-07-01,2019-07-31,Q13c1,with_only_children,0
Drug Use Disorder,23,3,0,stayers,2019-07-01,2019-07-31,Q13c1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,21,0,0,stayers,2019-07-01,2019-07-31,Q13c1,without_children,21
Both Alcohol and Drug Use Disorders,21,0,0,stayers,2019-07-01,2019-07-31,Q13c1,with_only_children,0
Both Alcohol and Drug Use Disorders,21,0,0,stayers,2019-07-01,2019-07-31,Q13c1,unknown_household_type,0
Chronic Health Condition,63,7,3,stayers,2019-07-01,2019-07-31,Q13c1,without_children,53
Chronic Health Condition,63,7,3,stayers,2019-07-01,2019-07-31,Q13c1,with_only_children,0
Chronic Health Condition,63,7,3,stayers,2019-07-01,2019-07-31,Q13c1,unknown_household_type,0
HIV/AIDS,82,6,0,stayers,2019-07-01,2019-07-31,Q13c1,without_children,76
HIV/AIDS,82,6,0,stayers,2019-07-01,2019-07-31,Q13c1,with_only_children,0
HIV/AIDS,82,6,0,stayers,2019-07-01,2019-07-31,Q13c1,unknown_household_type,0
Development Disability,36,5,5,stayers,2019-07-01,2019-07-31,Q13c1,without_children,26
Development Disability,36,5,5,stayers,2019-07-01,2019-07-31,Q13c1,with_only_children,0
Development Disability,36,5,5,stayers,2019-07-01,2019-07-31,Q13c1,unknown_household_type,0
Physical Disability,69,8,1,stayers,2019-07-01,2019-07-31,Q13c1,without_children,60
Physical Disability,69,8,1,stayers,2019-07-01,2019-07-31,Q13c1,with_only_children,0
Physical Disability,69,8,1,stayers,2019-07-01,2019-07-31,Q13c1,unknown_household_type,0
