income_sources,population,start_date,end_date,question,status,count
Earned Income,adults,2020-09-01,2020-09-30,Q17,income_at_start,183
Earned Income,adults,2020-09-01,2020-09-30,Q17,income_at_latest_annual_assessment_for_stayers,8
Earned Income,adults,2020-09-01,2020-09-30,Q17,income_at_exit_for_leavers,36
Unemployment Insurance,adults,2020-09-01,2020-09-30,Q17,income_at_start,6
Unemployment Insurance,adults,2020-09-01,2020-09-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Unemployment Insurance,adults,2020-09-01,2020-09-30,Q17,income_at_exit_for_leavers,1
Supplemental Security Income (SSI),adults,2020-09-01,2020-09-30,Q17,income_at_start,98
Supplemental Security Income (SSI),adults,2020-09-01,2020-09-30,Q17,income_at_latest_annual_assessment_for_stayers,19
Supplemental Security Income (SSI),adults,2020-09-01,2020-09-30,Q17,income_at_exit_for_leavers,10
Social Security Disability Insurance (SSDI),adults,2020-09-01,2020-09-30,Q17,income_at_start,86
Social Security Disability Insurance (SSDI),adults,2020-09-01,2020-09-30,Q17,income_at_latest_annual_assessment_for_stayers,12
Social Security Disability Insurance (SSDI),adults,2020-09-01,2020-09-30,Q17,income_at_exit_for_leavers,15
VA Service - Connected Disability Compensation,adults,2020-09-01,2020-09-30,Q17,income_at_start,6
VA Service - Connected Disability Compensation,adults,2020-09-01,2020-09-30,Q17,income_at_latest_annual_assessment_for_stayers,3
VA Service - Connected Disability Compensation,adults,2020-09-01,2020-09-30,Q17,income_at_exit_for_leavers,0
VA Non-Service Connected Disability Pension,adults,2020-09-01,2020-09-30,Q17,income_at_start,4
VA Non-Service Connected Disability Pension,adults,2020-09-01,2020-09-30,Q17,income_at_latest_annual_assessment_for_stayers,2
VA Non-Service Connected Disability Pension,adults,2020-09-01,2020-09-30,Q17,income_at_exit_for_leavers,0
Private Disability Insurance,adults,2020-09-01,2020-09-30,Q17,income_at_start,0
Private Disability Insurance,adults,2020-09-01,2020-09-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Private Disability Insurance,adults,2020-09-01,2020-09-30,Q17,income_at_exit_for_leavers,0
Worker's Compensation,adults,2020-09-01,2020-09-30,Q17,income_at_start,0
Worker's Compensation,adults,2020-09-01,2020-09-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Worker's Compensation,adults,2020-09-01,2020-09-30,Q17,income_at_exit_for_leavers,0
Temporary Assistance for Needy Families (TANF),adults,2020-09-01,2020-09-30,Q17,income_at_start,11
Temporary Assistance for Needy Families (TANF),adults,2020-09-01,2020-09-30,Q17,income_at_latest_annual_assessment_for_stayers,1
Temporary Assistance for Needy Families (TANF),adults,2020-09-01,2020-09-30,Q17,income_at_exit_for_leavers,1
General Assistance (GA),adults,2020-09-01,2020-09-30,Q17,income_at_start,0
General Assistance (GA),adults,2020-09-01,2020-09-30,Q17,income_at_latest_annual_assessment_for_stayers,0
General Assistance (GA),adults,2020-09-01,2020-09-30,Q17,income_at_exit_for_leavers,0
Retirement Income from Social Security,adults,2020-09-01,2020-09-30,Q17,income_at_start,15
Retirement Income from Social Security,adults,2020-09-01,2020-09-30,Q17,income_at_latest_annual_assessment_for_stayers,4
Retirement Income from Social Security,adults,2020-09-01,2020-09-30,Q17,income_at_exit_for_leavers,0
Pension or retirement income from a former job,adults,2020-09-01,2020-09-30,Q17,income_at_start,5
Pension or retirement income from a former job,adults,2020-09-01,2020-09-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Pension or retirement income from a former job,adults,2020-09-01,2020-09-30,Q17,income_at_exit_for_leavers,0
Child Support,adults,2020-09-01,2020-09-30,Q17,income_at_start,11
Child Support,adults,2020-09-01,2020-09-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Child Support,adults,2020-09-01,2020-09-30,Q17,income_at_exit_for_leavers,0
Alimony and other spousal support,adults,2020-09-01,2020-09-30,Q17,income_at_start,0
Alimony and other spousal support,adults,2020-09-01,2020-09-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Alimony and other spousal support,adults,2020-09-01,2020-09-30,Q17,income_at_exit_for_leavers,0
Other Source,adults,2020-09-01,2020-09-30,Q17,income_at_start,12
Other Source,adults,2020-09-01,2020-09-30,Q17,income_at_latest_annual_assessment_for_stayers,0
Other Source,adults,2020-09-01,2020-09-30,Q17,income_at_exit_for_leavers,2
Adults with Income Information at Start and Annual Assessment/Exit,adults,2020-09-01,2020-09-30,Q17,income_at_start,0
Adults with Income Information at Start and Annual Assessment/Exit,adults,2020-09-01,2020-09-30,Q17,income_at_latest_annual_assessment_for_stayers,59
Adults with Income Information at Start and Annual Assessment/Exit,adults,2020-09-01,2020-09-30,Q17,income_at_exit_for_leavers,0
