gender_identity,total,population,start_date,end_date,question,household_type,count
Male,25,youth,2020-09-01,2020-09-30,Q27c,without_children,15
Male,25,youth,2020-09-01,2020-09-30,Q27c,with_children_and_adults,6
Male,25,youth,2020-09-01,2020-09-30,Q27c,with_only_children,4
Male,25,youth,2020-09-01,2020-09-30,Q27c,unknown_household_type,0
Female,34,youth,2020-09-01,2020-09-30,Q27c,without_children,20
Female,34,youth,2020-09-01,2020-09-30,Q27c,with_children_and_adults,13
Female,34,youth,2020-09-01,2020-09-30,Q27c,with_only_children,1
Female,34,youth,2020-09-01,2020-09-30,Q27c,unknown_household_type,0
No Single Gender,0,youth,2020-09-01,2020-09-30,Q27c,without_children,0
No Single Gender,0,youth,2020-09-01,2020-09-30,Q27c,with_children_and_adults,0
No Single Gender,0,youth,2020-09-01,2020-09-30,Q27c,with_only_children,0
No Single Gender,0,youth,2020-09-01,2020-09-30,Q27c,unknown_household_type,0
Questioning,1,youth,2020-09-01,2020-09-30,Q27c,without_children,1
Questioning,1,youth,2020-09-01,2020-09-30,Q27c,with_children_and_adults,0
Questioning,1,youth,2020-09-01,2020-09-30,Q27c,with_only_children,0
Questioning,1,youth,2020-09-01,2020-09-30,Q27c,unknown_household_type,0
Transgender,0,youth,2020-09-01,2020-09-30,Q27c,without_children,0
Transgender,0,youth,2020-09-01,2020-09-30,Q27c,with_children_and_adults,0
Transgender,0,youth,2020-09-01,2020-09-30,Q27c,with_only_children,0
Transgender,0,youth,2020-09-01,2020-09-30,Q27c,unknown_household_type,0
Client Doesn't Know/Client Refused,0,youth,2020-09-01,2020-09-30,Q27c,without_children,0
Client Doesn't Know/Client Refused,0,youth,2020-09-01,2020-09-30,Q27c,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,youth,2020-09-01,2020-09-30,Q27c,with_only_children,0
Client Doesn't Know/Client Refused,0,youth,2020-09-01,2020-09-30,Q27c,unknown_household_type,0
Data Not Collected,0,youth,2020-09-01,2020-09-30,Q27c,without_children,0
Data Not Collected,0,youth,2020-09-01,2020-09-30,Q27c,with_children_and_adults,0
Data Not Collected,0,youth,2020-09-01,2020-09-30,Q27c,with_only_children,0
Data Not Collected,0,youth,2020-09-01,2020-09-30,Q27c,unknown_household_type,0
