health_insurance,population,start_date,end_date,question,status,count
MEDICAID,all_persons,2020-09-01,2020-09-30,Q21,at_start,518
MEDICAID,all_persons,2020-09-01,2020-09-30,Q21,at_annual_assessment_for_stayers,39
MEDICAID,all_persons,2020-09-01,2020-09-30,Q21,at_exit_for_leavers,79
MEDICARE,all_persons,2020-09-01,2020-09-30,Q21,at_start,89
MEDICARE,all_persons,2020-09-01,2020-09-30,Q21,at_annual_assessment_for_stayers,17
MEDICARE,all_persons,2020-09-01,2020-09-30,Q21,at_exit_for_leavers,7
State Children's Health Insurance Program,all_persons,2020-09-01,2020-09-30,Q21,at_start,5
State Children's Health Insurance Program,all_persons,2020-09-01,2020-09-30,Q21,at_annual_assessment_for_stayers,0
State Children's Health Insurance Program,all_persons,2020-09-01,2020-09-30,Q21,at_exit_for_leavers,0
Veteran's Administration (VA) Medical Services,all_persons,2020-09-01,2020-09-30,Q21,at_start,18
Veteran's Administration (VA) Medical Services,all_persons,2020-09-01,2020-09-30,Q21,at_annual_assessment_for_stayers,12
Veteran's Administration (VA) Medical Services,all_persons,2020-09-01,2020-09-30,Q21,at_exit_for_leavers,0
Employer - Provided Health Insurance,all_persons,2020-09-01,2020-09-30,Q21,at_start,37
Employer - Provided Health Insurance,all_persons,2020-09-01,2020-09-30,Q21,at_annual_assessment_for_stayers,0
Employer - Provided Health Insurance,all_persons,2020-09-01,2020-09-30,Q21,at_exit_for_leavers,6
Health Insurance obtained through COBRA,all_persons,2020-09-01,2020-09-30,Q21,at_start,0
Health Insurance obtained through COBRA,all_persons,2020-09-01,2020-09-30,Q21,at_annual_assessment_for_stayers,0
Health Insurance obtained through COBRA,all_persons,2020-09-01,2020-09-30,Q21,at_exit_for_leavers,0
Private Pay Health Insurance,all_persons,2020-09-01,2020-09-30,Q21,at_start,39
Private Pay Health Insurance,all_persons,2020-09-01,2020-09-30,Q21,at_annual_assessment_for_stayers,2
Private Pay Health Insurance,all_persons,2020-09-01,2020-09-30,Q21,at_exit_for_leavers,0
State Health Insurance for Adults,all_persons,2020-09-01,2020-09-30,Q21,at_start,5
State Health Insurance for Adults,all_persons,2020-09-01,2020-09-30,Q21,at_annual_assessment_for_stayers,1
State Health Insurance for Adults,all_persons,2020-09-01,2020-09-30,Q21,at_exit_for_leavers,1
Indian Health Services Program,all_persons,2020-09-01,2020-09-30,Q21,at_start,2
Indian Health Services Program,all_persons,2020-09-01,2020-09-30,Q21,at_annual_assessment_for_stayers,0
Indian Health Services Program,all_persons,2020-09-01,2020-09-30,Q21,at_exit_for_leavers,0
Other,all_persons,2020-09-01,2020-09-30,Q21,at_start,6
Other,all_persons,2020-09-01,2020-09-30,Q21,at_annual_assessment_for_stayers,0
Other,all_persons,2020-09-01,2020-09-30,Q21,at_exit_for_leavers,0
No Health Insurance,all_persons,2020-09-01,2020-09-30,Q21,at_start,304
No Health Insurance,all_persons,2020-09-01,2020-09-30,Q21,at_annual_assessment_for_stayers,11
No Health Insurance,all_persons,2020-09-01,2020-09-30,Q21,at_exit_for_leavers,73
Client Doesn't Know/Client Refused,all_persons,2020-09-01,2020-09-30,Q21,at_start,1
Client Doesn't Know/Client Refused,all_persons,2020-09-01,2020-09-30,Q21,at_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2020-09-01,2020-09-30,Q21,at_exit_for_leavers,0
Data Not Collected,all_persons,2020-09-01,2020-09-30,Q21,at_start,74
Data Not Collected,all_persons,2020-09-01,2020-09-30,Q21,at_annual_assessment_for_stayers,340
Data Not Collected,all_persons,2020-09-01,2020-09-30,Q21,at_exit_for_leavers,6
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2020-09-01,2020-09-30,Q21,at_start,0
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2020-09-01,2020-09-30,Q21,at_annual_assessment_for_stayers,454
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2020-09-01,2020-09-30,Q21,at_exit_for_leavers,0
1 Source of Health Insurance,all_persons,2020-09-01,2020-09-30,Q21,at_start,559
1 Source of Health Insurance,all_persons,2020-09-01,2020-09-30,Q21,at_annual_assessment_for_stayers,45
1 Source of Health Insurance,all_persons,2020-09-01,2020-09-30,Q21,at_exit_for_leavers,81
More than 1 Source of Health Insurance,all_persons,2020-09-01,2020-09-30,Q21,at_start,77
More than 1 Source of Health Insurance,all_persons,2020-09-01,2020-09-30,Q21,at_annual_assessment_for_stayers,12
More than 1 Source of Health Insurance,all_persons,2020-09-01,2020-09-30,Q21,at_exit_for_leavers,6
