living_situation,total,population,start_date,end_date,question,category,household_type,count
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",134,all_persons,2020-09-01,2020-09-30,Q15,Homeless Situations,without_children,110
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",134,all_persons,2020-09-01,2020-09-30,Q15,Homeless Situations,with_children_and_adults,24
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",134,all_persons,2020-09-01,2020-09-30,Q15,Homeless Situations,with_only_children,0
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",134,all_persons,2020-09-01,2020-09-30,Q15,Homeless Situations,unknown_household_type,0
Transitional housing for homeless persons (including homeless youth),3,all_persons,2020-09-01,2020-09-30,Q15,NA,without_children,3
Transitional housing for homeless persons (including homeless youth),3,all_persons,2020-09-01,2020-09-30,Q15,NA,with_children_and_adults,0
Transitional housing for homeless persons (including homeless youth),3,all_persons,2020-09-01,2020-09-30,Q15,NA,with_only_children,0
Transitional housing for homeless persons (including homeless youth),3,all_persons,2020-09-01,2020-09-30,Q15,NA,unknown_household_type,0
Place not meant for human habitation,195,all_persons,2020-09-01,2020-09-30,Q15,NA,without_children,178
Place not meant for human habitation,195,all_persons,2020-09-01,2020-09-30,Q15,NA,with_children_and_adults,17
Place not meant for human habitation,195,all_persons,2020-09-01,2020-09-30,Q15,NA,with_only_children,0
Place not meant for human habitation,195,all_persons,2020-09-01,2020-09-30,Q15,NA,unknown_household_type,0
Safe Haven,2,all_persons,2020-09-01,2020-09-30,Q15,NA,without_children,1
Safe Haven,2,all_persons,2020-09-01,2020-09-30,Q15,NA,with_children_and_adults,1
Safe Haven,2,all_persons,2020-09-01,2020-09-30,Q15,NA,with_only_children,0
Safe Haven,2,all_persons,2020-09-01,2020-09-30,Q15,NA,unknown_household_type,0
Host Home,1,all_persons,2020-09-01,2020-09-30,Q15,NA,without_children,1
Host Home,1,all_persons,2020-09-01,2020-09-30,Q15,NA,with_children_and_adults,0
Host Home,1,all_persons,2020-09-01,2020-09-30,Q15,NA,with_only_children,0
Host Home,1,all_persons,2020-09-01,2020-09-30,Q15,NA,unknown_household_type,0
Psychiatric hospital or other psychiatric facility,4,all_persons,2020-09-01,2020-09-30,Q15,Institutional Settings,without_children,4
Psychiatric hospital or other psychiatric facility,4,all_persons,2020-09-01,2020-09-30,Q15,Institutional Settings,with_children_and_adults,0
Psychiatric hospital or other psychiatric facility,4,all_persons,2020-09-01,2020-09-30,Q15,Institutional Settings,with_only_children,0
Psychiatric hospital or other psychiatric facility,4,all_persons,2020-09-01,2020-09-30,Q15,Institutional Settings,unknown_household_type,0
Substance abuse treatment facility or detox center,2,all_persons,2020-09-01,2020-09-30,Q15,NA,without_children,2
Substance abuse treatment facility or detox center,2,all_persons,2020-09-01,2020-09-30,Q15,NA,with_children_and_adults,0
Substance abuse treatment facility or detox center,2,all_persons,2020-09-01,2020-09-30,Q15,NA,with_only_children,0
Substance abuse treatment facility or detox center,2,all_persons,2020-09-01,2020-09-30,Q15,NA,unknown_household_type,0
Hospital or other residential non-psychiatric medical facility,14,all_persons,2020-09-01,2020-09-30,Q15,NA,without_children,14
Hospital or other residential non-psychiatric medical facility,14,all_persons,2020-09-01,2020-09-30,Q15,NA,with_children_and_adults,0
Hospital or other residential non-psychiatric medical facility,14,all_persons,2020-09-01,2020-09-30,Q15,NA,with_only_children,0
Hospital or other residential non-psychiatric medical facility,14,all_persons,2020-09-01,2020-09-30,Q15,NA,unknown_household_type,0
"Jail, prison or juvenile detention facility",18,all_persons,2020-09-01,2020-09-30,Q15,NA,without_children,18
"Jail, prison or juvenile detention facility",18,all_persons,2020-09-01,2020-09-30,Q15,NA,with_children_and_adults,0
"Jail, prison or juvenile detention facility",18,all_persons,2020-09-01,2020-09-30,Q15,NA,with_only_children,0
"Jail, prison or juvenile detention facility",18,all_persons,2020-09-01,2020-09-30,Q15,NA,unknown_household_type,0
Foster care home or foster care group home,0,all_persons,2020-09-01,2020-09-30,Q15,NA,without_children,0
Foster care home or foster care group home,0,all_persons,2020-09-01,2020-09-30,Q15,NA,with_children_and_adults,0
Foster care home or foster care group home,0,all_persons,2020-09-01,2020-09-30,Q15,NA,with_only_children,0
Foster care home or foster care group home,0,all_persons,2020-09-01,2020-09-30,Q15,NA,unknown_household_type,0
Long-term care facility or nursing home,0,all_persons,2020-09-01,2020-09-30,Q15,NA,without_children,0
Long-term care facility or nursing home,0,all_persons,2020-09-01,2020-09-30,Q15,NA,with_children_and_adults,0
Long-term care facility or nursing home,0,all_persons,2020-09-01,2020-09-30,Q15,NA,with_only_children,0
Long-term care facility or nursing home,0,all_persons,2020-09-01,2020-09-30,Q15,NA,unknown_household_type,0
Residential project or halfway house with no homeless criteria,2,all_persons,2020-09-01,2020-09-30,Q15,NA,without_children,2
Residential project or halfway house with no homeless criteria,2,all_persons,2020-09-01,2020-09-30,Q15,NA,with_children_and_adults,0
Residential project or halfway house with no homeless criteria,2,all_persons,2020-09-01,2020-09-30,Q15,NA,with_only_children,0
Residential project or halfway house with no homeless criteria,2,all_persons,2020-09-01,2020-09-30,Q15,NA,unknown_household_type,0
Permanent housing (other than RRH) for formerly homeless persons,0,all_persons,2020-09-01,2020-09-30,Q15,Other Locations,without_children,0
Permanent housing (other than RRH) for formerly homeless persons,0,all_persons,2020-09-01,2020-09-30,Q15,Other Locations,with_children_and_adults,0
Permanent housing (other than RRH) for formerly homeless persons,0,all_persons,2020-09-01,2020-09-30,Q15,Other Locations,with_only_children,0
Permanent housing (other than RRH) for formerly homeless persons,0,all_persons,2020-09-01,2020-09-30,Q15,Other Locations,unknown_household_type,0
"Owned by client, no ongoing housing subsidy",7,all_persons,2020-09-01,2020-09-30,Q15,NA,without_children,7
"Owned by client, no ongoing housing subsidy",7,all_persons,2020-09-01,2020-09-30,Q15,NA,with_children_and_adults,0
"Owned by client, no ongoing housing subsidy",7,all_persons,2020-09-01,2020-09-30,Q15,NA,with_only_children,0
"Owned by client, no ongoing housing subsidy",7,all_persons,2020-09-01,2020-09-30,Q15,NA,unknown_household_type,0
"Owned by client, with ongoing housing subsidy",1,all_persons,2020-09-01,2020-09-30,Q15,NA,without_children,1
"Owned by client, with ongoing housing subsidy",1,all_persons,2020-09-01,2020-09-30,Q15,NA,with_children_and_adults,0
"Owned by client, with ongoing housing subsidy",1,all_persons,2020-09-01,2020-09-30,Q15,NA,with_only_children,0
"Owned by client, with ongoing housing subsidy",1,all_persons,2020-09-01,2020-09-30,Q15,NA,unknown_household_type,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2020-09-01,2020-09-30,Q15,NA,without_children,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2020-09-01,2020-09-30,Q15,NA,with_children_and_adults,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2020-09-01,2020-09-30,Q15,NA,with_only_children,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2020-09-01,2020-09-30,Q15,NA,unknown_household_type,0
"Rental by client, with HCV voucher (tenant or project based)",1,all_persons,2020-09-01,2020-09-30,Q15,NA,without_children,1
"Rental by client, with HCV voucher (tenant or project based)",1,all_persons,2020-09-01,2020-09-30,Q15,NA,with_children_and_adults,0
"Rental by client, with HCV voucher (tenant or project based)",1,all_persons,2020-09-01,2020-09-30,Q15,NA,with_only_children,0
"Rental by client, with HCV voucher (tenant or project based)",1,all_persons,2020-09-01,2020-09-30,Q15,NA,unknown_household_type,0
Rental by client in a public housing unit,0,all_persons,2020-09-01,2020-09-30,Q15,NA,without_children,0
Rental by client in a public housing unit,0,all_persons,2020-09-01,2020-09-30,Q15,NA,with_children_and_adults,0
Rental by client in a public housing unit,0,all_persons,2020-09-01,2020-09-30,Q15,NA,with_only_children,0
Rental by client in a public housing unit,0,all_persons,2020-09-01,2020-09-30,Q15,NA,unknown_household_type,0
"Rental by client, no ongoing housing subsidy",180,all_persons,2020-09-01,2020-09-30,Q15,NA,without_children,131
"Rental by client, no ongoing housing subsidy",180,all_persons,2020-09-01,2020-09-30,Q15,NA,with_children_and_adults,47
"Rental by client, no ongoing housing subsidy",180,all_persons,2020-09-01,2020-09-30,Q15,NA,with_only_children,0
"Rental by client, no ongoing housing subsidy",180,all_persons,2020-09-01,2020-09-30,Q15,NA,unknown_household_type,2
"Rental by client, with VASH housing subsidy",1,all_persons,2020-09-01,2020-09-30,Q15,NA,without_children,1
"Rental by client, with VASH housing subsidy",1,all_persons,2020-09-01,2020-09-30,Q15,NA,with_children_and_adults,0
"Rental by client, with VASH housing subsidy",1,all_persons,2020-09-01,2020-09-30,Q15,NA,with_only_children,0
"Rental by client, with VASH housing subsidy",1,all_persons,2020-09-01,2020-09-30,Q15,NA,unknown_household_type,0
"Rental by client, with GPD TIP housing subsidy",0,all_persons,2020-09-01,2020-09-30,Q15,NA,without_children,0
"Rental by client, with GPD TIP housing subsidy",0,all_persons,2020-09-01,2020-09-30,Q15,NA,with_children_and_adults,0
"Rental by client, with GPD TIP housing subsidy",0,all_persons,2020-09-01,2020-09-30,Q15,NA,with_only_children,0
"Rental by client, with GPD TIP housing subsidy",0,all_persons,2020-09-01,2020-09-30,Q15,NA,unknown_household_type,0
"Rental by client, with other housing subsidy (including RRH)",5,all_persons,2020-09-01,2020-09-30,Q15,NA,without_children,4
"Rental by client, with other housing subsidy (including RRH)",5,all_persons,2020-09-01,2020-09-30,Q15,NA,with_children_and_adults,1
"Rental by client, with other housing subsidy (including RRH)",5,all_persons,2020-09-01,2020-09-30,Q15,NA,with_only_children,0
"Rental by client, with other housing subsidy (including RRH)",5,all_persons,2020-09-01,2020-09-30,Q15,NA,unknown_household_type,0
Hotel or motel paid for without emergency shelter voucher,89,all_persons,2020-09-01,2020-09-30,Q15,NA,without_children,68
Hotel or motel paid for without emergency shelter voucher,89,all_persons,2020-09-01,2020-09-30,Q15,NA,with_children_and_adults,20
Hotel or motel paid for without emergency shelter voucher,89,all_persons,2020-09-01,2020-09-30,Q15,NA,with_only_children,0
Hotel or motel paid for without emergency shelter voucher,89,all_persons,2020-09-01,2020-09-30,Q15,NA,unknown_household_type,1
"Staying or living in a friend''s room, apartment or house",76,all_persons,2020-09-01,2020-09-30,Q15,NA,without_children,61
