gender_identity,total,population,start_date,end_date,question,household_type,count
Male,439,adults,2020-09-01,2020-09-30,Q10a,without_children,391
Male,439,adults,2020-09-01,2020-09-30,Q10a,with_children_and_adults,46
Male,439,adults,2020-09-01,2020-09-30,Q10a,unknown_household_type,2
Female,394,adults,2020-09-01,2020-09-30,Q10a,without_children,281
Female,394,adults,2020-09-01,2020-09-30,Q10a,with_children_and_adults,112
Female,394,adults,2020-09-01,2020-09-30,Q10a,unknown_household_type,1
No Single Gender,1,adults,2020-09-01,2020-09-30,Q10a,without_children,1
No Single Gender,1,adults,2020-09-01,2020-09-30,Q10a,with_children_and_adults,0
No Single Gender,1,adults,2020-09-01,2020-09-30,Q10a,unknown_household_type,0
Questioning,0,adults,2020-09-01,2020-09-30,Q10a,without_children,0
Questioning,0,adults,2020-09-01,2020-09-30,Q10a,with_children_and_adults,0
Questioning,0,adults,2020-09-01,2020-09-30,Q10a,unknown_household_type,0
Transgender,3,adults,2020-09-01,2020-09-30,Q10a,without_children,3
Transgender,3,adults,2020-09-01,2020-09-30,Q10a,with_children_and_adults,0
Transgender,3,adults,2020-09-01,2020-09-30,Q10a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,adults,2020-09-01,2020-09-30,Q10a,without_children,0
Client Doesn't Know/Client Refused,0,adults,2020-09-01,2020-09-30,Q10a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,adults,2020-09-01,2020-09-30,Q10a,unknown_household_type,0
Data Not Collected,0,adults,2020-09-01,2020-09-30,Q10a,without_children,0
Data Not Collected,0,adults,2020-09-01,2020-09-30,Q10a,with_children_and_adults,0
Data Not Collected,0,adults,2020-09-01,2020-09-30,Q10a,unknown_household_type,0
