conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,179,13,1,all_persons,2020-09-01,2020-09-30,Q13c1,without_children,165
Mental Health Disorder,179,13,1,all_persons,2020-09-01,2020-09-30,Q13c1,with_only_children,0
Mental Health Disorder,179,13,1,all_persons,2020-09-01,2020-09-30,Q13c1,unknown_household_type,0
Alcohol Use Disorder,39,0,0,all_persons,2020-09-01,2020-09-30,Q13c1,without_children,39
Alcohol Use Disorder,39,0,0,all_persons,2020-09-01,2020-09-30,Q13c1,with_only_children,0
Alcohol Use Disorder,39,0,0,all_persons,2020-09-01,2020-09-30,Q13c1,unknown_household_type,0
Drug Use Disorder,26,3,0,all_persons,2020-09-01,2020-09-30,Q13c1,without_children,23
Drug Use Disorder,26,3,0,all_persons,2020-09-01,2020-09-30,Q13c1,with_only_children,0
Drug Use Disorder,26,3,0,all_persons,2020-09-01,2020-09-30,Q13c1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,35,0,0,all_persons,2020-09-01,2020-09-30,Q13c1,without_children,35
Both Alcohol and Drug Use Disorders,35,0,0,all_persons,2020-09-01,2020-09-30,Q13c1,with_only_children,0
Both Alcohol and Drug Use Disorders,35,0,0,all_persons,2020-09-01,2020-09-30,Q13c1,unknown_household_type,0
Chronic Health Condition,99,6,1,all_persons,2020-09-01,2020-09-30,Q13c1,without_children,92
Chronic Health Condition,99,6,1,all_persons,2020-09-01,2020-09-30,Q13c1,with_only_children,0
Chronic Health Condition,99,6,1,all_persons,2020-09-01,2020-09-30,Q13c1,unknown_household_type,0
HIV/AIDS,97,8,0,all_persons,2020-09-01,2020-09-30,Q13c1,without_children,89
HIV/AIDS,97,8,0,all_persons,2020-09-01,2020-09-30,Q13c1,with_only_children,0
HIV/AIDS,97,8,0,all_persons,2020-09-01,2020-09-30,Q13c1,unknown_household_type,0
Development Disability,49,3,11,all_persons,2020-09-01,2020-09-30,Q13c1,without_children,34
Development Disability,49,3,11,all_persons,2020-09-01,2020-09-30,Q13c1,with_only_children,0
Development Disability,49,3,11,all_persons,2020-09-01,2020-09-30,Q13c1,unknown_household_type,1
Physical Disability,94,6,1,all_persons,2020-09-01,2020-09-30,Q13c1,without_children,87
Physical Disability,94,6,1,all_persons,2020-09-01,2020-09-30,Q13c1,with_only_children,0
Physical Disability,94,6,1,all_persons,2020-09-01,2020-09-30,Q13c1,unknown_household_type,0
