age_group,total,population,start_date,end_date,question,household_type,count
Under 5,80,all_persons,2020-09-01,2020-09-30,Q11,without_children,0
Under 5,80,all_persons,2020-09-01,2020-09-30,Q11,with_children_and_adults,77
Under 5,80,all_persons,2020-09-01,2020-09-30,Q11,with_only_children,3
Under 5,80,all_persons,2020-09-01,2020-09-30,Q11,unknown_household_type,0
5 -  12,117,all_persons,2020-09-01,2020-09-30,Q11,without_children,0
5 -  12,117,all_persons,2020-09-01,2020-09-30,Q11,with_children_and_adults,110
5 -  12,117,all_persons,2020-09-01,2020-09-30,Q11,with_only_children,7
5 -  12,117,all_persons,2020-09-01,2020-09-30,Q11,unknown_household_type,0
13 - 17,48,all_persons,2020-09-01,2020-09-30,Q11,without_children,0
13 - 17,48,all_persons,2020-09-01,2020-09-30,Q11,with_children_and_adults,43
13 - 17,48,all_persons,2020-09-01,2020-09-30,Q11,with_only_children,5
13 - 17,48,all_persons,2020-09-01,2020-09-30,Q11,unknown_household_type,0
18 - 24,82,all_persons,2020-09-01,2020-09-30,Q11,without_children,52
18 - 24,82,all_persons,2020-09-01,2020-09-30,Q11,with_children_and_adults,30
18 - 24,82,all_persons,2020-09-01,2020-09-30,Q11,with_only_children,0
18 - 24,82,all_persons,2020-09-01,2020-09-30,Q11,unknown_household_type,0
25 - 34,202,all_persons,2020-09-01,2020-09-30,Q11,without_children,136
25 - 34,202,all_persons,2020-09-01,2020-09-30,Q11,with_children_and_adults,66
25 - 34,202,all_persons,2020-09-01,2020-09-30,Q11,with_only_children,0
25 - 34,202,all_persons,2020-09-01,2020-09-30,Q11,unknown_household_type,0
35 - 44,188,all_persons,2020-09-01,2020-09-30,Q11,without_children,145
35 - 44,188,all_persons,2020-09-01,2020-09-30,Q11,with_children_and_adults,41
35 - 44,188,all_persons,2020-09-01,2020-09-30,Q11,with_only_children,0
35 - 44,188,all_persons,2020-09-01,2020-09-30,Q11,unknown_household_type,2
45 - 54,158,all_persons,2020-09-01,2020-09-30,Q11,without_children,145
45 - 54,158,all_persons,2020-09-01,2020-09-30,Q11,with_children_and_adults,12
45 - 54,158,all_persons,2020-09-01,2020-09-30,Q11,with_only_children,0
45 - 54,158,all_persons,2020-09-01,2020-09-30,Q11,unknown_household_type,1
55 - 61,110,all_persons,2020-09-01,2020-09-30,Q11,without_children,105
55 - 61,110,all_persons,2020-09-01,2020-09-30,Q11,with_children_and_adults,5
55 - 61,110,all_persons,2020-09-01,2020-09-30,Q11,with_only_children,0
55 - 61,110,all_persons,2020-09-01,2020-09-30,Q11,unknown_household_type,0
62 +,97,all_persons,2020-09-01,2020-09-30,Q11,without_children,93
62 +,97,all_persons,2020-09-01,2020-09-30,Q11,with_children_and_adults,4
62 +,97,all_persons,2020-09-01,2020-09-30,Q11,with_only_children,0
62 +,97,all_persons,2020-09-01,2020-09-30,Q11,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2020-09-01,2020-09-30,Q11,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2020-09-01,2020-09-30,Q11,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2020-09-01,2020-09-30,Q11,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2020-09-01,2020-09-30,Q11,unknown_household_type,1
Data Not Collected,8,all_persons,2020-09-01,2020-09-30,Q11,without_children,0
Data Not Collected,8,all_persons,2020-09-01,2020-09-30,Q11,with_children_and_adults,0
Data Not Collected,8,all_persons,2020-09-01,2020-09-30,Q11,with_only_children,0
Data Not Collected,8,all_persons,2020-09-01,2020-09-30,Q11,unknown_household_type,8
