time_prior_to_housing,total,population,start_date,end_date,question,household_type,count
7 days or less,41,all_persons,2018-10-01,2018-10-31,Q22e,without_children,20
7 days or less,41,all_persons,2018-10-01,2018-10-31,Q22e,with_children_and_adults,21
7 days or less,41,all_persons,2018-10-01,2018-10-31,Q22e,with_only_children,0
7 days or less,41,all_persons,2018-10-01,2018-10-31,Q22e,unknown_household_type,0
8 to 14 days,0,all_persons,2018-10-01,2018-10-31,Q22e,without_children,0
8 to 14 days,0,all_persons,2018-10-01,2018-10-31,Q22e,with_children_and_adults,0
8 to 14 days,0,all_persons,2018-10-01,2018-10-31,Q22e,with_only_children,0
8 to 14 days,0,all_persons,2018-10-01,2018-10-31,Q22e,unknown_household_type,0
15 to 21 days,10,all_persons,2018-10-01,2018-10-31,Q22e,without_children,1
15 to 21 days,10,all_persons,2018-10-01,2018-10-31,Q22e,with_children_and_adults,9
15 to 21 days,10,all_persons,2018-10-01,2018-10-31,Q22e,with_only_children,0
15 to 21 days,10,all_persons,2018-10-01,2018-10-31,Q22e,unknown_household_type,0
22 to 30 days,6,all_persons,2018-10-01,2018-10-31,Q22e,without_children,2
22 to 30 days,6,all_persons,2018-10-01,2018-10-31,Q22e,with_children_and_adults,4
22 to 30 days,6,all_persons,2018-10-01,2018-10-31,Q22e,with_only_children,0
22 to 30 days,6,all_persons,2018-10-01,2018-10-31,Q22e,unknown_household_type,0
31 to 60 days,12,all_persons,2018-10-01,2018-10-31,Q22e,without_children,10
31 to 60 days,12,all_persons,2018-10-01,2018-10-31,Q22e,with_children_and_adults,2
31 to 60 days,12,all_persons,2018-10-01,2018-10-31,Q22e,with_only_children,0
31 to 60 days,12,all_persons,2018-10-01,2018-10-31,Q22e,unknown_household_type,0
61 to 180 days,37,all_persons,2018-10-01,2018-10-31,Q22e,without_children,16
61 to 180 days,37,all_persons,2018-10-01,2018-10-31,Q22e,with_children_and_adults,21
61 to 180 days,37,all_persons,2018-10-01,2018-10-31,Q22e,with_only_children,0
61 to 180 days,37,all_persons,2018-10-01,2018-10-31,Q22e,unknown_household_type,0
181 to 365 days,19,all_persons,2018-10-01,2018-10-31,Q22e,without_children,10
181 to 365 days,19,all_persons,2018-10-01,2018-10-31,Q22e,with_children_and_adults,9
181 to 365 days,19,all_persons,2018-10-01,2018-10-31,Q22e,with_only_children,0
181 to 365 days,19,all_persons,2018-10-01,2018-10-31,Q22e,unknown_household_type,0
366-730 days (1-2 years),25,all_persons,2018-10-01,2018-10-31,Q22e,without_children,19
366-730 days (1-2 years),25,all_persons,2018-10-01,2018-10-31,Q22e,with_children_and_adults,6
366-730 days (1-2 years),25,all_persons,2018-10-01,2018-10-31,Q22e,with_only_children,0
366-730 days (1-2 years),25,all_persons,2018-10-01,2018-10-31,Q22e,unknown_household_type,0
731 days or more,44,all_persons,2018-10-01,2018-10-31,Q22e,without_children,33
731 days or more,44,all_persons,2018-10-01,2018-10-31,Q22e,with_children_and_adults,11
731 days or more,44,all_persons,2018-10-01,2018-10-31,Q22e,with_only_children,0
731 days or more,44,all_persons,2018-10-01,2018-10-31,Q22e,unknown_household_type,0
Total (persons moved into housing),194,all_persons,2018-10-01,2018-10-31,Q22e,without_children,111
Total (persons moved into housing),194,all_persons,2018-10-01,2018-10-31,Q22e,with_children_and_adults,83
Total (persons moved into housing),194,all_persons,2018-10-01,2018-10-31,Q22e,with_only_children,0
Total (persons moved into housing),194,all_persons,2018-10-01,2018-10-31,Q22e,unknown_household_type,0
Not yet moved into housing,36,all_persons,2018-10-01,2018-10-31,Q22e,without_children,12
Not yet moved into housing,36,all_persons,2018-10-01,2018-10-31,Q22e,with_children_and_adults,24
Not yet moved into housing,36,all_persons,2018-10-01,2018-10-31,Q22e,with_only_children,0
Not yet moved into housing,36,all_persons,2018-10-01,2018-10-31,Q22e,unknown_household_type,0
Data not collected,14,all_persons,2018-10-01,2018-10-31,Q22e,without_children,7
Data not collected,14,all_persons,2018-10-01,2018-10-31,Q22e,with_children_and_adults,7
Data not collected,14,all_persons,2018-10-01,2018-10-31,Q22e,with_only_children,0
Data not collected,14,all_persons,2018-10-01,2018-10-31,Q22e,unknown_household_type,0
Total persons,244,all_persons,2018-10-01,2018-10-31,Q22e,without_children,130
Total persons,244,all_persons,2018-10-01,2018-10-31,Q22e,with_children_and_adults,114
Total persons,244,all_persons,2018-10-01,2018-10-31,Q22e,with_only_children,0
Total persons,244,all_persons,2018-10-01,2018-10-31,Q22e,unknown_household_type,0
