living_situation,total,population,start_date,end_date,question,category,household_type,count
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",97,all_persons,2018-10-01,2018-10-31,Q15,Homeless Situations,without_children,71
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",97,all_persons,2018-10-01,2018-10-31,Q15,Homeless Situations,with_children_and_adults,26
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",97,all_persons,2018-10-01,2018-10-31,Q15,Homeless Situations,with_only_children,0
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",97,all_persons,2018-10-01,2018-10-31,Q15,Homeless Situations,unknown_household_type,0
Transitional housing for homeless persons (including homeless youth),1,all_persons,2018-10-01,2018-10-31,Q15,Homeless Situations,without_children,1
Transitional housing for homeless persons (including homeless youth),1,all_persons,2018-10-01,2018-10-31,Q15,Homeless Situations,with_children_and_adults,0
Transitional housing for homeless persons (including homeless youth),1,all_persons,2018-10-01,2018-10-31,Q15,Homeless Situations,with_only_children,0
Transitional housing for homeless persons (including homeless youth),1,all_persons,2018-10-01,2018-10-31,Q15,Homeless Situations,unknown_household_type,0
Place not meant for human habitation,68,all_persons,2018-10-01,2018-10-31,Q15,Homeless Situations,without_children,50
Place not meant for human habitation,68,all_persons,2018-10-01,2018-10-31,Q15,Homeless Situations,with_children_and_adults,18
Place not meant for human habitation,68,all_persons,2018-10-01,2018-10-31,Q15,Homeless Situations,with_only_children,0
Place not meant for human habitation,68,all_persons,2018-10-01,2018-10-31,Q15,Homeless Situations,unknown_household_type,0
Safe Haven,0,all_persons,2018-10-01,2018-10-31,Q15,Homeless Situations,without_children,0
Safe Haven,0,all_persons,2018-10-01,2018-10-31,Q15,Homeless Situations,with_children_and_adults,0
Safe Haven,0,all_persons,2018-10-01,2018-10-31,Q15,Homeless Situations,with_only_children,0
Safe Haven,0,all_persons,2018-10-01,2018-10-31,Q15,Homeless Situations,unknown_household_type,0
Host Home,0,all_persons,2018-10-01,2018-10-31,Q15,Homeless Situations,without_children,0
Host Home,0,all_persons,2018-10-01,2018-10-31,Q15,Homeless Situations,with_children_and_adults,0
Host Home,0,all_persons,2018-10-01,2018-10-31,Q15,Homeless Situations,with_only_children,0
Host Home,0,all_persons,2018-10-01,2018-10-31,Q15,Homeless Situations,unknown_household_type,0
Psychiatric hospital or other psychiatric facility,1,all_persons,2018-10-01,2018-10-31,Q15,Institutional Settings,without_children,0
Psychiatric hospital or other psychiatric facility,1,all_persons,2018-10-01,2018-10-31,Q15,Institutional Settings,with_children_and_adults,1
Psychiatric hospital or other psychiatric facility,1,all_persons,2018-10-01,2018-10-31,Q15,Institutional Settings,with_only_children,0
Psychiatric hospital or other psychiatric facility,1,all_persons,2018-10-01,2018-10-31,Q15,Institutional Settings,unknown_household_type,0
Substance abuse treatment facility or detox center,2,all_persons,2018-10-01,2018-10-31,Q15,Institutional Settings,without_children,2
Substance abuse treatment facility or detox center,2,all_persons,2018-10-01,2018-10-31,Q15,Institutional Settings,with_children_and_adults,0
