health_insurance,population,start_date,end_date,question,status,count
MEDICAID,all_persons,2018-10-01,2018-10-31,Q21,at_start,330
MEDICAID,all_persons,2018-10-01,2018-10-31,Q21,at_annual_assessment_for_stayers,30
MEDICAID,all_persons,2018-10-01,2018-10-31,Q21,at_exit_for_leavers,67
MEDICARE,all_persons,2018-10-01,2018-10-31,Q21,at_start,61
MEDICARE,all_persons,2018-10-01,2018-10-31,Q21,at_annual_assessment_for_stayers,15
MEDICARE,all_persons,2018-10-01,2018-10-31,Q21,at_exit_for_leavers,8
State Children's Health Insurance Program,all_persons,2018-10-01,2018-10-31,Q21,at_start,3
State Children's Health Insurance Program,all_persons,2018-10-01,2018-10-31,Q21,at_annual_assessment_for_stayers,0
State Children's Health Insurance Program,all_persons,2018-10-01,2018-10-31,Q21,at_exit_for_leavers,0
Veteran's Administration (VA) Medical Services,all_persons,2018-10-01,2018-10-31,Q21,at_start,13
Veteran's Administration (VA) Medical Services,all_persons,2018-10-01,2018-10-31,Q21,at_annual_assessment_for_stayers,13
Veteran's Administration (VA) Medical Services,all_persons,2018-10-01,2018-10-31,Q21,at_exit_for_leavers,1
Employer - Provided Health Insurance,all_persons,2018-10-01,2018-10-31,Q21,at_start,14
Employer - Provided Health Insurance,all_persons,2018-10-01,2018-10-31,Q21,at_annual_assessment_for_stayers,0
Employer - Provided Health Insurance,all_persons,2018-10-01,2018-10-31,Q21,at_exit_for_leavers,1
Health Insurance obtained through COBRA,all_persons,2018-10-01,2018-10-31,Q21,at_start,1
Health Insurance obtained through COBRA,all_persons,2018-10-01,2018-10-31,Q21,at_annual_assessment_for_stayers,0
Health Insurance obtained through COBRA,all_persons,2018-10-01,2018-10-31,Q21,at_exit_for_leavers,0
Private Pay Health Insurance,all_persons,2018-10-01,2018-10-31,Q21,at_start,27
Private Pay Health Insurance,all_persons,2018-10-01,2018-10-31,Q21,at_annual_assessment_for_stayers,1
Private Pay Health Insurance,all_persons,2018-10-01,2018-10-31,Q21,at_exit_for_leavers,2
State Health Insurance for Adults,all_persons,2018-10-01,2018-10-31,Q21,at_start,5
State Health Insurance for Adults,all_persons,2018-10-01,2018-10-31,Q21,at_annual_assessment_for_stayers,0
State Health Insurance for Adults,all_persons,2018-10-01,2018-10-31,Q21,at_exit_for_leavers,0
Indian Health Services Program,all_persons,2018-10-01,2018-10-31,Q21,at_start,1
Indian Health Services Program,all_persons,2018-10-01,2018-10-31,Q21,at_annual_assessment_for_stayers,0
Indian Health Services Program,all_persons,2018-10-01,2018-10-31,Q21,at_exit_for_leavers,0
Other,all_persons,2018-10-01,2018-10-31,Q21,at_start,3
Other,all_persons,2018-10-01,2018-10-31,Q21,at_annual_assessment_for_stayers,0
Other,all_persons,2018-10-01,2018-10-31,Q21,at_exit_for_leavers,0
No Health Insurance,all_persons,2018-10-01,2018-10-31,Q21,at_start,187
No Health Insurance,all_persons,2018-10-01,2018-10-31,Q21,at_annual_assessment_for_stayers,13
No Health Insurance,all_persons,2018-10-01,2018-10-31,Q21,at_exit_for_leavers,36
Client Doesn't Know/Client Refused,all_persons,2018-10-01,2018-10-31,Q21,at_start,0
Client Doesn't Know/Client Refused,all_persons,2018-10-01,2018-10-31,Q21,at_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2018-10-01,2018-10-31,Q21,at_exit_for_leavers,0
Data Not Collected,all_persons,2018-10-01,2018-10-31,Q21,at_start,30
Data Not Collected,all_persons,2018-10-01,2018-10-31,Q21,at_annual_assessment_for_stayers,65
Data Not Collected,all_persons,2018-10-01,2018-10-31,Q21,at_exit_for_leavers,11
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2018-10-01,2018-10-31,Q21,at_start,0
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2018-10-01,2018-10-31,Q21,at_annual_assessment_for_stayers,376
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2018-10-01,2018-10-31,Q21,at_exit_for_leavers,0
1 Source of Health Insurance,all_persons,2018-10-01,2018-10-31,Q21,at_start,359
1 Source of Health Insurance,all_persons,2018-10-01,2018-10-31,Q21,at_annual_assessment_for_stayers,30
1 Source of Health Insurance,all_persons,2018-10-01,2018-10-31,Q21,at_exit_for_leavers,69
More than 1 Source of Health Insurance,all_persons,2018-10-01,2018-10-31,Q21,at_start,44
More than 1 Source of Health Insurance,all_persons,2018-10-01,2018-10-31,Q21,at_annual_assessment_for_stayers,13
More than 1 Source of Health Insurance,all_persons,2018-10-01,2018-10-31,Q21,at_exit_for_leavers,5
