conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,108,13,1,all_persons,2018-10-01,2018-10-31,Q13c1,without_children,93
Mental Health Disorder,108,13,1,all_persons,2018-10-01,2018-10-31,Q13c1,with_only_children,1
Mental Health Disorder,108,13,1,all_persons,2018-10-01,2018-10-31,Q13c1,unknown_household_type,0
Alcohol Use Disorder,18,0,0,all_persons,2018-10-01,2018-10-31,Q13c1,without_children,18
Alcohol Use Disorder,18,0,0,all_persons,2018-10-01,2018-10-31,Q13c1,with_only_children,0
Alcohol Use Disorder,18,0,0,all_persons,2018-10-01,2018-10-31,Q13c1,unknown_household_type,0
Drug Use Disorder,15,6,0,all_persons,2018-10-01,2018-10-31,Q13c1,without_children,9
Drug Use Disorder,15,6,0,all_persons,2018-10-01,2018-10-31,Q13c1,with_only_children,0
Drug Use Disorder,15,6,0,all_persons,2018-10-01,2018-10-31,Q13c1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,19,1,0,all_persons,2018-10-01,2018-10-31,Q13c1,without_children,18
Both Alcohol and Drug Use Disorders,19,1,0,all_persons,2018-10-01,2018-10-31,Q13c1,with_only_children,0
Both Alcohol and Drug Use Disorders,19,1,0,all_persons,2018-10-01,2018-10-31,Q13c1,unknown_household_type,0
Chronic Health Condition,56,9,4,all_persons,2018-10-01,2018-10-31,Q13c1,without_children,43
Chronic Health Condition,56,9,4,all_persons,2018-10-01,2018-10-31,Q13c1,with_only_children,0
Chronic Health Condition,56,9,4,all_persons,2018-10-01,2018-10-31,Q13c1,unknown_household_type,0
HIV/AIDS,66,3,0,all_persons,2018-10-01,2018-10-31,Q13c1,without_children,62
HIV/AIDS,66,3,0,all_persons,2018-10-01,2018-10-31,Q13c1,with_only_children,1
HIV/AIDS,66,3,0,all_persons,2018-10-01,2018-10-31,Q13c1,unknown_household_type,0
Development Disability,28,4,7,all_persons,2018-10-01,2018-10-31,Q13c1,without_children,17
Development Disability,28,4,7,all_persons,2018-10-01,2018-10-31,Q13c1,with_only_children,0
Development Disability,28,4,7,all_persons,2018-10-01,2018-10-31,Q13c1,unknown_household_type,0
Physical Disability,51,7,1,all_persons,2018-10-01,2018-10-31,Q13c1,without_children,43
Physical Disability,51,7,1,all_persons,2018-10-01,2018-10-31,Q13c1,with_only_children,0
Physical Disability,51,7,1,all_persons,2018-10-01,2018-10-31,Q13c1,unknown_household_type,0
