count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,80,24,38,all_persons,2018-10-01,2018-10-31,Q13b2,without_children,18
None,80,24,38,all_persons,2018-10-01,2018-10-31,Q13b2,with_only_children,0
None,80,24,38,all_persons,2018-10-01,2018-10-31,Q13b2,unknown_household_type,0
1 Condition,15,3,3,all_persons,2018-10-01,2018-10-31,Q13b2,without_children,9
1 Condition,15,3,3,all_persons,2018-10-01,2018-10-31,Q13b2,with_only_children,0
1 Condition,15,3,3,all_persons,2018-10-01,2018-10-31,Q13b2,unknown_household_type,0
2 Conditions,10,1,3,all_persons,2018-10-01,2018-10-31,Q13b2,without_children,6
2 Conditions,10,1,3,all_persons,2018-10-01,2018-10-31,Q13b2,with_only_children,0
2 Conditions,10,1,3,all_persons,2018-10-01,2018-10-31,Q13b2,unknown_household_type,0
3+ Conditions,5,2,0,all_persons,2018-10-01,2018-10-31,Q13b2,without_children,3
3+ Conditions,5,2,0,all_persons,2018-10-01,2018-10-31,Q13b2,with_only_children,0
3+ Conditions,5,2,0,all_persons,2018-10-01,2018-10-31,Q13b2,unknown_household_type,0
Condition Unknown,0,0,0,all_persons,2018-10-01,2018-10-31,Q13b2,without_children,0
Condition Unknown,0,0,0,all_persons,2018-10-01,2018-10-31,Q13b2,with_only_children,0
Condition Unknown,0,0,0,all_persons,2018-10-01,2018-10-31,Q13b2,unknown_household_type,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2018-10-01,2018-10-31,Q13b2,without_children,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2018-10-01,2018-10-31,Q13b2,with_only_children,0
Client Doesn't Know/Client Refused,0,0,0,all_persons,2018-10-01,2018-10-31,Q13b2,unknown_household_type,0
Data Not Collected,11,4,7,all_persons,2018-10-01,2018-10-31,Q13b2,without_children,0
Data Not Collected,11,4,7,all_persons,2018-10-01,2018-10-31,Q13b2,with_only_children,0
Data Not Collected,11,4,7,all_persons,2018-10-01,2018-10-31,Q13b2,unknown_household_type,0
