income_range,population,start_date,end_date,question,status,count
No Income,adults,2018-10-01,2018-10-31,Q16,income_at_start,124
No Income,adults,2018-10-01,2018-10-31,Q16,income_at_latest_annual_assessment_for_stayers,8
No Income,adults,2018-10-01,2018-10-31,Q16,income_at_exit_for_leavers,10
$1 -  $150,adults,2018-10-01,2018-10-31,Q16,income_at_start,4
$1 -  $150,adults,2018-10-01,2018-10-31,Q16,income_at_latest_annual_assessment_for_stayers,0
$1 -  $150,adults,2018-10-01,2018-10-31,Q16,income_at_exit_for_leavers,0
$151 - $250,adults,2018-10-01,2018-10-31,Q16,income_at_start,8
$151 - $250,adults,2018-10-01,2018-10-31,Q16,income_at_latest_annual_assessment_for_stayers,0
$151 - $250,adults,2018-10-01,2018-10-31,Q16,income_at_exit_for_leavers,2
$251 - $500,adults,2018-10-01,2018-10-31,Q16,income_at_start,19
$251 - $500,adults,2018-10-01,2018-10-31,Q16,income_at_latest_annual_assessment_for_stayers,1
$251 - $500,adults,2018-10-01,2018-10-31,Q16,income_at_exit_for_leavers,3
$501 - $1000,adults,2018-10-01,2018-10-31,Q16,income_at_start,64
$501 - $1000,adults,2018-10-01,2018-10-31,Q16,income_at_latest_annual_assessment_for_stayers,15
$501 - $1000,adults,2018-10-01,2018-10-31,Q16,income_at_exit_for_leavers,8
$1001 - $1500,adults,2018-10-01,2018-10-31,Q16,income_at_start,57
$1001 - $1500,adults,2018-10-01,2018-10-31,Q16,income_at_latest_annual_assessment_for_stayers,14
$1001 - $1500,adults,2018-10-01,2018-10-31,Q16,income_at_exit_for_leavers,14
$1501 - $2000,adults,2018-10-01,2018-10-31,Q16,income_at_start,38
$1501 - $2000,adults,2018-10-01,2018-10-31,Q16,income_at_latest_annual_assessment_for_stayers,6
$1501 - $2000,adults,2018-10-01,2018-10-31,Q16,income_at_exit_for_leavers,7
$2001+,adults,2018-10-01,2018-10-31,Q16,income_at_start,30
$2001+,adults,2018-10-01,2018-10-31,Q16,income_at_latest_annual_assessment_for_stayers,5
$2001+,adults,2018-10-01,2018-10-31,Q16,income_at_exit_for_leavers,8
Client Doesn't Know/Client Refused,adults,2018-10-01,2018-10-31,Q16,income_at_start,0
Client Doesn't Know/Client Refused,adults,2018-10-01,2018-10-31,Q16,income_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,adults,2018-10-01,2018-10-31,Q16,income_at_exit_for_leavers,0
Data Not Collected,adults,2018-10-01,2018-10-31,Q16,income_at_start,51
Data Not Collected,adults,2018-10-01,2018-10-31,Q16,income_at_latest_annual_assessment_for_stayers,4
Data Not Collected,adults,2018-10-01,2018-10-31,Q16,income_at_exit_for_leavers,18
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2018-10-01,2018-10-31,Q16,income_at_start,0
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2018-10-01,2018-10-31,Q16,income_at_latest_annual_assessment_for_stayers,221
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2018-10-01,2018-10-31,Q16,income_at_exit_for_leavers,0
Number of Adult Stayers without Required Annual Assessment,adults,2018-10-01,2018-10-31,Q16,income_at_start,0
Number of Adult Stayers without Required Annual Assessment,adults,2018-10-01,2018-10-31,Q16,income_at_latest_annual_assessment_for_stayers,51
Number of Adult Stayers without Required Annual Assessment,adults,2018-10-01,2018-10-31,Q16,income_at_exit_for_leavers,0
Total Adults,adults,2018-10-01,2018-10-31,Q16,income_at_start,395
Total Adults,adults,2018-10-01,2018-10-31,Q16,income_at_latest_annual_assessment_for_stayers,325
Total Adults,adults,2018-10-01,2018-10-31,Q16,income_at_exit_for_leavers,70
