conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,55,4,3,exit,2020-03-01,2020-03-31,Q13b1,without_children,48
Mental Health Disorder,55,4,3,exit,2020-03-01,2020-03-31,Q13b1,with_only_children,0
Mental Health Disorder,55,4,3,exit,2020-03-01,2020-03-31,Q13b1,unknown_household_type,0
Alcohol Use Disorder,14,0,1,exit,2020-03-01,2020-03-31,Q13b1,without_children,13
Alcohol Use Disorder,14,0,1,exit,2020-03-01,2020-03-31,Q13b1,with_only_children,0
Alcohol Use Disorder,14,0,1,exit,2020-03-01,2020-03-31,Q13b1,unknown_household_type,0
Drug Use Disorder,8,0,0,exit,2020-03-01,2020-03-31,Q13b1,without_children,8
Drug Use Disorder,8,0,0,exit,2020-03-01,2020-03-31,Q13b1,with_only_children,0
Drug Use Disorder,8,0,0,exit,2020-03-01,2020-03-31,Q13b1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,11,0,0,exit,2020-03-01,2020-03-31,Q13b1,without_children,11
Both Alcohol and Drug Use Disorders,11,0,0,exit,2020-03-01,2020-03-31,Q13b1,with_only_children,0
Both Alcohol and Drug Use Disorders,11,0,0,exit,2020-03-01,2020-03-31,Q13b1,unknown_household_type,0
Chronic Health Condition,30,4,2,exit,2020-03-01,2020-03-31,Q13b1,without_children,24
Chronic Health Condition,30,4,2,exit,2020-03-01,2020-03-31,Q13b1,with_only_children,0
Chronic Health Condition,30,4,2,exit,2020-03-01,2020-03-31,Q13b1,unknown_household_type,0
HIV/AIDS,0,0,0,exit,2020-03-01,2020-03-31,Q13b1,without_children,0
HIV/AIDS,0,0,0,exit,2020-03-01,2020-03-31,Q13b1,with_only_children,0
HIV/AIDS,0,0,0,exit,2020-03-01,2020-03-31,Q13b1,unknown_household_type,0
Development Disability,7,1,1,exit,2020-03-01,2020-03-31,Q13b1,without_children,5
Development Disability,7,1,1,exit,2020-03-01,2020-03-31,Q13b1,with_only_children,0
Development Disability,7,1,1,exit,2020-03-01,2020-03-31,Q13b1,unknown_household_type,0
Physical Disability,38,4,1,exit,2020-03-01,2020-03-31,Q13b1,without_children,33
Physical Disability,38,4,1,exit,2020-03-01,2020-03-31,Q13b1,with_only_children,0
Physical Disability,38,4,1,exit,2020-03-01,2020-03-31,Q13b1,unknown_household_type,0
