length,total,population,start_date,end_date,question,status,count
30 days or less,296,all_persons,2020-03-01,2020-03-31,Q22a1,leavers,191
30 days or less,296,all_persons,2020-03-01,2020-03-31,Q22a1,stayers,105
31 to 60 days,106,all_persons,2020-03-01,2020-03-31,Q22a1,leavers,22
31 to 60 days,106,all_persons,2020-03-01,2020-03-31,Q22a1,stayers,84
61 to 90 days,56,all_persons,2020-03-01,2020-03-31,Q22a1,leavers,10
61 to 90 days,56,all_persons,2020-03-01,2020-03-31,Q22a1,stayers,46
91 to 180 days,179,all_persons,2020-03-01,2020-03-31,Q22a1,leavers,51
91 to 180 days,179,all_persons,2020-03-01,2020-03-31,Q22a1,stayers,128
181 to 365 days,212,all_persons,2020-03-01,2020-03-31,Q22a1,leavers,9
181 to 365 days,212,all_persons,2020-03-01,2020-03-31,Q22a1,stayers,203
366 to 730 Days (1-2 Yrs),135,all_persons,2020-03-01,2020-03-31,Q22a1,leavers,1
366 to 730 Days (1-2 Yrs),135,all_persons,2020-03-01,2020-03-31,Q22a1,stayers,134
"731 to 1,095 Days (2-3 Yrs)",50,all_persons,2020-03-01,2020-03-31,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",50,all_persons,2020-03-01,2020-03-31,Q22a1,stayers,50
"1,096 to 1,460 Days (3-4 Yrs)",29,all_persons,2020-03-01,2020-03-31,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",29,all_persons,2020-03-01,2020-03-31,Q22a1,stayers,29
"1,461 to 1,825 Days (5-5 Yrs)",18,all_persons,2020-03-01,2020-03-31,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",18,all_persons,2020-03-01,2020-03-31,Q22a1,stayers,18
"More than 1,825 Days (>5 Yrs)",31,all_persons,2020-03-01,2020-03-31,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",31,all_persons,2020-03-01,2020-03-31,Q22a1,stayers,31
Data Not Collected,0,all_persons,2020-03-01,2020-03-31,Q22a1,leavers,0
Data Not Collected,0,all_persons,2020-03-01,2020-03-31,Q22a1,stayers,0
