gender_identity,total,population,start_date,end_date,question,household_type,count
Male,459,adults,2020-03-01,2020-03-31,Q10a,without_children,404
Male,459,adults,2020-03-01,2020-03-31,Q10a,with_children_and_adults,53
Male,459,adults,2020-03-01,2020-03-31,Q10a,unknown_household_type,2
Female,391,adults,2020-03-01,2020-03-31,Q10a,without_children,274
Female,391,adults,2020-03-01,2020-03-31,Q10a,with_children_and_adults,115
Female,391,adults,2020-03-01,2020-03-31,Q10a,unknown_household_type,2
No Single Gender,0,adults,2020-03-01,2020-03-31,Q10a,without_children,0
No Single Gender,0,adults,2020-03-01,2020-03-31,Q10a,with_children_and_adults,0
No Single Gender,0,adults,2020-03-01,2020-03-31,Q10a,unknown_household_type,0
Questioning,0,adults,2020-03-01,2020-03-31,Q10a,without_children,0
Questioning,0,adults,2020-03-01,2020-03-31,Q10a,with_children_and_adults,0
Questioning,0,adults,2020-03-01,2020-03-31,Q10a,unknown_household_type,0
Transgender,2,adults,2020-03-01,2020-03-31,Q10a,without_children,2
Transgender,2,adults,2020-03-01,2020-03-31,Q10a,with_children_and_adults,0
Transgender,2,adults,2020-03-01,2020-03-31,Q10a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,adults,2020-03-01,2020-03-31,Q10a,without_children,0
Client Doesn't Know/Client Refused,0,adults,2020-03-01,2020-03-31,Q10a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,adults,2020-03-01,2020-03-31,Q10a,unknown_household_type,0
Data Not Collected,0,adults,2020-03-01,2020-03-31,Q10a,without_children,0
Data Not Collected,0,adults,2020-03-01,2020-03-31,Q10a,with_children_and_adults,0
Data Not Collected,0,adults,2020-03-01,2020-03-31,Q10a,unknown_household_type,0
