conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,217,15,3,start,2020-03-01,2020-03-31,Q13a1,without_children,199
Mental Health Disorder,217,15,3,start,2020-03-01,2020-03-31,Q13a1,with_only_children,0
Mental Health Disorder,217,15,3,start,2020-03-01,2020-03-31,Q13a1,unknown_household_type,0
Alcohol Use Disorder,46,0,1,start,2020-03-01,2020-03-31,Q13a1,without_children,45
Alcohol Use Disorder,46,0,1,start,2020-03-01,2020-03-31,Q13a1,with_only_children,0
Alcohol Use Disorder,46,0,1,start,2020-03-01,2020-03-31,Q13a1,unknown_household_type,0
Drug Use Disorder,31,1,0,start,2020-03-01,2020-03-31,Q13a1,without_children,30
Drug Use Disorder,31,1,0,start,2020-03-01,2020-03-31,Q13a1,with_only_children,0
Drug Use Disorder,31,1,0,start,2020-03-01,2020-03-31,Q13a1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,39,0,0,start,2020-03-01,2020-03-31,Q13a1,without_children,39
Both Alcohol and Drug Use Disorders,39,0,0,start,2020-03-01,2020-03-31,Q13a1,with_only_children,0
Both Alcohol and Drug Use Disorders,39,0,0,start,2020-03-01,2020-03-31,Q13a1,unknown_household_type,0
Chronic Health Condition,120,10,3,start,2020-03-01,2020-03-31,Q13a1,without_children,107
Chronic Health Condition,120,10,3,start,2020-03-01,2020-03-31,Q13a1,with_only_children,0
Chronic Health Condition,120,10,3,start,2020-03-01,2020-03-31,Q13a1,unknown_household_type,0
HIV/AIDS,103,8,0,start,2020-03-01,2020-03-31,Q13a1,without_children,95
HIV/AIDS,103,8,0,start,2020-03-01,2020-03-31,Q13a1,with_only_children,0
HIV/AIDS,103,8,0,start,2020-03-01,2020-03-31,Q13a1,unknown_household_type,0
Development Disability,52,3,8,start,2020-03-01,2020-03-31,Q13a1,without_children,40
Development Disability,52,3,8,start,2020-03-01,2020-03-31,Q13a1,with_only_children,0
Development Disability,52,3,8,start,2020-03-01,2020-03-31,Q13a1,unknown_household_type,1
Physical Disability,139,11,1,start,2020-03-01,2020-03-31,Q13a1,without_children,127
Physical Disability,139,11,1,start,2020-03-01,2020-03-31,Q13a1,with_only_children,0
Physical Disability,139,11,1,start,2020-03-01,2020-03-31,Q13a1,unknown_household_type,0
