time_prior_to_housing,total,population,start_date,end_date,question,household_type,count
7 days or less,86,all_persons,2020-03-01,2020-03-31,Q22e,without_children,61
7 days or less,86,all_persons,2020-03-01,2020-03-31,Q22e,with_children_and_adults,30
7 days or less,86,all_persons,2020-03-01,2020-03-31,Q22e,with_only_children,0
7 days or less,86,all_persons,2020-03-01,2020-03-31,Q22e,unknown_household_type,0
8 to 14 days,8,all_persons,2020-03-01,2020-03-31,Q22e,without_children,4
8 to 14 days,8,all_persons,2020-03-01,2020-03-31,Q22e,with_children_and_adults,4
8 to 14 days,8,all_persons,2020-03-01,2020-03-31,Q22e,with_only_children,0
8 to 14 days,8,all_persons,2020-03-01,2020-03-31,Q22e,unknown_household_type,0
15 to 21 days,13,all_persons,2020-03-01,2020-03-31,Q22e,without_children,7
15 to 21 days,13,all_persons,2020-03-01,2020-03-31,Q22e,with_children_and_adults,6
15 to 21 days,13,all_persons,2020-03-01,2020-03-31,Q22e,with_only_children,0
15 to 21 days,13,all_persons,2020-03-01,2020-03-31,Q22e,unknown_household_type,0
22 to 30 days,6,all_persons,2020-03-01,2020-03-31,Q22e,without_children,1
22 to 30 days,6,all_persons,2020-03-01,2020-03-31,Q22e,with_children_and_adults,5
22 to 30 days,6,all_persons,2020-03-01,2020-03-31,Q22e,with_only_children,0
22 to 30 days,6,all_persons,2020-03-01,2020-03-31,Q22e,unknown_household_type,0
31 to 60 days,27,all_persons,2020-03-01,2020-03-31,Q22e,without_children,15
31 to 60 days,27,all_persons,2020-03-01,2020-03-31,Q22e,with_children_and_adults,12
31 to 60 days,27,all_persons,2020-03-01,2020-03-31,Q22e,with_only_children,0
31 to 60 days,27,all_persons,2020-03-01,2020-03-31,Q22e,unknown_household_type,0
61 to 180 days,62,all_persons,2020-03-01,2020-03-31,Q22e,without_children,43
61 to 180 days,62,all_persons,2020-03-01,2020-03-31,Q22e,with_children_and_adults,19
61 to 180 days,62,all_persons,2020-03-01,2020-03-31,Q22e,with_only_children,0
61 to 180 days,62,all_persons,2020-03-01,2020-03-31,Q22e,unknown_household_type,0
181 to 365 days,39,all_persons,2020-03-01,2020-03-31,Q22e,without_children,24
181 to 365 days,39,all_persons,2020-03-01,2020-03-31,Q22e,with_children_and_adults,15
181 to 365 days,39,all_persons,2020-03-01,2020-03-31,Q22e,with_only_children,0
181 to 365 days,39,all_persons,2020-03-01,2020-03-31,Q22e,unknown_household_type,0
366-730 days (1-2 years),31,all_persons,2020-03-01,2020-03-31,Q22e,without_children,31
366-730 days (1-2 years),31,all_persons,2020-03-01,2020-03-31,Q22e,with_children_and_adults,0
366-730 days (1-2 years),31,all_persons,2020-03-01,2020-03-31,Q22e,with_only_children,0
366-730 days (1-2 years),31,all_persons,2020-03-01,2020-03-31,Q22e,unknown_household_type,0
731 days or more,64,all_persons,2020-03-01,2020-03-31,Q22e,without_children,54
731 days or more,64,all_persons,2020-03-01,2020-03-31,Q22e,with_children_and_adults,10
731 days or more,64,all_persons,2020-03-01,2020-03-31,Q22e,with_only_children,0
731 days or more,64,all_persons,2020-03-01,2020-03-31,Q22e,unknown_household_type,0
Total (persons moved into housing),341,all_persons,2020-03-01,2020-03-31,Q22e,without_children,240
Total (persons moved into housing),341,all_persons,2020-03-01,2020-03-31,Q22e,with_children_and_adults,101
Total (persons moved into housing),341,all_persons,2020-03-01,2020-03-31,Q22e,with_only_children,0
Total (persons moved into housing),341,all_persons,2020-03-01,2020-03-31,Q22e,unknown_household_type,0
Not yet moved into housing,15,all_persons,2020-03-01,2020-03-31,Q22e,without_children,10
Not yet moved into housing,15,all_persons,2020-03-01,2020-03-31,Q22e,with_children_and_adults,5
Not yet moved into housing,15,all_persons,2020-03-01,2020-03-31,Q22e,with_only_children,0
Not yet moved into housing,15,all_persons,2020-03-01,2020-03-31,Q22e,unknown_household_type,0
Data not collected,22,all_persons,2020-03-01,2020-03-31,Q22e,without_children,21
Data not collected,22,all_persons,2020-03-01,2020-03-31,Q22e,with_children_and_adults,1
Data not collected,22,all_persons,2020-03-01,2020-03-31,Q22e,with_only_children,0
Data not collected,22,all_persons,2020-03-01,2020-03-31,Q22e,unknown_household_type,0
Total persons,378,all_persons,2020-03-01,2020-03-31,Q22e,without_children,271
Total persons,378,all_persons,2020-03-01,2020-03-31,Q22e,with_children_and_adults,107
Total persons,378,all_persons,2020-03-01,2020-03-31,Q22e,with_only_children,0
Total persons,378,all_persons,2020-03-01,2020-03-31,Q22e,unknown_household_type,0
