health_insurance,population,start_date,end_date,question,status,count
MEDICAID,all_persons,2020-03-01,2020-03-31,Q21,at_start,516
MEDICAID,all_persons,2020-03-01,2020-03-31,Q21,at_annual_assessment_for_stayers,38
MEDICAID,all_persons,2020-03-01,2020-03-31,Q21,at_exit_for_leavers,123
MEDICARE,all_persons,2020-03-01,2020-03-31,Q21,at_start,92
MEDICARE,all_persons,2020-03-01,2020-03-31,Q21,at_annual_assessment_for_stayers,17
MEDICARE,all_persons,2020-03-01,2020-03-31,Q21,at_exit_for_leavers,13
State Children's Health Insurance Program,all_persons,2020-03-01,2020-03-31,Q21,at_start,7
State Children's Health Insurance Program,all_persons,2020-03-01,2020-03-31,Q21,at_annual_assessment_for_stayers,0
State Children's Health Insurance Program,all_persons,2020-03-01,2020-03-31,Q21,at_exit_for_leavers,1
Veteran's Administration (VA) Medical Services,all_persons,2020-03-01,2020-03-31,Q21,at_start,21
Veteran's Administration (VA) Medical Services,all_persons,2020-03-01,2020-03-31,Q21,at_annual_assessment_for_stayers,14
Veteran's Administration (VA) Medical Services,all_persons,2020-03-01,2020-03-31,Q21,at_exit_for_leavers,3
Employer - Provided Health Insurance,all_persons,2020-03-01,2020-03-31,Q21,at_start,45
Employer - Provided Health Insurance,all_persons,2020-03-01,2020-03-31,Q21,at_annual_assessment_for_stayers,0
Employer - Provided Health Insurance,all_persons,2020-03-01,2020-03-31,Q21,at_exit_for_leavers,10
Health Insurance obtained through COBRA,all_persons,2020-03-01,2020-03-31,Q21,at_start,0
Health Insurance obtained through COBRA,all_persons,2020-03-01,2020-03-31,Q21,at_annual_assessment_for_stayers,0
Health Insurance obtained through COBRA,all_persons,2020-03-01,2020-03-31,Q21,at_exit_for_leavers,0
Private Pay Health Insurance,all_persons,2020-03-01,2020-03-31,Q21,at_start,38
Private Pay Health Insurance,all_persons,2020-03-01,2020-03-31,Q21,at_annual_assessment_for_stayers,2
Private Pay Health Insurance,all_persons,2020-03-01,2020-03-31,Q21,at_exit_for_leavers,3
State Health Insurance for Adults,all_persons,2020-03-01,2020-03-31,Q21,at_start,7
State Health Insurance for Adults,all_persons,2020-03-01,2020-03-31,Q21,at_annual_assessment_for_stayers,1
State Health Insurance for Adults,all_persons,2020-03-01,2020-03-31,Q21,at_exit_for_leavers,1
Indian Health Services Program,all_persons,2020-03-01,2020-03-31,Q21,at_start,2
Indian Health Services Program,all_persons,2020-03-01,2020-03-31,Q21,at_annual_assessment_for_stayers,0
Indian Health Services Program,all_persons,2020-03-01,2020-03-31,Q21,at_exit_for_leavers,0
Other,all_persons,2020-03-01,2020-03-31,Q21,at_start,5
Other,all_persons,2020-03-01,2020-03-31,Q21,at_annual_assessment_for_stayers,0
Other,all_persons,2020-03-01,2020-03-31,Q21,at_exit_for_leavers,0
No Health Insurance,all_persons,2020-03-01,2020-03-31,Q21,at_start,328
No Health Insurance,all_persons,2020-03-01,2020-03-31,Q21,at_annual_assessment_for_stayers,11
No Health Insurance,all_persons,2020-03-01,2020-03-31,Q21,at_exit_for_leavers,92
Client Doesn't Know/Client Refused,all_persons,2020-03-01,2020-03-31,Q21,at_start,6
Client Doesn't Know/Client Refused,all_persons,2020-03-01,2020-03-31,Q21,at_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2020-03-01,2020-03-31,Q21,at_exit_for_leavers,1
Data Not Collected,all_persons,2020-03-01,2020-03-31,Q21,at_start,79
Data Not Collected,all_persons,2020-03-01,2020-03-31,Q21,at_annual_assessment_for_stayers,193
Data Not Collected,all_persons,2020-03-01,2020-03-31,Q21,at_exit_for_leavers,3
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2020-03-01,2020-03-31,Q21,at_start,0
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2020-03-01,2020-03-31,Q21,at_annual_assessment_for_stayers,566
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2020-03-01,2020-03-31,Q21,at_exit_for_leavers,0
1 Source of Health Insurance,all_persons,2020-03-01,2020-03-31,Q21,at_start,565
1 Source of Health Insurance,all_persons,2020-03-01,2020-03-31,Q21,at_annual_assessment_for_stayers,46
1 Source of Health Insurance,all_persons,2020-03-01,2020-03-31,Q21,at_exit_for_leavers,131
More than 1 Source of Health Insurance,all_persons,2020-03-01,2020-03-31,Q21,at_start,80
More than 1 Source of Health Insurance,all_persons,2020-03-01,2020-03-31,Q21,at_annual_assessment_for_stayers,12
More than 1 Source of Health Insurance,all_persons,2020-03-01,2020-03-31,Q21,at_exit_for_leavers,10
