living_situation,total,population,start_date,end_date,question,category,household_type,count
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",136,all_persons,2020-03-01,2020-03-31,Q15,Homeless Situations,without_children,106
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",136,all_persons,2020-03-01,2020-03-31,Q15,Homeless Situations,with_children_and_adults,30
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",136,all_persons,2020-03-01,2020-03-31,Q15,Homeless Situations,with_only_children,0
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",136,all_persons,2020-03-01,2020-03-31,Q15,Homeless Situations,unknown_household_type,0
Transitional housing for homeless persons (including homeless youth),3,all_persons,2020-03-01,2020-03-31,Q15,Homeless Situations,without_children,3
Transitional housing for homeless persons (including homeless youth),3,all_persons,2020-03-01,2020-03-31,Q15,Homeless Situations,with_children_and_adults,0
Transitional housing for homeless persons (including homeless youth),3,all_persons,2020-03-01,2020-03-31,Q15,Homeless Situations,with_only_children,0
Transitional housing for homeless persons (including homeless youth),3,all_persons,2020-03-01,2020-03-31,Q15,Homeless Situations,unknown_household_type,0
Place not meant for human habitation,155,all_persons,2020-03-01,2020-03-31,Q15,Homeless Situations,without_children,145
Place not meant for human habitation,155,all_persons,2020-03-01,2020-03-31,Q15,Homeless Situations,with_children_and_adults,10
Place not meant for human habitation,155,all_persons,2020-03-01,2020-03-31,Q15,Homeless Situations,with_only_children,0
Place not meant for human habitation,155,all_persons,2020-03-01,2020-03-31,Q15,Homeless Situations,unknown_household_type,0
Safe Haven,5,all_persons,2020-03-01,2020-03-31,Q15,Homeless Situations,without_children,3
Safe Haven,5,all_persons,2020-03-01,2020-03-31,Q15,Homeless Situations,with_children_and_adults,2
Safe Haven,5,all_persons,2020-03-01,2020-03-31,Q15,Homeless Situations,with_only_children,0
Safe Haven,5,all_persons,2020-03-01,2020-03-31,Q15,Homeless Situations,unknown_household_type,0
Host Home,1,all_persons,2020-03-01,2020-03-31,Q15,Homeless Situations,without_children,1
Host Home,1,all_persons,2020-03-01,2020-03-31,Q15,Homeless Situations,with_children_and_adults,0
Host Home,1,all_persons,2020-03-01,2020-03-31,Q15,Homeless Situations,with_only_children,0
Host Home,1,all_persons,2020-03-01,2020-03-31,Q15,Homeless Situations,unknown_household_type,0
Psychiatric hospital or other psychiatric facility,6,all_persons,2020-03-01,2020-03-31,Q15,Institutional Settings,without_children,6
Psychiatric hospital or other psychiatric facility,6,all_persons,2020-03-01,2020-03-31,Q15,Institutional Settings,with_children_and_adults,0
Psychiatric hospital or other psychiatric facility,6,all_persons,2020-03-01,2020-03-31,Q15,Institutional Settings,with_only_children,0
Psychiatric hospital or other psychiatric facility,6,all_persons,2020-03-01,2020-03-31,Q15,Institutional Settings,unknown_household_type,0
Substance abuse treatment facility or detox center,5,all_persons,2020-03-01,2020-03-31,Q15,Institutional Settings,without_children,5
Substance abuse treatment facility or detox center,5,all_persons,2020-03-01,2020-03-31,Q15,Institutional Settings,with_children_and_adults,0
Substance abuse treatment facility or detox center,5,all_persons,2020-03-01,2020-03-31,Q15,Institutional Settings,with_only_children,0
Substance abuse treatment facility or detox center,5,all_persons,2020-03-01,2020-03-31,Q15,Institutional Settings,unknown_household_type,0
Hospital or other residential non-psychiatric medical facility,16,all_persons,2020-03-01,2020-03-31,Q15,Institutional Settings,without_children,15
