income_range,population,start_date,end_date,question,status,count
No Income,adults,2020-03-01,2020-03-31,Q16,income_at_start,309
No Income,adults,2020-03-01,2020-03-31,Q16,income_at_latest_annual_assessment_for_stayers,10
No Income,adults,2020-03-01,2020-03-31,Q16,income_at_exit_for_leavers,85
$1 -  $150,adults,2020-03-01,2020-03-31,Q16,income_at_start,5
$1 -  $150,adults,2020-03-01,2020-03-31,Q16,income_at_latest_annual_assessment_for_stayers,0
$1 -  $150,adults,2020-03-01,2020-03-31,Q16,income_at_exit_for_leavers,2
$151 - $250,adults,2020-03-01,2020-03-31,Q16,income_at_start,8
$151 - $250,adults,2020-03-01,2020-03-31,Q16,income_at_latest_annual_assessment_for_stayers,0
$151 - $250,adults,2020-03-01,2020-03-31,Q16,income_at_exit_for_leavers,3
$251 - $500,adults,2020-03-01,2020-03-31,Q16,income_at_start,23
$251 - $500,adults,2020-03-01,2020-03-31,Q16,income_at_latest_annual_assessment_for_stayers,1
$251 - $500,adults,2020-03-01,2020-03-31,Q16,income_at_exit_for_leavers,3
$501 - $1000,adults,2020-03-01,2020-03-31,Q16,income_at_start,134
$501 - $1000,adults,2020-03-01,2020-03-31,Q16,income_at_latest_annual_assessment_for_stayers,18
$501 - $1000,adults,2020-03-01,2020-03-31,Q16,income_at_exit_for_leavers,32
$1001 - $1500,adults,2020-03-01,2020-03-31,Q16,income_at_start,80
$1001 - $1500,adults,2020-03-01,2020-03-31,Q16,income_at_latest_annual_assessment_for_stayers,13
$1001 - $1500,adults,2020-03-01,2020-03-31,Q16,income_at_exit_for_leavers,19
$1501 - $2000,adults,2020-03-01,2020-03-31,Q16,income_at_start,68
$1501 - $2000,adults,2020-03-01,2020-03-31,Q16,income_at_latest_annual_assessment_for_stayers,8
$1501 - $2000,adults,2020-03-01,2020-03-31,Q16,income_at_exit_for_leavers,8
$2001+,adults,2020-03-01,2020-03-31,Q16,income_at_start,75
$2001+,adults,2020-03-01,2020-03-31,Q16,income_at_latest_annual_assessment_for_stayers,4
$2001+,adults,2020-03-01,2020-03-31,Q16,income_at_exit_for_leavers,22
Client Doesn't Know/Client Refused,adults,2020-03-01,2020-03-31,Q16,income_at_start,2
Client Doesn't Know/Client Refused,adults,2020-03-01,2020-03-31,Q16,income_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,adults,2020-03-01,2020-03-31,Q16,income_at_exit_for_leavers,1
Data Not Collected,adults,2020-03-01,2020-03-31,Q16,income_at_start,148
Data Not Collected,adults,2020-03-01,2020-03-31,Q16,income_at_latest_annual_assessment_for_stayers,6
Data Not Collected,adults,2020-03-01,2020-03-31,Q16,income_at_exit_for_leavers,70
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2020-03-01,2020-03-31,Q16,income_at_start,0
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2020-03-01,2020-03-31,Q16,income_at_latest_annual_assessment_for_stayers,402
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2020-03-01,2020-03-31,Q16,income_at_exit_for_leavers,0
Number of Adult Stayers without Required Annual Assessment,adults,2020-03-01,2020-03-31,Q16,income_at_start,0
Number of Adult Stayers without Required Annual Assessment,adults,2020-03-01,2020-03-31,Q16,income_at_latest_annual_assessment_for_stayers,145
Number of Adult Stayers without Required Annual Assessment,adults,2020-03-01,2020-03-31,Q16,income_at_exit_for_leavers,0
Total Adults,adults,2020-03-01,2020-03-31,Q16,income_at_start,852
Total Adults,adults,2020-03-01,2020-03-31,Q16,income_at_latest_annual_assessment_for_stayers,607
Total Adults,adults,2020-03-01,2020-03-31,Q16,income_at_exit_for_leavers,245
