conditions,population,start_date,end_date,question,status,count
Mental Health Disorder,chronically_homeless,2020-03-01,2020-03-31,Q26e,conditions_at_start,76
Mental Health Disorder,chronically_homeless,2020-03-01,2020-03-31,Q26e,conditions_at_latest_assessment_for_stayers,62
Mental Health Disorder,chronically_homeless,2020-03-01,2020-03-31,Q26e,conditions_at_exit_for_leavers,15
Alcohol Use Disorder,chronically_homeless,2020-03-01,2020-03-31,Q26e,conditions_at_start,12
Alcohol Use Disorder,chronically_homeless,2020-03-01,2020-03-31,Q26e,conditions_at_latest_assessment_for_stayers,10
Alcohol Use Disorder,chronically_homeless,2020-03-01,2020-03-31,Q26e,conditions_at_exit_for_leavers,2
Drug Use Disorder,chronically_homeless,2020-03-01,2020-03-31,Q26e,conditions_at_start,13
Drug Use Disorder,chronically_homeless,2020-03-01,2020-03-31,Q26e,conditions_at_latest_assessment_for_stayers,9
Drug Use Disorder,chronically_homeless,2020-03-01,2020-03-31,Q26e,conditions_at_exit_for_leavers,4
Both Alcohol and Drug Use Disorders,chronically_homeless,2020-03-01,2020-03-31,Q26e,conditions_at_start,14
Both Alcohol and Drug Use Disorders,chronically_homeless,2020-03-01,2020-03-31,Q26e,conditions_at_latest_assessment_for_stayers,12
Both Alcohol and Drug Use Disorders,chronically_homeless,2020-03-01,2020-03-31,Q26e,conditions_at_exit_for_leavers,2
Chronic Health Condition,chronically_homeless,2020-03-01,2020-03-31,Q26e,conditions_at_start,34
Chronic Health Condition,chronically_homeless,2020-03-01,2020-03-31,Q26e,conditions_at_latest_assessment_for_stayers,32
Chronic Health Condition,chronically_homeless,2020-03-01,2020-03-31,Q26e,conditions_at_exit_for_leavers,2
HIV/AIDS,chronically_homeless,2020-03-01,2020-03-31,Q26e,conditions_at_start,1
HIV/AIDS,chronically_homeless,2020-03-01,2020-03-31,Q26e,conditions_at_latest_assessment_for_stayers,1
HIV/AIDS,chronically_homeless,2020-03-01,2020-03-31,Q26e,conditions_at_exit_for_leavers,0
Development Disability,chronically_homeless,2020-03-01,2020-03-31,Q26e,conditions_at_start,18
Development Disability,chronically_homeless,2020-03-01,2020-03-31,Q26e,conditions_at_latest_assessment_for_stayers,19
Development Disability,chronically_homeless,2020-03-01,2020-03-31,Q26e,conditions_at_exit_for_leavers,0
Physical Disability,chronically_homeless,2020-03-01,2020-03-31,Q26e,conditions_at_start,36
Physical Disability,chronically_homeless,2020-03-01,2020-03-31,Q26e,conditions_at_latest_assessment_for_stayers,32
Physical Disability,chronically_homeless,2020-03-01,2020-03-31,Q26e,conditions_at_exit_for_leavers,4
