health_insurance,population,start_date,end_date,question,status,count
MEDICAID,all_persons,2016-08-01,2016-08-31,Q21,at_start,333
MEDICAID,all_persons,2016-08-01,2016-08-31,Q21,at_annual_assessment_for_stayers,21
MEDICAID,all_persons,2016-08-01,2016-08-31,Q21,at_exit_for_leavers,65
MEDICARE,all_persons,2016-08-01,2016-08-31,Q21,at_start,81
MEDICARE,all_persons,2016-08-01,2016-08-31,Q21,at_annual_assessment_for_stayers,9
MEDICARE,all_persons,2016-08-01,2016-08-31,Q21,at_exit_for_leavers,20
State Children's Health Insurance Program,all_persons,2016-08-01,2016-08-31,Q21,at_start,0
State Children's Health Insurance Program,all_persons,2016-08-01,2016-08-31,Q21,at_annual_assessment_for_stayers,0
State Children's Health Insurance Program,all_persons,2016-08-01,2016-08-31,Q21,at_exit_for_leavers,0
Veteran's Administration (VA) Medical Services,all_persons,2016-08-01,2016-08-31,Q21,at_start,13
Veteran's Administration (VA) Medical Services,all_persons,2016-08-01,2016-08-31,Q21,at_annual_assessment_for_stayers,0
Veteran's Administration (VA) Medical Services,all_persons,2016-08-01,2016-08-31,Q21,at_exit_for_leavers,2
Employer - Provided Health Insurance,all_persons,2016-08-01,2016-08-31,Q21,at_start,37
Employer - Provided Health Insurance,all_persons,2016-08-01,2016-08-31,Q21,at_annual_assessment_for_stayers,0
Employer - Provided Health Insurance,all_persons,2016-08-01,2016-08-31,Q21,at_exit_for_leavers,13
Health Insurance obtained through COBRA,all_persons,2016-08-01,2016-08-31,Q21,at_start,0
Health Insurance obtained through COBRA,all_persons,2016-08-01,2016-08-31,Q21,at_annual_assessment_for_stayers,0
Health Insurance obtained through COBRA,all_persons,2016-08-01,2016-08-31,Q21,at_exit_for_leavers,0
Private Pay Health Insurance,all_persons,2016-08-01,2016-08-31,Q21,at_start,26
Private Pay Health Insurance,all_persons,2016-08-01,2016-08-31,Q21,at_annual_assessment_for_stayers,3
Private Pay Health Insurance,all_persons,2016-08-01,2016-08-31,Q21,at_exit_for_leavers,1
State Health Insurance for Adults,all_persons,2016-08-01,2016-08-31,Q21,at_start,8
State Health Insurance for Adults,all_persons,2016-08-01,2016-08-31,Q21,at_annual_assessment_for_stayers,0
State Health Insurance for Adults,all_persons,2016-08-01,2016-08-31,Q21,at_exit_for_leavers,2
Indian Health Services Program,all_persons,2016-08-01,2016-08-31,Q21,at_start,2
Indian Health Services Program,all_persons,2016-08-01,2016-08-31,Q21,at_annual_assessment_for_stayers,0
Indian Health Services Program,all_persons,2016-08-01,2016-08-31,Q21,at_exit_for_leavers,0
Other,all_persons,2016-08-01,2016-08-31,Q21,at_start,2
Other,all_persons,2016-08-01,2016-08-31,Q21,at_annual_assessment_for_stayers,0
Other,all_persons,2016-08-01,2016-08-31,Q21,at_exit_for_leavers,0
No Health Insurance,all_persons,2016-08-01,2016-08-31,Q21,at_start,243
No Health Insurance,all_persons,2016-08-01,2016-08-31,Q21,at_annual_assessment_for_stayers,8
No Health Insurance,all_persons,2016-08-01,2016-08-31,Q21,at_exit_for_leavers,54
Client Doesn't Know/Client Refused,all_persons,2016-08-01,2016-08-31,Q21,at_start,0
Client Doesn't Know/Client Refused,all_persons,2016-08-01,2016-08-31,Q21,at_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2016-08-01,2016-08-31,Q21,at_exit_for_leavers,0
Data Not Collected,all_persons,2016-08-01,2016-08-31,Q21,at_start,19
Data Not Collected,all_persons,2016-08-01,2016-08-31,Q21,at_annual_assessment_for_stayers,82
Data Not Collected,all_persons,2016-08-01,2016-08-31,Q21,at_exit_for_leavers,7
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2016-08-01,2016-08-31,Q21,at_start,0
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2016-08-01,2016-08-31,Q21,at_annual_assessment_for_stayers,439
Number of Stayers not yet Required To Have an Annual Assessment,all_persons,2016-08-01,2016-08-31,Q21,at_exit_for_leavers,0
1 Source of Health Insurance,all_persons,2016-08-01,2016-08-31,Q21,at_start,390
1 Source of Health Insurance,all_persons,2016-08-01,2016-08-31,Q21,at_annual_assessment_for_stayers,21
1 Source of Health Insurance,all_persons,2016-08-01,2016-08-31,Q21,at_exit_for_leavers,73
More than 1 Source of Health Insurance,all_persons,2016-08-01,2016-08-31,Q21,at_start,54
More than 1 Source of Health Insurance,all_persons,2016-08-01,2016-08-31,Q21,at_annual_assessment_for_stayers,6
More than 1 Source of Health Insurance,all_persons,2016-08-01,2016-08-31,Q21,at_exit_for_leavers,15
