age_group,total,population,start_date,end_date,question,household_type,count
0 - 17,2,chronically_homeless,2016-08-01,2016-08-31,Q26d,without_children,0
0 - 17,2,chronically_homeless,2016-08-01,2016-08-31,Q26d,with_children_and_adults,2
0 - 17,2,chronically_homeless,2016-08-01,2016-08-31,Q26d,with_only_children,0
0 - 17,2,chronically_homeless,2016-08-01,2016-08-31,Q26d,unknown_household_type,0
18 - 24,0,chronically_homeless,2016-08-01,2016-08-31,Q26d,without_children,0
18 - 24,0,chronically_homeless,2016-08-01,2016-08-31,Q26d,with_children_and_adults,0
18 - 24,0,chronically_homeless,2016-08-01,2016-08-31,Q26d,with_only_children,0
18 - 24,0,chronically_homeless,2016-08-01,2016-08-31,Q26d,unknown_household_type,0
25 - 34,5,chronically_homeless,2016-08-01,2016-08-31,Q26d,without_children,4
25 - 34,5,chronically_homeless,2016-08-01,2016-08-31,Q26d,with_children_and_adults,1
25 - 34,5,chronically_homeless,2016-08-01,2016-08-31,Q26d,with_only_children,0
25 - 34,5,chronically_homeless,2016-08-01,2016-08-31,Q26d,unknown_household_type,0
35 - 44,6,chronically_homeless,2016-08-01,2016-08-31,Q26d,without_children,6
35 - 44,6,chronically_homeless,2016-08-01,2016-08-31,Q26d,with_children_and_adults,0
35 - 44,6,chronically_homeless,2016-08-01,2016-08-31,Q26d,with_only_children,0
35 - 44,6,chronically_homeless,2016-08-01,2016-08-31,Q26d,unknown_household_type,0
45 - 54,15,chronically_homeless,2016-08-01,2016-08-31,Q26d,without_children,15
45 - 54,15,chronically_homeless,2016-08-01,2016-08-31,Q26d,with_children_and_adults,0
45 - 54,15,chronically_homeless,2016-08-01,2016-08-31,Q26d,with_only_children,0
45 - 54,15,chronically_homeless,2016-08-01,2016-08-31,Q26d,unknown_household_type,0
55 - 61,15,chronically_homeless,2016-08-01,2016-08-31,Q26d,without_children,15
55 - 61,15,chronically_homeless,2016-08-01,2016-08-31,Q26d,with_children_and_adults,0
55 - 61,15,chronically_homeless,2016-08-01,2016-08-31,Q26d,with_only_children,0
55 - 61,15,chronically_homeless,2016-08-01,2016-08-31,Q26d,unknown_household_type,0
62 +,7,chronically_homeless,2016-08-01,2016-08-31,Q26d,without_children,7
62 +,7,chronically_homeless,2016-08-01,2016-08-31,Q26d,with_children_and_adults,0
62 +,7,chronically_homeless,2016-08-01,2016-08-31,Q26d,with_only_children,0
62 +,7,chronically_homeless,2016-08-01,2016-08-31,Q26d,unknown_household_type,0
Client Doesn't Know/Client Refused,0,chronically_homeless,2016-08-01,2016-08-31,Q26d,without_children,0
Client Doesn't Know/Client Refused,0,chronically_homeless,2016-08-01,2016-08-31,Q26d,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,chronically_homeless,2016-08-01,2016-08-31,Q26d,with_only_children,0
Client Doesn't Know/Client Refused,0,chronically_homeless,2016-08-01,2016-08-31,Q26d,unknown_household_type,0
Data Not Collected,0,chronically_homeless,2016-08-01,2016-08-31,Q26d,without_children,0
Data Not Collected,0,chronically_homeless,2016-08-01,2016-08-31,Q26d,with_children_and_adults,0
Data Not Collected,0,chronically_homeless,2016-08-01,2016-08-31,Q26d,with_only_children,0
Data Not Collected,0,chronically_homeless,2016-08-01,2016-08-31,Q26d,unknown_household_type,0
