income_range,population,start_date,end_date,question,status,count
No Income,adults,2015-01-01,2015-01-31,Q16,income_at_start,191
No Income,adults,2015-01-01,2015-01-31,Q16,income_at_latest_annual_assessment_for_stayers,2
No Income,adults,2015-01-01,2015-01-31,Q16,income_at_exit_for_leavers,69
$1 -  $150,adults,2015-01-01,2015-01-31,Q16,income_at_start,5
$1 -  $150,adults,2015-01-01,2015-01-31,Q16,income_at_latest_annual_assessment_for_stayers,0
$1 -  $150,adults,2015-01-01,2015-01-31,Q16,income_at_exit_for_leavers,2
$151 - $250,adults,2015-01-01,2015-01-31,Q16,income_at_start,5
$151 - $250,adults,2015-01-01,2015-01-31,Q16,income_at_latest_annual_assessment_for_stayers,0
$151 - $250,adults,2015-01-01,2015-01-31,Q16,income_at_exit_for_leavers,2
$251 - $500,adults,2015-01-01,2015-01-31,Q16,income_at_start,17
$251 - $500,adults,2015-01-01,2015-01-31,Q16,income_at_latest_annual_assessment_for_stayers,0
$251 - $500,adults,2015-01-01,2015-01-31,Q16,income_at_exit_for_leavers,4
$501 - $1000,adults,2015-01-01,2015-01-31,Q16,income_at_start,88
$501 - $1000,adults,2015-01-01,2015-01-31,Q16,income_at_latest_annual_assessment_for_stayers,4
$501 - $1000,adults,2015-01-01,2015-01-31,Q16,income_at_exit_for_leavers,21
$1001 - $1500,adults,2015-01-01,2015-01-31,Q16,income_at_start,59
$1001 - $1500,adults,2015-01-01,2015-01-31,Q16,income_at_latest_annual_assessment_for_stayers,3
$1001 - $1500,adults,2015-01-01,2015-01-31,Q16,income_at_exit_for_leavers,20
$1501 - $2000,adults,2015-01-01,2015-01-31,Q16,income_at_start,29
$1501 - $2000,adults,2015-01-01,2015-01-31,Q16,income_at_latest_annual_assessment_for_stayers,0
$1501 - $2000,adults,2015-01-01,2015-01-31,Q16,income_at_exit_for_leavers,12
$2001+,adults,2015-01-01,2015-01-31,Q16,income_at_start,19
$2001+,adults,2015-01-01,2015-01-31,Q16,income_at_latest_annual_assessment_for_stayers,2
$2001+,adults,2015-01-01,2015-01-31,Q16,income_at_exit_for_leavers,6
Client Doesn't Know/Client Refused,adults,2015-01-01,2015-01-31,Q16,income_at_start,1
Client Doesn't Know/Client Refused,adults,2015-01-01,2015-01-31,Q16,income_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,adults,2015-01-01,2015-01-31,Q16,income_at_exit_for_leavers,1
Data Not Collected,adults,2015-01-01,2015-01-31,Q16,income_at_start,30
Data Not Collected,adults,2015-01-01,2015-01-31,Q16,income_at_latest_annual_assessment_for_stayers,0
Data Not Collected,adults,2015-01-01,2015-01-31,Q16,income_at_exit_for_leavers,5
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2015-01-01,2015-01-31,Q16,income_at_start,0
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2015-01-01,2015-01-31,Q16,income_at_latest_annual_assessment_for_stayers,210
Number of Adult Stayers not yet Required to Have an Annual Assessment,adults,2015-01-01,2015-01-31,Q16,income_at_exit_for_leavers,0
Number of Adult Stayers without Required Annual Assessment,adults,2015-01-01,2015-01-31,Q16,income_at_start,0
Number of Adult Stayers without Required Annual Assessment,adults,2015-01-01,2015-01-31,Q16,income_at_latest_annual_assessment_for_stayers,81
Number of Adult Stayers without Required Annual Assessment,adults,2015-01-01,2015-01-31,Q16,income_at_exit_for_leavers,0
Total Adults,adults,2015-01-01,2015-01-31,Q16,income_at_start,444
Total Adults,adults,2015-01-01,2015-01-31,Q16,income_at_latest_annual_assessment_for_stayers,302
Total Adults,adults,2015-01-01,2015-01-31,Q16,income_at_exit_for_leavers,142
