conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
Mental Health Disorder,108,19,3,all_persons,2015-01-01,2015-01-31,Q13a1,without_children,86
Mental Health Disorder,108,19,3,all_persons,2015-01-01,2015-01-31,Q13a1,with_only_children,0
Mental Health Disorder,108,19,3,all_persons,2015-01-01,2015-01-31,Q13a1,unknown_household_type,0
Alcohol Use Disorder,13,0,0,all_persons,2015-01-01,2015-01-31,Q13a1,without_children,13
Alcohol Use Disorder,13,0,0,all_persons,2015-01-01,2015-01-31,Q13a1,with_only_children,0
Alcohol Use Disorder,13,0,0,all_persons,2015-01-01,2015-01-31,Q13a1,unknown_household_type,0
Drug Use Disorder,6,4,0,all_persons,2015-01-01,2015-01-31,Q13a1,without_children,2
Drug Use Disorder,6,4,0,all_persons,2015-01-01,2015-01-31,Q13a1,with_only_children,0
Drug Use Disorder,6,4,0,all_persons,2015-01-01,2015-01-31,Q13a1,unknown_household_type,0
Both Alcohol and Drug Use Disorders,18,0,0,all_persons,2015-01-01,2015-01-31,Q13a1,without_children,18
Both Alcohol and Drug Use Disorders,18,0,0,all_persons,2015-01-01,2015-01-31,Q13a1,with_only_children,0
Both Alcohol and Drug Use Disorders,18,0,0,all_persons,2015-01-01,2015-01-31,Q13a1,unknown_household_type,0
Chronic Health Condition,66,12,7,all_persons,2015-01-01,2015-01-31,Q13a1,without_children,47
Chronic Health Condition,66,12,7,all_persons,2015-01-01,2015-01-31,Q13a1,with_only_children,0
Chronic Health Condition,66,12,7,all_persons,2015-01-01,2015-01-31,Q13a1,unknown_household_type,0
HIV/AIDS,78,3,0,all_persons,2015-01-01,2015-01-31,Q13a1,without_children,75
HIV/AIDS,78,3,0,all_persons,2015-01-01,2015-01-31,Q13a1,with_only_children,0
HIV/AIDS,78,3,0,all_persons,2015-01-01,2015-01-31,Q13a1,unknown_household_type,0
Development Disability,23,3,9,all_persons,2015-01-01,2015-01-31,Q13a1,without_children,11
Development Disability,23,3,9,all_persons,2015-01-01,2015-01-31,Q13a1,with_only_children,0
Development Disability,23,3,9,all_persons,2015-01-01,2015-01-31,Q13a1,unknown_household_type,0
Physical Disability,68,7,2,all_persons,2015-01-01,2015-01-31,Q13a1,without_children,59
Physical Disability,68,7,2,all_persons,2015-01-01,2015-01-31,Q13a1,with_only_children,0
Physical Disability,68,7,2,all_persons,2015-01-01,2015-01-31,Q13a1,unknown_household_type,0
