count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,489,127,209,all_persons,2019-12-01,2019-12-31,Q13c2,without_children,132
None,489,127,209,all_persons,2019-12-01,2019-12-31,Q13c2,with_only_children,12
None,489,127,209,all_persons,2019-12-01,2019-12-31,Q13c2,unknown_household_type,9
1 Condition,190,23,7,all_persons,2019-12-01,2019-12-31,Q13c2,without_children,159
1 Condition,190,23,7,all_persons,2019-12-01,2019-12-31,Q13c2,with_only_children,0
1 Condition,190,23,7,all_persons,2019-12-01,2019-12-31,Q13c2,unknown_household_type,1
2 Conditions,87,10,3,all_persons,2019-12-01,2019-12-31,Q13c2,without_children,74
2 Conditions,87,10,3,all_persons,2019-12-01,2019-12-31,Q13c2,with_only_children,0
2 Conditions,87,10,3,all_persons,2019-12-01,2019-12-31,Q13c2,unknown_household_type,0
3+ Conditions,51,3,0,all_persons,2019-12-01,2019-12-31,Q13c2,without_children,48
3+ Conditions,51,3,0,all_persons,2019-12-01,2019-12-31,Q13c2,with_only_children,0
3+ Conditions,51,3,0,all_persons,2019-12-01,2019-12-31,Q13c2,unknown_household_type,0
Condition Unknown,15,1,0,all_persons,2019-12-01,2019-12-31,Q13c2,without_children,14
Condition Unknown,15,1,0,all_persons,2019-12-01,2019-12-31,Q13c2,with_only_children,0
Condition Unknown,15,1,0,all_persons,2019-12-01,2019-12-31,Q13c2,unknown_household_type,0
Client Doesn't Know/Client Refused,1,0,0,all_persons,2019-12-01,2019-12-31,Q13c2,without_children,1
Client Doesn't Know/Client Refused,1,0,0,all_persons,2019-12-01,2019-12-31,Q13c2,with_only_children,0
Client Doesn't Know/Client Refused,1,0,0,all_persons,2019-12-01,2019-12-31,Q13c2,unknown_household_type,0
Data Not Collected,57,9,30,all_persons,2019-12-01,2019-12-31,Q13c2,without_children,12
Data Not Collected,57,9,30,all_persons,2019-12-01,2019-12-31,Q13c2,with_only_children,3
Data Not Collected,57,9,30,all_persons,2019-12-01,2019-12-31,Q13c2,unknown_household_type,3
