conditions,population,start_date,end_date,question,status,count
Mental Health Disorder,veterans,2019-12-01,2019-12-31,Q25e,conditions_at_start,13
Mental Health Disorder,veterans,2019-12-01,2019-12-31,Q25e,conditions_at_latest_assessment_for_stayers,12
Mental Health Disorder,veterans,2019-12-01,2019-12-31,Q25e,conditions_at_exit_for_leavers,1
Alcohol Use Disorder,veterans,2019-12-01,2019-12-31,Q25e,conditions_at_start,8
Alcohol Use Disorder,veterans,2019-12-01,2019-12-31,Q25e,conditions_at_latest_assessment_for_stayers,7
Alcohol Use Disorder,veterans,2019-12-01,2019-12-31,Q25e,conditions_at_exit_for_leavers,1
Drug Use Disorder,veterans,2019-12-01,2019-12-31,Q25e,conditions_at_start,2
Drug Use Disorder,veterans,2019-12-01,2019-12-31,Q25e,conditions_at_latest_assessment_for_stayers,2
Drug Use Disorder,veterans,2019-12-01,2019-12-31,Q25e,conditions_at_exit_for_leavers,0
Both Alcohol and Drug Use Disorders,veterans,2019-12-01,2019-12-31,Q25e,conditions_at_start,5
Both Alcohol and Drug Use Disorders,veterans,2019-12-01,2019-12-31,Q25e,conditions_at_latest_assessment_for_stayers,4
Both Alcohol and Drug Use Disorders,veterans,2019-12-01,2019-12-31,Q25e,conditions_at_exit_for_leavers,1
Chronic Health Condition,veterans,2019-12-01,2019-12-31,Q25e,conditions_at_start,12
Chronic Health Condition,veterans,2019-12-01,2019-12-31,Q25e,conditions_at_latest_assessment_for_stayers,9
Chronic Health Condition,veterans,2019-12-01,2019-12-31,Q25e,conditions_at_exit_for_leavers,3
HIV/AIDS,veterans,2019-12-01,2019-12-31,Q25e,conditions_at_start,3
HIV/AIDS,veterans,2019-12-01,2019-12-31,Q25e,conditions_at_latest_assessment_for_stayers,3
HIV/AIDS,veterans,2019-12-01,2019-12-31,Q25e,conditions_at_exit_for_leavers,0
Development Disability,veterans,2019-12-01,2019-12-31,Q25e,conditions_at_start,2
Development Disability,veterans,2019-12-01,2019-12-31,Q25e,conditions_at_latest_assessment_for_stayers,3
Development Disability,veterans,2019-12-01,2019-12-31,Q25e,conditions_at_exit_for_leavers,0
Physical Disability,veterans,2019-12-01,2019-12-31,Q25e,conditions_at_start,17
Physical Disability,veterans,2019-12-01,2019-12-31,Q25e,conditions_at_latest_assessment_for_stayers,14
Physical Disability,veterans,2019-12-01,2019-12-31,Q25e,conditions_at_exit_for_leavers,3
