age_group,total,population,start_date,end_date,question,household_type,count
Under 5,102,all_persons,2019-12-01,2019-12-31,Q11,without_children,0
Under 5,102,all_persons,2019-12-01,2019-12-31,Q11,with_children_and_adults,99
Under 5,102,all_persons,2019-12-01,2019-12-31,Q11,with_only_children,3
Under 5,102,all_persons,2019-12-01,2019-12-31,Q11,unknown_household_type,0
5 -  12,172,all_persons,2019-12-01,2019-12-31,Q11,without_children,0
5 -  12,172,all_persons,2019-12-01,2019-12-31,Q11,with_children_and_adults,165
5 -  12,172,all_persons,2019-12-01,2019-12-31,Q11,with_only_children,7
5 -  12,172,all_persons,2019-12-01,2019-12-31,Q11,unknown_household_type,0
13 - 17,54,all_persons,2019-12-01,2019-12-31,Q11,without_children,0
13 - 17,54,all_persons,2019-12-01,2019-12-31,Q11,with_children_and_adults,49
13 - 17,54,all_persons,2019-12-01,2019-12-31,Q11,with_only_children,5
13 - 17,54,all_persons,2019-12-01,2019-12-31,Q11,unknown_household_type,0
18 - 24,94,all_persons,2019-12-01,2019-12-31,Q11,without_children,61
18 - 24,94,all_persons,2019-12-01,2019-12-31,Q11,with_children_and_adults,33
18 - 24,94,all_persons,2019-12-01,2019-12-31,Q11,with_only_children,0
18 - 24,94,all_persons,2019-12-01,2019-12-31,Q11,unknown_household_type,0
25 - 34,219,all_persons,2019-12-01,2019-12-31,Q11,without_children,138
25 - 34,219,all_persons,2019-12-01,2019-12-31,Q11,with_children_and_adults,80
25 - 34,219,all_persons,2019-12-01,2019-12-31,Q11,with_only_children,0
25 - 34,219,all_persons,2019-12-01,2019-12-31,Q11,unknown_household_type,1
35 - 44,198,all_persons,2019-12-01,2019-12-31,Q11,without_children,124
35 - 44,198,all_persons,2019-12-01,2019-12-31,Q11,with_children_and_adults,73
35 - 44,198,all_persons,2019-12-01,2019-12-31,Q11,with_only_children,0
35 - 44,198,all_persons,2019-12-01,2019-12-31,Q11,unknown_household_type,1
45 - 54,164,all_persons,2019-12-01,2019-12-31,Q11,without_children,145
45 - 54,164,all_persons,2019-12-01,2019-12-31,Q11,with_children_and_adults,18
45 - 54,164,all_persons,2019-12-01,2019-12-31,Q11,with_only_children,0
45 - 54,164,all_persons,2019-12-01,2019-12-31,Q11,unknown_household_type,1
55 - 61,115,all_persons,2019-12-01,2019-12-31,Q11,without_children,106
55 - 61,115,all_persons,2019-12-01,2019-12-31,Q11,with_children_and_adults,8
55 - 61,115,all_persons,2019-12-01,2019-12-31,Q11,with_only_children,0
55 - 61,115,all_persons,2019-12-01,2019-12-31,Q11,unknown_household_type,1
62 +,101,all_persons,2019-12-01,2019-12-31,Q11,without_children,95
62 +,101,all_persons,2019-12-01,2019-12-31,Q11,with_children_and_adults,6
62 +,101,all_persons,2019-12-01,2019-12-31,Q11,with_only_children,0
62 +,101,all_persons,2019-12-01,2019-12-31,Q11,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2019-12-01,2019-12-31,Q11,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2019-12-01,2019-12-31,Q11,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2019-12-01,2019-12-31,Q11,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2019-12-01,2019-12-31,Q11,unknown_household_type,1
Data Not Collected,8,all_persons,2019-12-01,2019-12-31,Q11,without_children,0
Data Not Collected,8,all_persons,2019-12-01,2019-12-31,Q11,with_children_and_adults,0
Data Not Collected,8,all_persons,2019-12-01,2019-12-31,Q11,with_only_children,0
Data Not Collected,8,all_persons,2019-12-01,2019-12-31,Q11,unknown_household_type,8
