persons_served,total,population,start_date,end_date,question,household_type,count
Adults,891,all_persons,2019-12-01,2019-12-31,Q7a,without_children,669
Adults,891,all_persons,2019-12-01,2019-12-31,Q7a,with_children_and_adults,218
Adults,891,all_persons,2019-12-01,2019-12-31,Q7a,with_only_children,0
Adults,891,all_persons,2019-12-01,2019-12-31,Q7a,unknown_household_type,4
Children,328,all_persons,2019-12-01,2019-12-31,Q7a,without_children,0
Children,328,all_persons,2019-12-01,2019-12-31,Q7a,with_children_and_adults,313
Children,328,all_persons,2019-12-01,2019-12-31,Q7a,with_only_children,15
Children,328,all_persons,2019-12-01,2019-12-31,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2019-12-01,2019-12-31,Q7a,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2019-12-01,2019-12-31,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2019-12-01,2019-12-31,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2019-12-01,2019-12-31,Q7a,unknown_household_type,1
Data Not Collected,8,all_persons,2019-12-01,2019-12-31,Q7a,without_children,0
Data Not Collected,8,all_persons,2019-12-01,2019-12-31,Q7a,with_children_and_adults,0
Data Not Collected,8,all_persons,2019-12-01,2019-12-31,Q7a,with_only_children,0
Data Not Collected,8,all_persons,2019-12-01,2019-12-31,Q7a,unknown_household_type,8
For PSH and RRH - the total persons served who moved into housing,137,all_persons,2019-12-01,2019-12-31,Q7a,without_children,86
For PSH and RRH - the total persons served who moved into housing,137,all_persons,2019-12-01,2019-12-31,Q7a,with_children_and_adults,51
For PSH and RRH - the total persons served who moved into housing,137,all_persons,2019-12-01,2019-12-31,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,137,all_persons,2019-12-01,2019-12-31,Q7a,unknown_household_type,0
