income_sources,population,start_date,end_date,question,status,count
Earned Income,adults,2019-12-01,2019-12-31,Q17,income_at_start,276
Earned Income,adults,2019-12-01,2019-12-31,Q17,income_at_latest_annual_assessment_for_stayers,10
Earned Income,adults,2019-12-01,2019-12-31,Q17,income_at_exit_for_leavers,79
Unemployment Insurance,adults,2019-12-01,2019-12-31,Q17,income_at_start,3
Unemployment Insurance,adults,2019-12-01,2019-12-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Unemployment Insurance,adults,2019-12-01,2019-12-31,Q17,income_at_exit_for_leavers,0
Supplemental Security Income (SSI),adults,2019-12-01,2019-12-31,Q17,income_at_start,103
Supplemental Security Income (SSI),adults,2019-12-01,2019-12-31,Q17,income_at_latest_annual_assessment_for_stayers,24
Supplemental Security Income (SSI),adults,2019-12-01,2019-12-31,Q17,income_at_exit_for_leavers,32
Social Security Disability Insurance (SSDI),adults,2019-12-01,2019-12-31,Q17,income_at_start,81
Social Security Disability Insurance (SSDI),adults,2019-12-01,2019-12-31,Q17,income_at_latest_annual_assessment_for_stayers,13
Social Security Disability Insurance (SSDI),adults,2019-12-01,2019-12-31,Q17,income_at_exit_for_leavers,19
VA Service - Connected Disability Compensation,adults,2019-12-01,2019-12-31,Q17,income_at_start,10
VA Service - Connected Disability Compensation,adults,2019-12-01,2019-12-31,Q17,income_at_latest_annual_assessment_for_stayers,5
VA Service - Connected Disability Compensation,adults,2019-12-01,2019-12-31,Q17,income_at_exit_for_leavers,1
VA Non-Service Connected Disability Pension,adults,2019-12-01,2019-12-31,Q17,income_at_start,2
VA Non-Service Connected Disability Pension,adults,2019-12-01,2019-12-31,Q17,income_at_latest_annual_assessment_for_stayers,2
VA Non-Service Connected Disability Pension,adults,2019-12-01,2019-12-31,Q17,income_at_exit_for_leavers,0
Private Disability Insurance,adults,2019-12-01,2019-12-31,Q17,income_at_start,2
Private Disability Insurance,adults,2019-12-01,2019-12-31,Q17,income_at_latest_annual_assessment_for_stayers,1
Private Disability Insurance,adults,2019-12-01,2019-12-31,Q17,income_at_exit_for_leavers,0
Worker's Compensation,adults,2019-12-01,2019-12-31,Q17,income_at_start,0
Worker's Compensation,adults,2019-12-01,2019-12-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Worker's Compensation,adults,2019-12-01,2019-12-31,Q17,income_at_exit_for_leavers,0
Temporary Assistance for Needy Families (TANF),adults,2019-12-01,2019-12-31,Q17,income_at_start,18
Temporary Assistance for Needy Families (TANF),adults,2019-12-01,2019-12-31,Q17,income_at_latest_annual_assessment_for_stayers,1
Temporary Assistance for Needy Families (TANF),adults,2019-12-01,2019-12-31,Q17,income_at_exit_for_leavers,3
General Assistance (GA),adults,2019-12-01,2019-12-31,Q17,income_at_start,0
General Assistance (GA),adults,2019-12-01,2019-12-31,Q17,income_at_latest_annual_assessment_for_stayers,0
General Assistance (GA),adults,2019-12-01,2019-12-31,Q17,income_at_exit_for_leavers,0
Retirement Income from Social Security,adults,2019-12-01,2019-12-31,Q17,income_at_start,11
Retirement Income from Social Security,adults,2019-12-01,2019-12-31,Q17,income_at_latest_annual_assessment_for_stayers,3
Retirement Income from Social Security,adults,2019-12-01,2019-12-31,Q17,income_at_exit_for_leavers,2
Pension or retirement income from a former job,adults,2019-12-01,2019-12-31,Q17,income_at_start,7
Pension or retirement income from a former job,adults,2019-12-01,2019-12-31,Q17,income_at_latest_annual_assessment_for_stayers,1
Pension or retirement income from a former job,adults,2019-12-01,2019-12-31,Q17,income_at_exit_for_leavers,3
Child Support,adults,2019-12-01,2019-12-31,Q17,income_at_start,25
Child Support,adults,2019-12-01,2019-12-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Child Support,adults,2019-12-01,2019-12-31,Q17,income_at_exit_for_leavers,12
Alimony and other spousal support,adults,2019-12-01,2019-12-31,Q17,income_at_start,1
Alimony and other spousal support,adults,2019-12-01,2019-12-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Alimony and other spousal support,adults,2019-12-01,2019-12-31,Q17,income_at_exit_for_leavers,0
Other Source,adults,2019-12-01,2019-12-31,Q17,income_at_start,8
Other Source,adults,2019-12-01,2019-12-31,Q17,income_at_latest_annual_assessment_for_stayers,0
Other Source,adults,2019-12-01,2019-12-31,Q17,income_at_exit_for_leavers,2
Adults with Income Information at Start and Annual Assessment/Exit,adults,2019-12-01,2019-12-31,Q17,income_at_start,0
Adults with Income Information at Start and Annual Assessment/Exit,adults,2019-12-01,2019-12-31,Q17,income_at_latest_annual_assessment_for_stayers,63
Adults with Income Information at Start and Annual Assessment/Exit,adults,2019-12-01,2019-12-31,Q17,income_at_exit_for_leavers,0
